Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202307,4405000000,Wood; wood wool and wood flour,,"69,949","99,648",,Provisional
202307,4406120000,"Wood; railway or tramway sleepers (cross-ties), not impregnated, non-coniferous",MTQ,"164,287","176,482",73,Provisional
202307,4407111510,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, not preservative treated",MTQ,"14,034","18,901",51,Provisional
202307,4407111519,"Wood; coniferous species, of pine (Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, square dressed, structural, preservative treated",MTQ,"474,276","511,029",411,Provisional
202307,4407112919,"Wood; coniferous species, of pine (other than Pinus lambertiana, Pinus strobus, Pinus monticola, Pinus radiata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"26,110","32,069",43,Provisional
202307,4407193100,"Wood; coniferous species, western red cedar (Thuja plicata), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed)",MTQ,"1,841,173","1,895,874",507,Provisional
202307,4407193910,"Wood; coniferous species, larch, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",MTQ,"19,672","32,836",36,Provisional
202307,4407193920,"Wood; coniferous species, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm, n.e.c. in headings 4407.11, 4407.12, 4407.13, 4407.14 or 4407.19",MTQ,"216,236","224,095",71,Provisional
202307,4407211210,"Wood, tropical; mahogany (Swietenia spp.), sawn or chipped lengthwise, sliced or peeled, planed, square dressed, structural, thicker than 6mm",MTQ,"62,087","66,465",55,Provisional
202307,4407211215,"Wood, tropical; mahogany (Swietenia spp.), sawn or chipped lengthwise, sliced or peeled, planed, (not square dressed or structural), thicker than 6mm",MTQ,"31,845","32,871",7,Provisional
202307,4407229500,"Wood, tropical; virola, imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, (not planed or sanded or finger-jointed), thicker than 6mm",MTQ,"1,204","1,276",1,Provisional
202307,4407280110,"Wood, tropical; iroko, sawn or chipped lengthwise, sliced or peeled, planed, square dressed, structural, thicker than 6mm",MTQ,"152,602","159,551",39,Provisional
202307,4407291027,"Wood, tropical; merbau (kwila), sawn or chipped lengthwise, sliced or peeled, planed, (not square dressed or structural), thicker than 6mm",MTQ,"191,747","197,738",76,Provisional
202307,4407291040,"Wood, tropical; keruing, kapur, jongkong, jelutong and kempas, sawn or chipped lengthwise, sliced or peeled, planed, (not square dressed or structural), thicker than 6mm",MTQ,"29,499","30,899",25,Provisional
202307,4407293019,"Wood, tropical, n.e.c. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, planed, not square dressed or structural",MTQ,"259,598","260,247",92,Provisional
202307,4407299019,"Wood, tropical; merbau (kwila), sawn or chipped lengthwise, sliced or peeled, not planed, sanded or end-jointed, thicker than 6mm",MTQ,"150,927","151,304",57,Provisional
202307,4407299049,"Wood, tropical, n.e.c. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed)",MTQ,"1,000,827","1,091,897",501,Provisional
202307,4407910101,"Wood; oak (Quercus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, square dressed, structural",MTQ,"67,625","73,527",28,Provisional
202307,4407911900,"Wood; oak (Quercus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, (not planed or sanded or finger-jointed)",MTQ,"97,494","98,819",28,Provisional
202307,4407920109,"Wood; beech (Fagus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, not square dressed or structural",MTQ,"51,904","57,687",30,Provisional
202307,4407950119,"Wood; ash (Fraxinus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, not square dressed or structural",MTQ,"45,349","52,849",27,Provisional
202307,4407951900,"Wood; ash (Fraxinus spp.), sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, (not planed or sanded or finger-jointed)",MTQ,"119,437","130,600",44,Provisional
202307,4407992109,"Wood; eucalyptus species, sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, planed, not square dressed or structural",MTQ,"122,971","130,049",22,Provisional
202307,4407993900,"Wood; eucalyptus species, sawn or chipped lengthwise, sliced or peeled, thicker than 6mm, (not planed or sanded or finger-jointed)",MTQ,"286,330","302,845",55,Provisional
202307,4407994129,"Wood; sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, n.e.c. in heading no. 4407, planed, not square dressed and structural",MTQ,"413,994","419,963",149,Provisional
202307,4407995929,"Wood; sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, (not planed or sanded or finger-jointed), n.e.c. in heading 4407",MTQ,"691,304","780,891",336,Provisional
202307,4408100945,"Wood; thuja plicata (western red cedar), sheets for veneer or plywood, other wood sawn lengthwise, not thicker than 1mm, (not planed), sliced",MTQ,"2,802","3,036",70,Provisional
202307,4408399079,"Wood, tropical, n.e.c. in item no. 4408.3, sheets for veneer or plywood, other wood sawn lengthwise, sliced, not planed, over 1mm but not over 6mm thick",MTQ,"4,025","4,153",1,Provisional
202307,4408900849,"Wood; tropical hardwoods, n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced, not planed, over 1mm but not over 6mm thick",MTQ,"9,143","12,261",2,Provisional
202307,4408901909,"Wood; ash, hickory, juglans species, oak, sheets for veneer or plywood, other wood sawn lengthwise, not thicker than 1mm, (not planed), sliced",MTQ,"40,582","43,235","1,170",Provisional
202307,4408902109,"Wood; species n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, not thicker than 6mm, planed",MTQ,"2,871","3,998",12,Provisional
202307,4408902910,"Wood; species n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, not thicker than 1mm, (not planed), rotary",MTQ,"2,205","2,205",75,Provisional
202307,4408902913,"Wood; species n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, not thicker than 1mm, (not planed), sliced",MTQ,"140,570","163,453",6,Provisional
202307,4409100900,"Wood; coniferous (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, moulded wood",,"774,691","785,477",,Provisional
202307,4409101921,"Wood; pinus radiata (including unassembled strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, not square dressed or structural",MTQ,"238,739","245,664",187,Provisional
202307,4409101939,"Wood; coniferous n.e.c. in item no. 4409.10 (including strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded, end-jointed, not square dressed or structural",MTQ,"225,207","251,629",160,Provisional
202307,4409211919,"Wood; bamboo (including strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded, end-jointed, not square dressed, structural, drawn or moulded wood",MTQ,11,11,0,Provisional
202307,4409221010,"Wood; tropical, Merbau (Kwila), (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, drawn wood",,"101,033","105,387",,Provisional
202307,4409221915,"Wood; tropical, Merbau (Kwila), (including strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, other than drawn or moulded wood; not square dressed or structural",MTQ,"1,782,191","1,837,688",694,Provisional
202307,4409221919,"Wood; tropical, not Merbau or Ramin, (including strips, friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, other than drawn or moulded wood; not square dressed or structural",MTQ,"76,955","78,622",42,Provisional
202307,4409291000,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, drawn wood",,"29,513","29,513",,Provisional
202307,4409291900,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, moulded wood",,"124,199","124,199",,Provisional
202307,4409292915,"Wood; not coniferous, bamboo, tropical or Beech, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, planed or not, sanded or end-jointed, not drawn or moulded; square dressed, structural",MTQ,"7,145","7,197",0,Provisional
202307,4409292919,"Wood; non-coniferous, Beech, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed, other than drawn, moulded, square dressed or structural",MTQ,"625,350","656,539",158,Provisional
202307,4409292949,"Wood; not coniferous, bamboo, tropical or Beech, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, planed or not, sanded or end-jointed, not drawn, moulded, square dressed or structural",MTQ,"126,851","132,424",616,Provisional
202307,4410110010,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances, unworked or not further worked than sanded",MTQ,"6,036","6,277",7,Provisional
202307,4410110015,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances, surface-covered with melamine-impregnated paper",MTQ,"50,508","52,639",77,Provisional
202307,4410110019,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances, surface-covered with decorative laminates of plastics",MTQ,"63,062","70,204",78,Provisional
202307,4410120019,"Oriented strand board (OSB) of wood, whether or not agglomerated with resins or other organic binding substances, n.e.c. in item No.4410.12",MTQ,"164,314","164,560",197,Provisional
202307,4410190015,"Wafer board and similar board of wood n.e.c. in item no. 4410.1, whether or not agglomerated with resins or other organic binding substances, surface-covered with melamine-impregnated paper",MTQ,"2,497","2,659",13,Provisional
202307,4410190029,"Wafer board and similar board of wood n.e.c. in item no. 4410.1, whether or not agglomerated with resins or other organic binding substances, n.e.c. in item No.4410.19",MTQ,"252,872","265,430",82,Provisional
202307,4411120900,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm, mechanically worked or surface covered",MTQ,"22,479","24,084",72,Provisional
202307,4411130100,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm, not mechanically worked or surface covered",MTQ,"19,088","19,740",6,Provisional
202307,4411130900,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm, mechanically worked or surface covered",MTQ,"241,815","258,883","5,398",Provisional
202307,4411140100,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm, not mechanically worked or surface covered",MTQ,"20,802","21,770",19,Provisional
202307,4411140900,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm, mechanically worked or surface covered",MTQ,"657,525","761,745",789,Provisional
202307,4411920100,"Fibreboard (other than MDF) of a density exceeding 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, not mechanically worked or surface covered",MTQ,"27,136","28,181",23,Provisional
202307,4411920900,"Fibreboard (other than MDF) of a density exceeding 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, mechanically worked or surface covered",MTQ,"801,860","906,824",795,Provisional
202307,4411940919,"Fibreboard (other than MDF) of a density not exceeding 0.35g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances, mechanically worked or surface covered",MTQ,"1,818","1,843",5,Provisional
202307,4412100100,"Plywood; of bamboo, consisting solely of sheets of wood, each ply 6mm or thinner",MTQ,"26,766","27,674",5,Provisional
202307,4412102900,"Plywood; of bamboo, consisting solely of sheets of wood, each ply thicker than 6mm",MTQ,"5,954","6,156",2,Provisional
202307,4412104900,"Plywood, veneered panels and similar laminated wood, of bamboo, n.e.c. in item no. 4412.10",,"80,465","83,454",,Provisional
202307,4412310110,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of dark or light red meranti, white lauan, sipo, sapelli, limba, okoume, obeche, mahogany or acajou d'afrique, overlaid, including veneered",MTQ,"216,042","241,721",248,Provisional
202307,4412310119,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of dark or light red meranti, white lauan, sipo, sapelli, limba, okoume, obeche, mahogany or acajou d'afrique, not overlaid or veneered",MTQ,"128,348","135,321",87,Provisional
202307,4412310931,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of other tropical wood, overlaid, including veneered",MTQ,"84,552","87,533",132,Provisional
202307,4412330010,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood listed in subheading 4412.33, overlaid, including veneered",MTQ,"807,622","840,423","1,163",Provisional
202307,4412330019,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood listed in subheading 4412.33, not overlaid or veneered",MTQ,"403,381","434,457",245,Provisional
202307,4412341919,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with at least one outer ply of non-coniferous wood (not tropical wood, and not of Baboen, Pallissandre du Bresil or Bois de Rose femelle), not overlaid or veneered",MTQ,"101,725","107,715",122,Provisional
202307,4412391010,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with both outer plies of coniferous wood, overlaid, including veneered",MTQ,"1,172,889","1,212,069","1,002",Provisional
202307,4412391019,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with both outer plies of coniferous wood, not overlaid or veneered",MTQ,"2,506,101","2,671,099","2,883",Provisional
202307,4412411030,Plywood; laminated veneered lumber (LVL); with at least one outer ply of tropical wood and at least one ply of other than Merbau (Kwila) or Ramin and at least one layer of particle board,MTQ,"84,501","84,501",46,Provisional
202307,4412412060,"Plywood; laminated veneered lumber (LVL); with at least one outer ply of tropical wood and at least one ply of other than Merbau (Kwila) or Ramin, (not containing a layer of particle board), and each ply thicker than 6mm, not overlaid or veneered",MTQ,"12,676","12,676",61,Provisional
202307,4412495010,"Laminated veneered lumber (LVL); with both outer plies of coniferous wood, (not containing a layer of particle board or tropical wood), at least one ply of other than Merbau (Kwila) or Ramin, each ply exceeding 6mm, overlaid, including veneered",MTQ,"31,235","33,826",35,Provisional
202307,4412496010,"Laminated veneered lumber (LVL); with both outer plies of coniferous wood, (not containing a layer of particle board or tropical wood), at least one ply of other than Merbau (Kwila) or Ramin, each ply 6mm or thinner, overlaid, including veneered",,"7,694","8,485",,Provisional
202307,4412925000,"Plywood; n.e.c. in heading 4412, with at least one outer ply of non-coniferous wood, (not containing a layer of particle board or tropical wood), at least one ply of other than Merbau (Kwila) or Ramin, each ply 6mm or thinner",,"250,119","260,368",,Provisional
202307,4412991030,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, with at least one ply of tropical wood, containing at least one layer of particle board, with at least one ply of other than Merbau (Kwila) or Ramin",MTQ,"18,046","19,122",20,Provisional
202307,4412992060,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, at least one ply of tropical wood, (not containing particle board), at least one ply of other than Merbau (Kwila) or Ramin, each ply thicker than 6mm, not overlaid or veneered",MTQ,"64,500","64,500",84,Provisional
202307,4412993030,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, with at least one ply of tropical wood, (not containing particle board), with at least one ply of other than Merbau (Kwila) or Ramin, each ply 6mm or thinner",MTQ,"8,557","8,828",110,Provisional
202307,4412995010,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, containing at least one layer of particle board, no tropical wood, at least one ply of other than Merbau (Kwila) or Ramin, each ply thicker than 6mm, overlaid, including veneered",MTQ,"3,253","3,434",92,Provisional
202307,4412995020,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, containing at least one layer of particle board, no tropical wood, at least one ply of other than Merbau (Kwila) or Ramin, each ply thicker than 6mm, not overlaid or veneered",MTQ,"1,765,192","2,042,954","1,228",Provisional
202307,4412996020,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood, containing at least one layer of particle board, no tropical wood, at least one ply of other than Merbau (Kwila) or Ramin, each ply 6mm or thinner, not overlaid or veneered",,"135,036","142,915",,Provisional
202307,4413000000,"Wood; densified wood, in blocks, plates, strips or profile shapes",MTQ,"18,346","19,716",312,Provisional
202307,4414100000,"Wooden frames; for paintings, photographs, mirrors or similar objects; of tropical wood",,682,783,,Provisional
202307,4414900000,"Wooden frames; for paintings, photographs, mirrors or similar objects; not of tropical wood",,"492,603","530,165",,Provisional
202307,4415100929,"Wood; timber, for cable drums, unassembled, in shooks",,"98,570","106,760",,Provisional
202307,4415201000,"Wood; pallets, box pallets and other load boards",,"232,026","256,735",,Provisional
202307,4415209000,Wood; pallet collars,,"22,122","30,722",,Provisional
202307,4416000019,"Wood; casks and barrels, (other than unassembled, suited for packing meat products, whether or not including hoops)",,"8,887","11,946",,Provisional
202307,4416000039,Wood; parts of coopers' products n.e.c. in heading no. 4416,,"68,032","77,407",,Provisional
202307,4417000100,Wood; tools and tool bodies,,"12,855","13,912",,Provisional
202307,4417001100,"Wood; handles, for brooms, mop, hoe, rake and similar tools",NMB,"15,897","16,339","6,496",Provisional
202307,4417001900,"Wood; handles, for tools (excluding mop, hoe, rake and similar tools)",NMB,"67,782","68,647","5,253",Provisional
202307,4417002100,"Wood; brush handles, brush and broom bodies",,257,278,,Provisional
202307,4417002900,Wood; boot and shoe lasts and trees,,"1,336","1,381",,Provisional
202307,4418190000,"Wood; windows, French-windows and their frames; (of other than tropical wood)",,"374,200","398,385",,Provisional
202307,4418210010,"Wood; doors and their frames and thresholds, of tropical wood; exterior and entrance doors of a height of 1980mm or more",NMB,512,545,2,Provisional
202307,4418210012,"Wood; doors and their frames and thresholds, of tropical wood; exterior and entrance doors of a height of less than 1980mm",NMB,"132,943","149,203",39,Provisional
202307,4418210024,"Wood; doors and their frames and thresholds, of tropical wood; internal doors of a height of 1980mm or more, other than louvered or folding doors",NMB,"93,587","95,248",205,Provisional
202307,4418290010,"Wood; doors and their frames and thresholds, exterior and entrance doors of a height of 1980mm or more (of other than tropical wood)",NMB,"76,147","81,008",303,Provisional
202307,4418290012,"Wood; doors and their frames and thresholds, exterior and entrance doors of a height of less than 1980mm (of other than tropical wood)",NMB,"63,745","71,726",15,Provisional
202307,4418290022,"Wood; doors and their frames and thresholds, internal doors of a height of 1980mm or more, folding doors (for example bi-fold, tri-fold), (of other than tropical wood), other than louvered",NMB,"4,281","4,561",31,Provisional
202307,4418290024,"Wood; doors and their frames and thresholds, internal doors of a height of 1980mm or more, (of other than tropical wood), other than louvered or folding doors",NMB,"1,157,570","1,233,384","33,623",Provisional
202307,4418290032,"Wood; doors and their frames and thresholds, other than exterior and entrance doors, other than internal doors of a height of 1980mm or more, (of other than tropical wood), other than cabinet and furniture doors",NMB,"13,586","14,110",137,Provisional
202307,4418290040,"Wood; door frames and thresholds only, (of other than tropical wood)",NMB,"1,273","1,513",19,Provisional
202307,4418290050,"Wood; door facings, mouldings and skins, (of other than tropical wood)",,"9,523","10,150",,Provisional
202307,4418290052,"Wood; parts of doors, (of other than tropical wood), other than door facings or mouldings or skins",,"17,103","18,174",,Provisional
202307,4418500000,Wood; shingles and shakes,,"158,308","160,667",,Provisional
202307,4418731300,"Wood; assembled flooring panels, of bamboo or with at least the top layer (wear layer) of bamboo, multilayer, other than mosaic or parquet panels",,"286,723","296,218",,Provisional
202307,4418751900,"Wood; assembled flooring panels, not of bamboo or with at least the top layer (wear layer) of bamboo, multilayer, other than mosaic or parquet panels",,"998,067","1,021,536",,Provisional
202307,4418791900,"Wood; assembled flooring panels, n.e.c in headings 4418.73, 4418.74 or 4418.75, other than mosaic or parquet panels",,"26,889","27,469",,Provisional
202307,4418890000,"Wood; engineered structural timber products, other than glue-laminated timber (glulam), cross-laminated timber (CLT or X-lam), or I beams",,"13,479","15,036",,Provisional
202307,4418990010,"Wood; builders' joinery and carpentry of wood n.e.c. in heading no. 4418, other than of bamboo or cellular wood panels",,"628,286","659,940",,Provisional
202307,4419110000,"Tableware and kitchenware, of wood; of bamboo, bread boards, chopping boards and similar boards",,"24,998","26,739",,Provisional
202307,4419120000,"Tableware and kitchenware, of wood; of bamboo, chopsticks",,"27,502","28,544",,Provisional
202307,4419190010,"Tableware and kitchenware, of wood; of bamboo, spoons and forks, wooden trays of all kinds and fancy bowls",,"128,437","132,786",,Provisional
202307,4419190019,"Tableware and kitchenware, of wood; of bamboo, n.e.c. in heading 4419.19",,"144,056","151,189",,Provisional
202307,4419200010,"Tableware and kitchenware, of wood; of tropical wood, spoons and forks, wooden trays of all kinds and fancy bowls",,"4,438","4,626",,Provisional
202307,4419200030,"Tableware and kitchenware, of wood; of tropical wood, chopsticks",,22,23,,Provisional
202307,4419200040,"Tableware and kitchenware, of wood; of tropical wood, n.e.c. in heading 4419",,"51,294","54,315",,Provisional
202307,4419900012,"Tableware and kitchenware, of wood; not of bamboo or tropical wood, spoons and forks, wooden trays of all kinds and fancy bowls",,"198,380","204,426",,Provisional
202307,4419900018,"Tableware and kitchenware, of wood; not of bamboo or tropical wood, chopsticks",,"3,996","4,114",,Provisional
202307,4419900020,"Tableware and kitchenware, of wood; n.e.c. in heading 4419",,"457,911","479,972",,Provisional
202307,4420111000,"Wood; statuettes and other ornaments, of tropical wood, beads, not mounted, set or strung",,37,39,,Provisional
202307,4420112090,"Wood; statuettes and other ornaments, of tropical wood, ornaments other than statuettes",,"5,470","6,132",,Provisional
202307,4420191000,"Wood; statuettes and other ornaments, of other than tropical wood, beads, not mounted, set or strung",,"3,147","3,247",,Provisional
202307,4420192010,"Wood; statuettes and other ornaments, of other than tropical wood, statuettes",,"10,637","11,437",,Provisional
202307,4420192090,"Wood; statuettes and other ornaments, of other than tropical wood, ornaments other than statuettes",,"55,767","61,304",,Provisional
202307,4420900100,Wood; marquetry and inlaid wood,,"1,467","1,511",,Provisional
202307,4420900900,"Wood; caskets and cases for jewellery, cutlery and similar articles, wooden articles of furniture not falling in chapter 94",,"166,132","188,589",,Provisional
202307,4421100000,Wood; clothes hangers,,"180,934","200,151",,Provisional
202307,4421911000,"Wood; of bamboo, spools, cops, bobbins, sewing thread reels and the like, of turned wood",,33,33,,Provisional
202307,4421911519,"Wood; of bamboo, oars and paddles, other than for racing and surfboats",NMB,"5,906","6,273","1,986",Provisional
202307,4421911700,"Wood; of bamboo, fans and handscreens (non-mechanical), hand knitting needles, match splints, pegs or pins for footwear",,743,797,,Provisional
202307,4421911917,"Wood; of bamboo, articles n.e.c. in heading no. 4414 to 4420, paving blocks",,"1,232","1,287",,Provisional
202307,4421911920,"Wood; of bamboo, articles n.e.c. in heading no. 4414 to 4420",,"221,844","236,568",,Provisional
202307,4421991000,"Wood; not of bamboo, spools, cops, bobbins, sewing thread reels and the like, of turned wood",,551,563,,Provisional
202307,4421991519,"Wood; not of bamboo, oars and paddles, other than for racing and surfboats",NMB,"3,414","3,827",11,Provisional
202307,4421991700,"Wood; not of bamboo, fans and handscreens (non-mechanical), hand knitting needles, match splints, pegs or pins for footwear",,"30,905","32,084",,Provisional
202307,4421991910,"Wood; not of bamboo, articles n.e.c. in heading no. 4414 to 4420, beehives and frames thereof, including unassembled components for use in the assembly thereof",,"1,557","1,935",,Provisional
202307,4421991920,"Wood; not of bamboo, articles n.e.c. in heading no. 4414 to 4420",,"1,564,425","1,639,252",,Provisional
202307,4501100000,"Cork; natural cork, raw or simply prepared",KGM,"1,554","2,590",300,Provisional
202307,4502000000,"Cork, natural cork; debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip, (including sharp-edged blanks for corks or stoppers)",KGM,736,758,130,Provisional
202307,4503100000,"Cork; corks and stoppers, of natural cork",,"304,519","312,915",,Provisional
202307,4503900000,Cork; articles of natural cork other than corks and stoppers,,"14,008","14,361",,Provisional
202307,4504100001,Cork; sheets of agglomerated cork (with or without a binding substance),MTK,"47,724","50,144",717,Provisional
202307,4504100009,"Cork; blocks, plates and strip of agglomerated cork (with or without a binding substance)",,"3,355","4,265",,Provisional
202307,4504100029,"Cork; solid cylinders (including discs), of agglomerated cork (with or without a binding substance)",,5,5,,Provisional
202307,4504900100,"Cork; washers, gaskets, jointings, seals and similar packings, of agglomerated cork (with or without a binding substance)",,"1,914","2,025",,Provisional
202307,4504901100,"Cork; table mats, of agglomerated cork (with or without a binding substance)",,"7,821","8,071",,Provisional
202307,4504901809,"Cork; articles of agglomerated cork (with or without a binding substance), n.e.c. in heading no. 4504",,"50,829","58,924",,Provisional
202307,4601210000,"Plaiting materials, plaits and similar products of plaiting materials; mats, matting and screens, of bamboo",,913,943,,Provisional
202307,4601220000,"Plaiting materials, plaits and similar products of plaiting materials; mats, matting and screens, of rattan",,610,776,,Provisional
202307,4601290000,"Plaiting materials, plaits and similar products of plaiting materials; mats, matting and screens, of vegetable materials other than bamboo or rattan",,"18,868","20,478",,Provisional
202307,4601920019,"Plaiting materials; of bamboo, other than plaits and similar products of plaiting materials",,"37,159","39,774",,Provisional
202307,4601940010,"Plaits and similar products of plaiting materials; (not mats, matting or screens), of vegetable materials other than bamboo or rattan, whether or not assembled into strips",,250,258,,Provisional
202307,4601940019,"Plaiting materials; of vegetable materials other than bamboo or rattan, other than plaits and similar products of plaiting materials",,"1,604","1,777",,Provisional
202307,4601990011,"Plaits and similar products of plaiting materials; products of non-vegetable materials, whether or not assembled into strips",,"46,183","51,118",,Provisional
202307,4601990019,"Plaiting materials; of non-vegetable materials, other than plaits and similar products of plaiting materials",,"2,580","2,891",,Provisional
202307,4602110100,"Floor coverings; of bamboo, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,35,37,,Provisional
202307,4602110910,"Picnic sets, of bamboo, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,"2,144","2,273",,Provisional
202307,4602110919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of bamboo, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,"24,886","26,844",,Provisional
202307,4602120919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of rattan, made directly to shape from plaiting materials or made up from goods of heading no. 4601",,"44,594","48,186",,Provisional
202307,4602190110,Loofah; articles of vegetable loofahs,,"4,273","4,453",,Provisional
202307,4602190910,"Picnic sets, of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601",,182,200,,Provisional
202307,4602190919,"Basketwork, wickerwork and similar articles (not floor coverings or picnic sets), of vegetable materials (not bamboo or rattan), made directly to shape from plaiting materials or made up from goods of heading no. 4601",,"208,499","231,389",,Provisional
202307,4602900909,"Basketwork, wickerwork and similar articles; of non-vegetable materials, made directly to shape from plaiting materials or made up from goods of heading no. 4601, n.e.c. in item no. 4602.90",,"102,460","111,331",,Provisional
202307,4703210009,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), bleached, of coniferous wood",TNE,"1,245,276","1,500,613","1,842",Provisional
202307,4704290001,"Wood pulp; chemical wood pulp, sulphite, (other than dissolving grades), semi-bleached or bleached, of non-coniferous softwood",TNE,"71,003","86,946",18,Provisional
202307,4705000001,"Wood pulp; of softwood, obtained by a combination of mechanical and chemical pulping processes",TNE,"571,689","709,500",669,Provisional
202307,4706920010,"Pulp; of fibrous cellulosic material, other than of bamboo or fibres derived from recovered (waste and scrap) paper or paperboard or from cotton linters pulp, chemical",TNE,"38,436","47,443",11,Provisional
202307,4707900000,"Paper or paperboard; waste and scrap, of paper or paperboard n.e.c. in heading no. 4707 and of unsorted waste and scrap",TNE,"3,682","3,745",0,Provisional
202307,4801001110,"Newsprint; made of fibres obtained essentially by a chemi-mechanical process or of a weight, per m2, of more than 57g but not more than 65g, in rolls",TNE,"735,739","760,613",434,Provisional
