Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202505,0101210010,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, stallions",NMB,"208,474",2,0,0,"208,474",2,Final
202505,0101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"160,490",31,0,0,"160,490",31,Final
202505,0101210033,"Horses; live, pure-bred breeding animals, standardbred, race breeding stock, mares",NMB,"5,260",3,0,0,"5,260",3,Final
202505,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,"3,761,909",34,"1,485,000",4,"5,246,909",38,Final
202505,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,"842,711",18,"520,000",2,"1,362,711",20,Final
202505,0101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,"514,601",18,0,0,"514,601",18,Final
202505,0101290017,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, mares and fillies",NMB,"347,273",11,0,0,"347,273",11,Final
202505,0101290021,"Horses; live, other than pure-bred breeding animals, sport horses, other than for racing, thoroughbred, stallions, colts, and geldings",NMB,"35,000",1,0,0,"35,000",1,Final
202505,0101290033,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, stallions",NMB,"20,804",2,0,0,"20,804",2,Final
202505,0101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,"301,931",14,0,0,"301,931",14,Final
202505,0101290039,"Horses; live, other than pure-bred breeding animals, excluding sport horses or horses for racing, other than mares or stallions",NMB,"119,693",1,0,0,"119,693",1,Final
202505,0105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,"2,612,811","126,719",0,0,"2,612,811","126,719",Final
202505,0105110009,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, other than for breeding",NMB,"1,515,152","41,220",0,0,"1,515,152","41,220",Final
202505,0106190029,"Mammals; live, other than primates, whales, dolphins, porpoises (order Cetacea), manatees, dugongs (order Sirenia), seals, sea lions, walruses (suborder Pinnipedia), camels, other camelids, rabbits, hares, deer, and dogs",NMB,"2,000",4,0,0,"2,000",4,Final
202505,0106410010,"Insects; live, queen bees, in packages",NMB,"203,347","1,437",0,0,"203,347","1,437",Final
202505,0106410029,"Insects; live, bees other than queen bees",NMB,"560,084","19,008,000",0,0,"560,084","19,008,000",Final
202505,0201200039,"Meat; of bovine animals (other than steer, heifer, cow and bull), beef quarters, with bone in, fresh or chilled",KGM,"7,842",304,0,0,"7,842",304,Final
202505,0201200041,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, fresh or chilled (excluding carcasses, half-carcasses and quarters)",KGM,"798,222","35,127",0,0,"798,222","35,127",Final
202505,0201300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,"62,645,411","3,277,865",0,0,"62,645,411","3,277,865",Final
202505,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,"423,855","37,420",0,0,"423,855","37,420",Final
202505,0201300011,"Meat; of bovine animals, boneless cuts of bull, fresh or chilled",KGM,"1,361,239","56,169",0,0,"1,361,239","56,169",Final
202505,0202100001,"Meat; of bovine animals, carcasses, frozen",KGM,"86,879","20,553",0,0,"86,879","20,553",Final
202505,0202100011,"Meat; of bovine animals, half-carcasses of veal (other than bobby), frozen",KGM,"5,160","1,086",0,0,"5,160","1,086",Final
202505,0202200001,"Meat; of bovine animals, beef quarters of steer and heifer, P1 grade, with bone in, frozen",KGM,"10,826","3,712",0,0,"10,826","3,712",Final
202505,0202200019,"Meat; of bovine animals, beef quarters of steer and heifer, L1 and L2 grades, with bone in, frozen",KGM,"4,844",252,0,0,"4,844",252,Final
202505,0202200039,"Meat; of bovine animals (excluding steer, heifer, cow and bull), beef quarters, with bone in, frozen",KGM,"539,907","148,728",0,0,"539,907","148,728",Final
202505,0202200041,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"24,886,143","3,339,158",0,0,"24,886,143","3,339,158",Final
202505,0202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"6,453,779","2,543,329",0,0,"6,453,779","2,543,329",Final
202505,0202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"7,196,267","1,555,393",0,0,"7,196,267","1,555,393",Final
202505,0202200059,"Meat; of bovine animals, veal (other than bobby) quarters and cuts, with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"63,480","11,164",0,0,"63,480","11,164",Final
202505,0202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"997,364","335,959",0,0,"997,364","335,959",Final
202505,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"305,180,439","26,287,861","175,047","13,010","305,355,486","26,300,871",Final
202505,0202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"17,903,344","1,754,733",0,0,"17,903,344","1,754,733",Final
202505,0202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,"83,542,831","6,573,664",0,0,"83,542,831","6,573,664",Final
202505,0202300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), frozen",KGM,"204,391","72,342",0,0,"204,391","72,342",Final
202505,0203120009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, fresh or chilled",KGM,"1,711",117,0,0,"1,711",117,Final
202505,0203190009,"Meat; of swine (other than wild pork), fresh or chilled, (excluding carcasses, half-carcasses, and hams, shoulders and cuts thereof, with bone in)",KGM,"2,688",512,"6,142",999,"8,830","1,511",Final
202505,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,"15,797","1,769","20,702","2,302","36,499","4,071",Final
202505,0203290001,"Meat; of swine, wild pork, frozen (excluding carcasses, half-carcasses, hams, shoulders and cuts thereof, with bone in)",KGM,"5,518",943,0,0,"5,518",943,Final
202505,0203290011,"Meat; of swine n.e.c. in item no. 0203.2, frozen, meat bones and hocks",KGM,"2,788",328,"8,691","1,199","11,479","1,527",Final
202505,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,"484,337","48,065","8,553","1,052","492,890","49,116",Final
202505,0204100002,"Meat; of sheep, lamb carcasses and half-carcasses, A grade, fresh or chilled",KGM,"31,600","2,047",0,0,"31,600","2,047",Final
202505,0204100038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, fresh or chilled",KGM,"76,694","4,970",0,0,"76,694","4,970",Final
202505,0204100042,"Meat; of sheep, lamb carcasses and half-carcasses, YX grade, fresh or chilled",KGM,"95,155","6,154",0,0,"95,155","6,154",Final
202505,0204220001,"Meat; of sheep, lamb cuts with bone in, fresh or chilled (excluding carcasses and half-carcasses)",KGM,"38,841,082","1,763,623",0,0,"38,841,082","1,763,623",Final
202505,0204220009,"Meat; of sheep (excluding lamb), cuts with bone in, fresh or chilled, (excluding carcasses and half-carcasses)",KGM,"27,889","1,785",0,0,"27,889","1,785",Final
202505,0204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,"22,256,205","898,408",0,0,"22,256,205","898,408",Final
202505,0204230009,"Meat; of sheep (excluding lamb), boneless cuts, fresh or chilled",KGM,"2,167",106,0,0,"2,167",106,Final
202505,0204300002,"Meat; of sheep, lamb carcasses and half-carcasses, A grade, frozen",KGM,"12,937","1,048",0,0,"12,937","1,048",Final
202505,0204300028,"Meat; of sheep, lamb carcasses and half-carcasses, PX grade, frozen",KGM,"45,580","4,679",0,0,"45,580","4,679",Final
202505,0204300032,"Meat; of sheep, lamb carcasses and half-carcasses, YL grade, frozen",KGM,"443,300","33,495",0,0,"443,300","33,495",Final
202505,0204300038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, frozen",KGM,"3,080,948","255,963",0,0,"3,080,948","255,963",Final
202505,0204300048,"Meat; of sheep, lamb carcasses and half-carcasses n.e.c. in item no. 0204.30, frozen",KGM,"5,658",529,0,0,"5,658",529,Final
202505,0204410022,"Meat; of sheep, mutton carcasses and half-carcasses, MF grade, frozen",KGM,"153,469","26,915",0,0,"153,469","26,915",Final
202505,0204410028,"Meat; of sheep, mutton carcasses and half-carcasses, MH grade, frozen",KGM,"442,634","76,545",0,0,"442,634","76,545",Final
202505,0204410032,"Meat; of sheep, mutton carcasses and half-carcasses, ML grade, frozen",KGM,"645,970","99,738",0,0,"645,970","99,738",Final
202505,0204410038,"Meat; of sheep, mutton carcasses and half-carcasses, MM grade, frozen",KGM,"25,294","3,649",0,0,"25,294","3,649",Final
202505,0204410042,"Meat; of sheep, mutton carcasses and half-carcasses, MX grade, frozen",KGM,"6,750,705","967,564",0,0,"6,750,705","967,564",Final
202505,0204410048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.41, frozen",KGM,"1,284,912","184,367",0,0,"1,284,912","184,367",Final
202505,0204410058,"Meat; of sheep, ram carcasses and half-carcasses, frozen",KGM,"184,805","28,370",0,0,"184,805","28,370",Final
202505,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"294,326,982","23,271,292",0,0,"294,326,982","23,271,292",Final
202505,0204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"14,509,712","2,012,513",0,0,"14,509,712","2,012,513",Final
202505,0204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,"59,614,947","3,929,663",0,0,"59,614,947","3,929,663",Final
202505,0204430009,"Meat; of sheep (excluding lamb), boneless cuts, frozen",KGM,"2,068,605","164,305",0,0,"2,068,605","164,305",Final
202505,0204500000,"Meat; of goats, fresh, chilled or frozen",KGM,"1,052,374","113,340",0,0,"1,052,374","113,340",Final
202505,0206100009,"Offal, edible; of bovine animals, hearts, fresh or chilled",KGM,30,12,0,0,30,12,Final
202505,0206100011,"Offal, edible; of bovine animals, kidneys, fresh or chilled",KGM,"1,189",233,0,0,"1,189",233,Final
202505,0206100019,"Offal, edible; of bovine animals, livers, fresh or chilled",KGM,"66,385","25,028",0,0,"66,385","25,028",Final
202505,0206100029,"Offal, edible; of bovine animals, tongues, fresh or chilled",KGM,"205,198","7,437",0,0,"205,198","7,437",Final
202505,0206100039,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.10, fresh or chilled",KGM,"783,849","45,929",0,0,"783,849","45,929",Final
202505,0206210000,"Offal, edible; of bovine animals, tongues, frozen",KGM,"7,997,645","753,306",0,0,"7,997,645","753,306",Final
202505,0206220000,"Offal, edible; of bovine animals, livers, frozen",KGM,"1,303,307","638,743",0,0,"1,303,307","638,743",Final
202505,0206290001,"Offal, edible; of bovine animals, brains, frozen",KGM,"279,005","34,960",0,0,"279,005","34,960",Final
202505,0206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,"1,367,416","283,542",0,0,"1,367,416","283,542",Final
202505,0206290011,"Offal, edible; of bovine animals, kidneys, frozen",KGM,"118,001","68,608",0,0,"118,001","68,608",Final
202505,0206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"15,479,301","1,801,221",0,0,"15,479,301","1,801,221",Final
202505,0206900001,"Offal, edible; of lamb, brains, frozen",KGM,"90,051","7,158",0,0,"90,051","7,158",Final
202505,0206900009,"Offal, edible; of lamb, hearts, frozen",KGM,"745,201","158,620",0,0,"745,201","158,620",Final
202505,0206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,"995,054","207,069",0,0,"995,054","207,069",Final
202505,0206900019,"Offal, edible; of lamb, livers, frozen",KGM,"1,966,519","629,964",0,0,"1,966,519","629,964",Final
202505,0206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,"205,102","10,180",0,0,"205,102","10,180",Final
202505,0206900029,"Offal, edible; of lamb, tongues, frozen",KGM,"218,084","21,114",0,0,"218,084","21,114",Final
202505,0206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,"2,745,842","376,018",0,0,"2,745,842","376,018",Final
202505,0206900049,"Offal, edible; of sheep (excluding lamb), hearts, frozen",KGM,"260,768","66,547",0,0,"260,768","66,547",Final
202505,0206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,"1,078,891","354,524",0,0,"1,078,891","354,524",Final
202505,0206900069,"Offal, edible; of sheep (excluding lamb), tongues, frozen",KGM,"13,872",966,0,0,"13,872",966,Final
202505,0206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,"282,219","61,582",0,0,"282,219","61,582",Final
202505,0206900081,"Offal, edible; of goats, horses, asses, mules or hinnies, hearts, frozen",KGM,716,163,0,0,716,163,Final
202505,0206900091,"Offal, edible; of goats, horses, asses, mules or hinnies, livers, frozen",KGM,"2,726",678,0,0,"2,726",678,Final
202505,0207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,"29,053","2,516",0,0,"29,053","2,516",Final
202505,0207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,"230,979","53,018",0,0,"230,979","53,018",Final
202505,0207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,"602,118","44,161",0,0,"602,118","44,161",Final
202505,0207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,"1,044,834","272,195",0,0,"1,044,834","272,195",Final
202505,0207410010,"Meat and edible offal; of ducks, not cut in pieces, fresh or chilled",KGM,"1,754",198,0,0,"1,754",198,Final
202505,0207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,"84,381","9,954",0,0,"84,381","9,954",Final
202505,0207459000,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen, excluding livers",KGM,"22,612",627,0,0,"22,612",627,Final
202505,0208900011,"Meat and edible meat offal; of deer, fresh, chilled or frozen, pizzles",KGM,"406,540","3,905",0,0,"406,540","3,905",Final
202505,0208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,"1,216,640","4,304",0,0,"1,216,640","4,304",Final
202505,0208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,"378,011","27,645",0,0,"378,011","27,645",Final
202505,0208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,"1,076,859","31,366",0,0,"1,076,859","31,366",Final
202505,0208900018,"Edible meat; other than offal, of deer, venison, frozen",KGM,"17,472,676","860,819",0,0,"17,472,676","860,819",Final
202505,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,"131,260","14,820","13,217",971,"144,477","15,791",Final
202505,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,"47,116","2,934","65,255","4,204","112,371","7,138",Final
202505,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,"43,290","4,107",0,0,"43,290","4,107",Final
202505,0210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,"32,383",456,0,0,"32,383",456,Final
202505,0210993050,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, n.e.c. in heading 0210",KGM,"844,923","19,160","13,400",797,"858,323","19,957",Final
202505,0301920000,"Fish; live, eels (anguilla spp.)",KGM,"80,131","5,220",0,0,"80,131","5,220",Final
202505,0302130010,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), whole",KGM,"1,576,611","55,745",0,0,"1,576,611","55,745",Final
202505,0302130015,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), headed and gutted",KGM,"7,185,444","244,718",0,0,"7,185,444","244,718",Final
202505,0302130029,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"7,200,935","232,517",0,0,"7,200,935","232,517",Final
202505,0302230001,"Fish; fresh or chilled, sole (Solea spp.), whole",KGM,"4,832",730,0,0,"4,832",730,Final
202505,0302240010,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), whole",KGM,"16,618","1,365",0,0,"16,618","1,365",Final
202505,0302240015,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), headed and gutted",KGM,158,12,0,0,158,12,Final
202505,0302290002,"Fish; fresh or chilled, flounder, whole",KGM,"29,321","2,612",0,0,"29,321","2,612",Final
202505,0302290012,"Fish; fresh or chilled, lemon sole, whole",KGM,"5,957",655,0,0,"5,957",655,Final
202505,0302290021,"Fish; fresh or chilled, New Zealand sole, whole",KGM,243,10,0,0,243,10,Final
202505,0302290028,"Fish; fresh or chilled, flat fish n.e.c. in heading 0302, whole",KGM,"8,104",941,0,0,"8,104",941,Final
202505,0302290031,"Fish; fresh or chilled, flounder, headed and gutted",KGM,"5,549",603,0,0,"5,549",603,Final
202505,0302290063,"Fish; fresh or chilled, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"176,951","12,361",0,0,"176,951","12,361",Final
202505,0302310001,"Fish; fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,948,226,0,0,948,226,Final
202505,0302320001,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), whole",KGM,"37,574","2,384",0,0,"37,574","2,384",Final
202505,0302340010,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), whole",KGM,"88,958","3,964",0,0,"88,958","3,964",Final
202505,0302340029,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"13,310",657,0,0,"13,310",657,Final
202505,0302350033,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), whole",KGM,"60,259","2,931",0,0,"60,259","2,931",Final
202505,0302350035,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), headed and gutted",KGM,"13,706",528,0,0,"13,706",528,Final
202505,0302350049,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"45,198","3,930",0,0,"45,198","3,930",Final
202505,0302360010,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), whole",KGM,"269,761","17,994",0,0,"269,761","17,994",Final
202505,0302360029,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"471,095","31,835",0,0,"471,095","31,835",Final
202505,0302390007,"Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, whole",KGM,31,3,0,0,31,3,Final
202505,0302440010,"Fish; fresh or chilled, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), whole",KGM,361,40,0,0,361,40,Final
202505,0302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,"310,850","22,219",0,0,"310,850","22,219",Final
202505,0302470029,"Fish; fresh or chilled, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"2,260",157,0,0,"2,260",157,Final
202505,0302490010,"Fish; fresh or chilled, n.e.c. in item no. 0302.4, whole",KGM,"13,098","1,259",0,0,"13,098","1,259",Final
202505,0302510010,"Fish; fresh or chilled, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"12,213",563,0,0,"12,213",563,Final
202505,0302540015,"Fish; fresh or chilled, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"7,598",977,0,0,"7,598",977,Final
202505,0302590010,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, whole",KGM,"3,254",117,0,0,"3,254",117,Final
202505,0302590015,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, headed and gutted",KGM,472,62,0,0,472,62,Final
202505,0302590029,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"20,721","1,076",0,0,"20,721","1,076",Final
202505,0302740029,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"12,602",780,0,0,"12,602",780,Final
202505,0302810010,"Fish; fresh or chilled, dogfish and other sharks, whole",KGM,"98,601","10,711",0,0,"98,601","10,711",Final
202505,0302810015,"Fish; fresh or chilled, dogfish and other sharks, headed and gutted",KGM,"203,775","18,881",0,0,"203,775","18,881",Final
202505,0302810029,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"67,785","6,497",0,0,"67,785","6,497",Final
202505,0302850010,"Fish; fresh or chilled, seabream (Sparidae), snapper, whole",KGM,"2,400,774","185,494",0,0,"2,400,774","185,494",Final
202505,0302891010,"Fish; fresh or chilled, bluenose, whole",KGM,"305,883","20,945",0,0,"305,883","20,945",Final
202505,0302891015,"Fish; fresh or chilled, groper, whole",KGM,"245,711","11,741",0,0,"245,711","11,741",Final
202505,0302891019,"Fish; fresh or chilled, gurnard, whole",KGM,"9,184",803,0,0,"9,184",803,Final
202505,0302891025,"Fish; fresh or chilled, John Dory, whole",KGM,"241,219","18,604",0,0,"241,219","18,604",Final
202505,0302891039,"Fish; fresh or chilled, mullet, whole",KGM,"6,956",508,0,0,"6,956",508,Final
202505,0302891049,"Fish; fresh or chilled, tarakihi, whole",KGM,"7,777",831,0,0,"7,777",831,Final
202505,0302891055,"Fish; fresh or chilled, trevally, whole",KGM,"102,406","9,236",0,0,"102,406","9,236",Final
202505,0302891065,"Fish; fresh or chilled, yellowtail kingfish, whole",KGM,"197,404","10,728",0,0,"197,404","10,728",Final
202505,0302891079,"Fish; fresh or chilled, n.e.c. in heading 0302, whole",KGM,"274,986","14,431",0,0,"274,986","14,431",Final
202505,0302892010,"Fish; fresh or chilled, bluenose, headed and gutted",KGM,"2,280",105,0,0,"2,280",105,Final
202505,0302892015,"Fish; fresh or chilled, groper, headed and gutted",KGM,"63,117","3,493",0,0,"63,117","3,493",Final
202505,0302892079,"Fish; fresh or chilled, n.e.c. in heading 0302, headed and gutted",KGM,"911,279","79,537",0,0,"911,279","79,537",Final
202505,0302899011,"Fish; fresh or chilled, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"35,888","2,019",0,0,"35,888","2,019",Final
202505,0302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"125,943","7,297",0,0,"125,943","7,297",Final
202505,0302899079,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"128,955","13,738",0,0,"128,955","13,738",Final
202505,0303110029,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,0,0,"1,261",50,"1,261",50,Final
202505,0303120010,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), whole",KGM,"12,822",264,0,0,"12,822",264,Final
202505,0303120029,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, meat of 0304, and edible fish offal of 0303.9, other than whole or headed and gutted",KGM,"12,630","2,049",0,0,"12,630","2,049",Final
202505,0303190039,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"3,768",126,0,0,"3,768",126,Final
202505,0303260029,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"320,085","13,908",0,0,"320,085","13,908",Final
202505,0303290010,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), whole",KGM,"108,510","13,064",0,0,"108,510","13,064",Final
202505,0303290049,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"14,500",840,0,0,"14,500",840,Final
202505,0303390002,"Fish; frozen, flounder, whole",KGM,"13,064","1,090",0,0,"13,064","1,090",Final
202505,0303390012,"Fish; frozen, lemon sole, whole",KGM,"71,595","6,790",0,0,"71,595","6,790",Final
202505,0303390021,"Fish; frozen, New Zealand sole, whole",KGM,"88,396","9,420",0,0,"88,396","9,420",Final
202505,0303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,"3,082",260,0,0,"3,082",260,Final
202505,0303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"27,043","2,920",0,0,"27,043","2,920",Final
202505,0303390097,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,0,0,222,20,222,20,Final
202505,0303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"2,394,564","376,247",0,0,"2,394,564","376,247",Final
202505,0303420029,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,630,60,0,0,630,60,Final
202505,0303490015,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, headed and gutted",KGM,"57,300","20,780",0,0,"57,300","20,780",Final
202505,0303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"451,063","234,680",0,0,"451,063","234,680",Final
202505,0303540019,"Fish; frozen, blue mackerel (Scomber australasicus), headed and gutted",KGM,"29,786","10,058",0,0,"29,786","10,058",Final
202505,0303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"6,866,642","2,754,933",0,0,"6,866,642","2,754,933",Final
202505,0303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,162,604","319,433",0,0,"1,162,604","319,433",Final
