Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202207,2005200001,"Vegetable preparations; potatoes, in airtight cans, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"10,370","1,941",0,0,"10,370","1,941",Final,,,,
202207,2005200009,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen, not in airtight cans",KGM,"521,288","59,007",166,12,"521,454","59,019",Final,,,,
202207,2005400000,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,765,133,0,0,765,133,Final,,,,
202207,2005510001,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, baked, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"3,052,040","1,593,684",92,24,"3,052,132","1,593,708",Final,,,,
202207,2005510009,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, prepared or preserved otherwise than by vinegar or acetic acid, not baked or frozen",KGM,"252,626","99,527",0,0,"252,626","99,527",Final,,,,
202207,2005590000,"Vegetable preparations; beans (vigna spp., phaseolus spp.), (not shelled), prepared or preserved other than by vinegar or acetic acid, not frozen",KGM,"4,443","1,082",0,0,"4,443","1,082",Final,,,,
202207,2005600000,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,710,95,0,0,710,95,Final,,,,
202207,2005700000,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"37,893","2,699",218,40,"38,111","2,739",Final,,,,
202207,2005800000,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"97,484","3,919",0,0,"97,484","3,919",Final,,,,
202207,2005910000,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,108,2,0,0,108,2,Final,,,,
202207,2005990100,"Vegetable preparations; capers, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"2,593",570,0,0,"2,593",570,Final,,,,
202207,2005990917,"Vegetable preparations; beetroot, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"2,132,326","1,138,149",0,0,"2,132,326","1,138,149",Final,,,,
202207,2005990921,"Vegetable preparations; vegetables and mixtures of vegetables, n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"243,273","53,965","3,973","1,020","247,246","54,985",Final,,,,
202207,2006001000,"Fruit-peel; preserved by sugar (drained, glace or crystallised)",KGM,0,0,"3,094",680,"3,094",680,Final,,,,
202207,2006003001,"Vegetables; olives, preserved by sugar (drained, glace or crystallised)",KGM,996,126,0,0,996,126,Final,,,,
202207,2006005011,"Vegetables; beans (vigna spp., phaseolus spp.), beans, shelled, baked, preserved by sugar (drained, glace or crystallised)",KGM,392,45,0,0,392,45,Final,,,,
202207,2006007001,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers or asparagus), beetroot, preserved by sugar (drained, glace or crystallised)",KGM,322,50,0,0,322,50,Final,,,,
202207,2006007009,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers, asparagus or beetroot), preserved by sugar (drained, glace or crystallised)",KGM,0,0,"2,106",600,"2,106",600,Final,,,,
202207,2006009000,"Vegetables; n.e.c. in heading no. 2006, preserved by sugar (drained, glace or crystallised)",KGM,"2,592",338,"8,410","1,514","11,002","1,852",Final,,,,
202207,2007100000,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"317,342","48,408",0,0,"317,342","48,408",Final,,,,
202207,2007910000,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",KGM,"561,216","143,791",0,0,"561,216","143,791",Final,,,,
202207,2007990019,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"2,341,542","544,023","7,332","2,395","2,348,874","546,417",Final,,,,
202207,2008110001,Nuts; peanut butter,KGM,"803,676","143,979","1,517",229,"805,193","144,208",Final,,,,
202207,2008110021,"Nuts; ground-nuts, roasted, mixtures",KGM,"7,349",314,0,0,"7,349",314,Final,,,,
202207,2008110031,"Nuts; ground-nuts, roasted, other than mixtures",KGM,"12,770",814,998,180,"13,768",994,Final,,,,
202207,2008110039,"Nuts; ground-nuts, (not roasted), prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",KGM,"3,414","1,000",0,0,"3,414","1,000",Final,,,,
202207,2008190100,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts, except in mixtures), cashew nuts",KGM,"9,953",557,240,12,"10,193",569,Final,,,,
202207,2008190901,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted almonds",KGM,"3,510",247,0,0,"3,510",247,Final,,,,
202207,2008190911,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted hazelnuts (filberts)",KGM,675,140,0,0,675,140,Final,,,,
202207,2008190921,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted macadamia nuts",KGM,867,16,0,0,867,16,Final,,,,
202207,2008190929,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted, (excluding almonds, hazelnuts (filberts) or macadamia nuts)",KGM,"27,654","2,086",367,50,"28,021","2,136",Final,,,,
202207,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"164,349","10,103","9,721",667,"174,070","10,770",Final,,,,
202207,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"47,375","11,584","3,858",324,"51,233","11,909",Final,,,,
202207,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"34,450","9,445",422,73,"34,872","9,518",Final,,,,
202207,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,434,59,629,131,"1,063",190,Final,,,,
202207,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,409,62,0,0,409,62,Final,,,,
202207,2008700100,"Fruit; peaches, including nectarines, prepared or preserved by freezing, not containing added sugar",KGM,0,0,101,20,101,20,Final,,,,
202207,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"35,029","7,793",647,23,"35,676","7,816",Final,,,,
202207,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"3,917",989,0,0,"3,917",989,Final,,,,
202207,2008939000,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,0,0,"1,926",305,"1,926",305,Final,,,,
202207,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"1,349,144","114,731","9,155","1,699","1,358,299","116,430",Final,,,,
202207,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"479,875","28,745",0,0,"479,875","28,745",Final,,,,
202207,2008990101,"Stems and other edible parts of plants; ginger, preserved in juice or syrup",KGM,0,0,252,40,252,40,Final,,,,
202207,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,"3,935",,0,,"3,935",,Final,,,,
202207,2008991131,"Fruit; kiwifruit, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"46,696","19,000",0,0,"46,696","19,000",Final,,,,
202207,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"24,008","6,650",0,0,"24,008","6,650",Final,,,,
202207,2008992100,"Fruit; prunes, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,013",100,0,0,"1,013",100,Final,,,,
202207,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"280,800","131,630",944,214,"281,744","131,844",Final,,,,
202207,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,425,50,0,0,425,50,Final,,,,
202207,2008993101,"Fruit; blackcurrants, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008 whether or not containing added sugar, other sweetening matter or spirit",KGM,"197,350","9,280",0,0,"197,350","9,280",Final,,,,
202207,2008993111,"Fruit; boysenberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,118,10,0,0,118,10,Final,,,,
202207,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"3,584",710,0,0,"3,584",710,Final,,,,
202207,2008993909,"Fruit; guavas, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,0,0,"1,932",210,"1,932",210,Final,,,,
202207,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"36,863","5,427","2,341",322,"39,204","5,749",Final,,,,
202207,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"21,387","9,664",0,0,"21,387","9,664",Final,,,,
202207,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"9,110","6,687",0,0,"9,110","6,687",Final,,,,
202207,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"5,097","2,016",0,0,"5,097","2,016",Final,,,,
202207,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"4,471",830,0,0,"4,471",830,Final,,,,
202207,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"43,309","5,022",0,0,"43,309","5,022",Final,,,,
202207,2009292900,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,143,60,0,0,143,60,Final,,,,
202207,2009313119,"Juice; of single citrus fruit (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,42,6,0,0,42,6,Final,,,,
202207,2009314911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,561,168,0,0,561,168,Final,,,,
202207,2009392100,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,805,44,0,0,805,44,Final,,,,
202207,2009392900,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,799,178,0,0,799,178,Final,,,,
202207,2009394911,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,805,44,0,0,805,44,Final,,,,
202207,2009410011,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), containing added sugar, in bulk containers",LTR,499,321,0,0,499,321,Final,,,,
202207,2009490029,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"3,577",477,0,0,"3,577",477,Final,,,,
202207,2009501900,"Juice; tomato, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,499,252,0,0,499,252,Final,,,,
202207,2009692900,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,487,204,0,0,487,204,Final,,,,
202207,2009712100,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,568,456,0,0,568,456,Final,,,,
202207,2009712900,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"244,086","95,247",0,0,"244,086","95,247",Final,,,,
202207,2009793900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,"349,045","100,502",0,0,"349,045","100,502",Final,,,,
202207,2009794100,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in containers other than bulk containers",LTR,"1,119",330,0,0,"1,119",330,Final,,,,
202207,2009794900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"359,206","76,504",0,0,"359,206","76,504",Final,,,,
202207,2009811000,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,485,312,0,0,485,312,Final,,,,
202207,2009812000,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,69,4,0,0,69,4,Final,,,,
202207,2009819010,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,659,305,0,0,659,305,Final,,,,
202207,2009819019,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,435,192,0,0,435,192,Final,,,,
202207,2009891016,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"12,039",864,0,0,"12,039",864,Final,,,,
202207,2009891025,"Juice; of single nuts n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"3,349",822,0,0,"3,349",822,Final,,,,
202207,2009892030,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"236,696","68,936",0,0,"236,696","68,936",Final,,,,
202207,2009892039,"Juice; of single vegetables n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"7,405",732,0,0,"7,405",732,Final,,,,
202207,2009893020,"Juice; of single fruits n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"207,161","150,461",0,0,"207,161","150,461",Final,,,,
202207,2009893021,"Juice; passionfruit, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"304,107","261,300",0,0,"304,107","261,300",Final,,,,
202207,2009893040,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"1,437,554","479,341",0,0,"1,437,554","479,341",Final,,,,
202207,2009899000,"Juice; of single vegetables n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"5,340,568","1,534,973",0,0,"5,340,568","1,534,973",Final,,,,
202207,2009899220,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"4,619",383,0,0,"4,619",383,Final,,,,
202207,2009900102,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"10,708","5,022",0,0,"10,708","5,022",Final,,,,
202207,2009900115,"Juice; mixtures nut juices, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,336,190,0,0,336,190,Final,,,,
202207,2009901102,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"606,853","300,015",0,0,"606,853","300,015",Final,,,,
202207,2009901115,"Juice; mixtures of nut juices n.e.c. in heading 2009.90, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"9,368","1,000",0,0,"9,368","1,000",Final,,,,
202207,2009902100,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"377,200","137,675","2,572",26,"379,772","137,701",Final,,,,
202207,2009902900,"Juice; mixtures of vegetable juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"3,587","1,272",253,100,"3,840","1,372",Final,,,,
202207,2101110001,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs not exceeding 1kg",KGM,"416,538","17,743","3,627",61,"420,165","17,804",Final,,,,
202207,2101110005,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs exceeding 1kg",KGM,"2,996",69,0,0,"2,996",69,Final,,,,
202207,2101110009,"Extracts, essences and concentrates; of coffee, excluding soluble or instant coffee in dry form",,"23,778",,574,,"24,352",,Final,,,,
202207,2101129002,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs not exceeding 1kg",KGM,751,18,"3,448",147,"4,199",165,Final,,,,
202207,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,"278,049","59,712",0,0,"278,049","59,712",Final,,,,
202207,2101200100,"Tea or mate; preparations consisting of a mixture of tea, milk powder and sugar",,"1,574",,"1,199",,"2,773",,Final,,,,
202207,2101200900,"Tea or mate, extracts, essences, concentrates and preparations; with a basis of these or with a basis of tea or mate, other than those of item no. 2101.20.01.00",,"16,192",,0,,"16,192",,Final,,,,
202207,2102100002,"Yeasts; active, dry, having a moisture content not exceeding 50%, bakers' yeast",KGM,"24,390","4,035",0,0,"24,390","4,035",Final,,,,
202207,2102200100,Yeasts; inactive,KGM,446,21,0,0,446,21,Final,,,,
202207,2102201100,Algae; dead (excluding vaccines of heading no. 3002),,"3,114",,0,,"3,114",,Final,,,,
202207,2102300000,Baking powders; prepared,KGM,"22,371","3,027",0,0,"22,371","3,027",Final,,,,
202207,2103100000,Sauces; soya,LTR,"25,325","1,919","3,298",563,"28,623","2,482",Final,,,,
202207,2103200000,Sauces; tomato ketchup and other tomato sauces,LTR,"801,607","416,249","3,433",542,"805,040","416,791",Final,,,,
202207,2103300100,Mustard; flour and meal,KGM,"3,894",300,0,0,"3,894",300,Final,,,,
202207,2103300900,Mustard; prepared,KGM,"2,428",165,203,15,"2,631",180,Final,,,,
202207,2103900010,Sauces and preparations therefor; n.e.c. in heading no. 2103; containing peanuts,LTR,"3,234",468,0,0,"3,234",468,Final,,,,
202207,2103900015,Sauces and preparations therefor; n.e.c. in heading no. 2103; not containing peanuts,LTR,"3,486,651","811,327","21,768","3,146","3,508,419","814,474",Final,,,,
202207,2103900027,"Mixed condiments, not containing peanuts",LTR,"323,675","50,951",772,63,"324,447","51,013",Final,,,,
202207,2103900033,"Mixed seasonings, containing peanuts",LTR,104,19,111,20,215,39,Final,,,,
202207,2103900039,"Mixed seasonings, not containing peanuts",LTR,"2,731,610","894,824","13,094",757,"2,744,704","895,581",Final,,,,
202207,2104100105,"Soups and broths and preparations therefor; fish, crustacean and mollusc",KGM,"194,273","11,556",0,0,"194,273","11,556",Final,,,,
202207,2104100941,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of meat",,"3,864,634",,0,,"3,864,634",,Final,,,,
202207,2104100945,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), of vegetable",KGM,"2,723,029","1,106,687",0,0,"2,723,029","1,106,687",Final,,,,
202207,2104100949,"Soups and broths and preparations therefor; (other than fish, crustacean and mollusc), other than meat or vegetable",,"10,985",,366,,"11,351",,Final,,,,
202207,2104200000,Homogenised composite food preparations,,"1,804,167",,0,,"1,804,167",,Final,,,,
202207,2105001000,Ice cream and other edible ice; containing cocoa,KGM,"894,878","136,693",935,109,"895,813","136,802",Final,,,,
202207,2105005900,Ice cream and other edible ice; not containing alcohol or cocoa,KGM,"3,473,514","698,984","2,426",100,"3,475,940","699,084",Final,,,,
202207,2106100100,Protein; textured vegetable,,"7,687",,498,,"8,185",,Final,,,,
202207,2106100900,"Protein; concentrates and textured protein substances, excluding textured vegetable protein",,"263,729",,"6,811",,"270,540",,Final,,,,
202207,2106901010,Food preparations; tablets consisting of saccharin and a foodstuff used for sweetening purposes,KGM,"75,378",918,392,6,"75,770",924,Final,,,,
202207,2106903900,"Food preparations; compound alcoholic, (not based on odoriferous substances), of a kind used for the manufacture of beverages, containing more than 1.15% vol., but not more than 2.5% vol., not for further manufacture",LTR,"37,500","4,000",0,0,"37,500","4,000",Final,,,,
202207,2106904900,"Food preparations; compound alcoholic, (not based on odoriferous substances), of a kind used for the manufacture of beverages, containing more than 2.5% vol., but not more than 6% vol., not for further manufacture",LPA,888,165,0,0,888,165,Final,,,,
202207,2106909901,"Food preparations; food stuffs and chemicals, mixtures, used in the preparation of human foodstuffs",,"18,148,817",,501,,"18,149,318",,Final,,,,
202207,2106909909,Food preparations n.e.c.; coconut cream,KGM,"18,059","1,392","27,648","6,373","45,707","7,765",Final,,,,
202207,2106909911,Food preparations n.e.c.; nut pastes,KGM,621,145,0,0,621,145,Final,,,,
202207,2106909919,Food preparations n.e.c.; sweet fat; preparations of edible fats (including butterfat) and sugar,KGM,"948,235","130,401",0,0,"948,235","130,401",Final,,,,
202207,2106909921,Food preparations n.e.c.; crystals or powders for preparing beverages,KGM,"3,872,804","131,490","459,648","12,632","4,332,452","144,122",Final,,,,
202207,2106909929,Food preparations n.e.c.; jelly crystals or powders,KGM,"3,881,401","128,111",0,0,"3,881,401","128,111",Final,,,,
202207,2106909961,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, in tablet form",KGM,"213,978","2,235",0,0,"213,978","2,235",Final,,,,
202207,2106909969,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), containing deer products, other than in tablet form",KGM,"128,743","1,201",0,0,"128,743","1,201",Final,,,,
202207,2106909980,"Food preparations; n.e.c. in item no. 2106.90, (not in aerosol containers), not containing deer products",KGM,"58,511,466","2,044,914","1,808,667","57,813","60,320,133","2,102,727",Final,,,,
202207,2201100900,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured), other than in metal containers",LTR,"1,355,972","1,602,168",0,0,"1,355,972","1,602,168",Final,,,,
202207,2201900900,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow, other than in metal containers",LTR,"434,604","724,369",619,240,"435,223","724,609",Final,,,,
202207,2202100100,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, in metal containers",LTR,"11,228,900","4,644,184","32,068","8,772","11,260,968","4,652,956",Final,,,,
202207,2202100900,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured, other than in metal containers",LTR,"1,690,578","866,941","225,274","15,474","1,915,852","882,415",Final,,,,
202207,2202911019,"Non-alcoholic beverages; non-alcoholic beer, in metal containers, not containing deer products",LTR,"12,660","2,534",0,0,"12,660","2,534",Final,,,,
202207,2202919019,"Non-alcoholic beverages; non-alcoholic beer, other than in metal containers, not containing deer products",LTR,515,190,0,0,515,190,Final,,,,
202207,2202991019,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), in metal containers, not containing deer products",LTR,"253,365","87,101",0,0,"253,365","87,101",Final,,,,
202207,2202999020,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, (not including fruit, nut or vegetable juices of heading no. 2009), other than in metal containers, not containing deer products",LTR,"2,097,970","495,123","270,946","19,400","2,368,916","514,523",Final,,,,
202207,2203000201,"Beer; made from malt, containing not more than 1.15% vol., in cans",LTR,"21,299","3,960",0,0,"21,299","3,960",Final,,,,
202207,2203001201,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., in cans",LTR,"12,406","2,942",0,0,"12,406","2,942",Final,,,,
202207,2203001209,"Beer; made from malt, containing more than 1.15% vol. but not more than 2.5% vol., not in cans",LTR,"2,412",910,0,0,"2,412",910,Final,,,,
202207,2203002202,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., in cans",LPA,"12,651",147,0,0,"12,651",147,Final,,,,
202207,2203002208,"Beer; made from malt, containing more than 2.5% vol., but not more than 4.35% vol., not in cans",LPA,"643,392","17,505",0,0,"643,392","17,505",Final,,,,
202207,2203003102,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., in cans",LPA,"313,324","9,086",742,11,"314,066","9,097",Final,,,,
202207,2203003108,"Beer; made from malt, containing more than 4.35% vol., but not more than 5% vol., not in cans",LPA,"974,104","22,827","38,506",572,"1,012,610","23,398",Final,,,,
202207,2203003902,"Beer; made from malt, containing more than 5% vol., in cans",LPA,"217,579","2,037","4,940",139,"222,519","2,175",Final,,,,
202207,2203003908,"Beer; made from malt, containing more than 5% vol., not in cans",LPA,"176,591","2,698","2,699",48,"179,290","2,747",Final,,,,
202207,2204100100,"Wine; sparkling, champagne",LTR,273,14,"459,350","4,640","459,623","4,654",Final,,,,
202207,2204101201,"Wine; sparkling, for further manufacture in a licensed manufacturing area, red",LTR,367,27,0,0,367,27,Final,,,,
202207,2204101801,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), red",LTR,"403,427","38,457","7,984",549,"411,411","39,006",Final,,,,
202207,2204101809,"Wine; sparkling, (other than for manufacture in a licensed manufacturing area), white",LTR,"1,731,615","149,955","37,394","1,985","1,769,009","151,939",Final,,,,
202207,2204210201,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white, in containers of a capacity not exceeding 750ml",LTR,"58,687","5,526","1,150",360,"59,837","5,886",Final,,,,
202207,2204210209,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., white, in containers of a capacity exceeding 750ml but not exceeding 2 litres",LTR,"1,941,120","576,000",0,0,"1,941,120","576,000",Final,,,,
202207,2204210211,"Wine; still, for further manufacture in a licensed manufacturing area, containing not more than 14% vol., red, in containers of a capacity not exceeding 750ml",LTR,"11,072",684,"1,534",480,"12,606","1,164",Final,,,,
