Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201903,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,"908,586","312,014","9,610",185,"918,196","312,199",Final,,,,
201903,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,"168,470,983","12,472,810","4,188",175,"168,475,171","12,472,985",Final,,,,
201903,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,"2,948",585,0,0,"2,948",585,Final,,,,
201903,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,"2,371,947","958,040","1,482",350,"2,373,429","958,390",Final,,,,
201903,1901900100,"Food preparations; of flour, meal, starch, malt extract or milk products, containing cocoa, for uses n.e.c. in heading no. 1901",KGM,"286,954","36,671",0,0,"286,954","36,671",Final,,,,
201903,1901900903,"Food preparations; malt extract for use in home brewing, in retail packs",KGM,"240,884","49,880","6,539",57,"247,423","49,937",Final,,,,
201903,1901900905,"Food preparations; malt extract for use in home brewing, other than in retail packs",KGM,"9,209",188,0,0,"9,209",188,Final,,,,
201903,1901900912,Food preparations; malt extract for use in commercial brewing,KGM,"15,405","3,800","10,800","6,000","26,205","9,800",Final,,,,
201903,1901900918,"Food preparations; malt extract, other than for use in home or commercial brewing",KGM,"1,023",102,0,0,"1,023",102,Final,,,,
201903,1901900928,"Food preparations; of flour, meal, starch or milk products, (other than malt extract), not containing cocoa, for uses n.e.c. in heading 1901",KGM,"31,212,755","5,516,809",742,178,"31,213,497","5,516,987",Final,,,,
201903,1902110000,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",KGM,"5,350","1,681",0,0,"5,350","1,681",Final,,,,
201903,1902190000,"Food preparations; pasta (excluding that containing eggs), uncooked, not stuffed or otherwise prepared",KGM,"6,111","1,292",0,0,"6,111","1,292",Final,,,,
201903,1902200000,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",KGM,"179,468","57,404",0,0,"179,468","57,404",Final,,,,
201903,1902300101,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, dried noodle cake with flavour sachet",KGM,"10,605","1,457",0,0,"10,605","1,457",Final,,,,
201903,1902300109,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, (other than dried noodle cake with flavour sachet)",KGM,"2,149,674","997,676",645,100,"2,150,319","997,776",Final,,,,
201903,1902300901,"Food preparations; pasta (excluding stuffed), dried noodle cake, cooked, not prepared in combination with other food substances",KGM,144,2,0,0,144,2,Final,,,,
201903,1902300909,"Food preparations; pasta (excluding stuffed), (other than dried noodle cake), cooked, not prepared in combination with other food substances",KGM,"10,356",856,"24,306","9,421","34,662","10,277",Final,,,,
201903,1902400000,Food preparations; couscous,KGM,323,48,60,12,383,60,Final,,,,
201903,1903000000,"Food preparations; tapioca and substitutes therefor, prepared from starch, in the form of flakes, grains, pearls, siftings or similar",KGM,"8,032",873,0,0,"8,032",873,Final,,,,
201903,1904100100,"Food preparations; obtained by the swelling or roasting of cereals or cereal products, coated with chocolate or cocoa",KGM,"1,040",40,0,0,"1,040",40,Final,,,,
201903,1904100902,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of maize",KGM,"79,041","14,606",290,48,"79,331","14,654",Final,,,,
201903,1904100905,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of oats",KGM,"66,497","14,053","5,261",400,"71,758","14,453",Final,,,,
201903,1904100911,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of rice",KGM,"89,525","9,334",0,0,"89,525","9,334",Final,,,,
201903,1904100915,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of wheat",KGM,"288,050","40,405",0,0,"288,050","40,405",Final,,,,
201903,1904100919,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"185,477","27,346",0,0,"185,477","27,346",Final,,,,
201903,1904100925,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of oats",KGM,"151,675","17,070",0,0,"151,675","17,070",Final,,,,
201903,1904100931,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of rice",KGM,"284,577","38,646",0,0,"284,577","38,646",Final,,,,
201903,1904100935,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of wheat",KGM,"136,269","20,780",0,0,"136,269","20,780",Final,,,,
201903,1904100939,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"87,199","20,125",0,0,"87,199","20,125",Final,,,,
201903,1904100941,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), maize",KGM,"10,550",934,117,15,"10,667",949,Final,,,,
201903,1904100951,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), rice",KGM,"36,651","3,467",0,0,"36,651","3,467",Final,,,,
201903,1904100961,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), mixtures of cereals",KGM,"994,748","153,606",0,0,"994,748","153,606",Final,,,,
201903,1904100969,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), n.e.c. in item no. 1904.10",KGM,"32,369","1,110",0,0,"32,369","1,110",Final,,,,
201903,1904201000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, coated with chocolate or cocoa",KGM,"362,129","75,345",0,0,"362,129","75,345",Final,,,,
201903,1904205000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, muesli",KGM,"250,101","20,925",13,1,"250,114","20,926",Final,,,,
201903,1904209002,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of maize",KGM,"3,386",708,0,0,"3,386",708,Final,,,,
201903,1904209005,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of oats",KGM,194,43,0,0,194,43,Final,,,,
201903,1904209011,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of rice",KGM,"2,150",110,0,0,"2,150",110,Final,,,,
201903,1904209019,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), n.e.c. in item no. 1904.20",KGM,"2,934",281,0,0,"2,934",281,Final,,,,
201903,1904209039,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, in packs exceeding 1kg, n.e.c. in item no. 1904.20",KGM,"60,388","12,793",0,0,"60,388","12,793",Final,,,,
201903,1904209051,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), rice",KGM,"10,156","1,143",0,0,"10,156","1,143",Final,,,,
201903,1904209055,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), wheat",KGM,600,21,0,0,600,21,Final,,,,
201903,1904209061,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), mixtures",KGM,"10,748","2,588",0,0,"10,748","2,588",Final,,,,
201903,1904209069,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), n.e.c. in item no. 1904.20",KGM,"1,045,116","197,413",0,0,"1,045,116","197,413",Final,,,,
201903,1904900901,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, muesli",KGM,"7,706","1,947",0,0,"7,706","1,947",Final,,,,
201903,1904900909,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, other than muesli",KGM,"10,054","1,128",0,0,"10,054","1,128",Final,,,,
201903,1904900929,"Food preparations; (excluding maize and bulgur wheat), in grain form, precooked or otherwise prepared, (not coated with chocolate), other than breakfast cereals.",KGM,"309,602","76,432","1,530",64,"311,132","76,496",Final,,,,
201903,1905100000,"Food preparations; crispbread, whether or not containing cocoa",KGM,"201,494","22,776",0,0,"201,494","22,776",Final,,,,
201903,1905200000,"Food preparations; gingerbread and the like, whether or not containing cocoa",,"81,684",,0,,"81,684",,Final,,,,
201903,1905310021,"Food preparations; sweet biscuits (other than crackers), centre-filled, fully coated, whether or not containing cocoa",KGM,"354,517","54,883",0,0,"354,517","54,883",Final,,,,
201903,1905310023,"Food preparations; sweet biscuits (other than crackers), centre-filled, partly coated, whether or not containing cocoa",KGM,"31,157","2,047",0,0,"31,157","2,047",Final,,,,
201903,1905310029,"Food preparations; sweet biscuits (other than crackers), centre-filled, uncoated, whether or not containing cocoa",KGM,"192,375","10,469","25,146","3,708","217,521","14,177",Final,,,,
201903,1905310031,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), fully coated, whether or not containing cocoa",KGM,"792,172","132,735",0,0,"792,172","132,735",Final,,,,
201903,1905310033,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"366,060","60,974",0,0,"366,060","60,974",Final,,,,
201903,1905310039,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"1,565,899","168,641",0,0,"1,565,899","168,641",Final,,,,
201903,1905320021,"Food preparations; waffles and wafers, centre-filled, fully coated, whether or not containing cocoa",KGM,214,16,0,0,214,16,Final,,,,
201903,1905320029,"Food preparations; waffles and wafers, centre-filled, uncoated, whether or not containing cocoa",KGM,"190,912","47,977",0,0,"190,912","47,977",Final,,,,
201903,1905320033,"Food preparations; waffles and wafers, (other than those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"6,305",629,0,0,"6,305",629,Final,,,,
201903,1905320039,"Food preparations; waffles and wafers, (other than those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"3,431",157,0,0,"3,431",157,Final,,,,
201903,1905400001,"Food preparations; rusks, toasted bread and similar toasted products, containing added sugar, honey, fats, cheese or cocoa",KGM,696,36,0,0,696,36,Final,,,,
201903,1905400009,"Food preparations; rusks, toasted bread and similar toasted products, (excluding those containing added sugar, honey, fats, cheese or cocoa)",KGM,"180,315","18,863",0,0,"180,315","18,863",Final,,,,
201903,1905900100,Food preparations; communion wafers and passover bread,,953,,0,,953,,Final,,,,
201903,1905900500,Food preparations; crackers,KGM,"890,742","145,455",20,2,"890,762","145,456",Final,,,,
201903,1905900901,"Food preparations; biscuits (excluding sweet biscuits), whether or not containing cocoa",KGM,"182,223","10,377",155,5,"182,378","10,382",Final,,,,
201903,1905900909,"Food preparations; cakes (excluding gingerbread and the like), whether or not containing cocoa",KGM,"497,173","53,574",0,0,"497,173","53,574",Final,,,,
201903,1905900919,"Food preparations; bread, pastry and other bakers' wares n.e.c. in heading no. 1905, empty cachets suitable for pharmaceutical use, rice paper and similar products, whether or not containing cocoa",,"6,091,213",,"3,459",,"6,094,672",,Final,,,,
201903,2001100019,"Vegetable preparations; gherkins, prepared or preserved by vinegar or acetic acid",KGM,"49,677","20,377",0,0,"49,677","20,377",Final,,,,
201903,2001900112,"Vegetable preparations; onions, prepared or preserved by vinegar or acetic acid",KGM,"34,121","11,520",0,0,"34,121","11,520",Final,,,,
201903,2001900119,"Vegetable preparations; vegetables, fruit and nuts, prepared or preserved by vinegar or acetic acid (excluding cucumbers, gherkins and onions)",KGM,"1,739",356,0,0,"1,739",356,Final,,,,
201903,2001900900,"Vegetable preparations; edible parts of plants n.e.c. in heading no. 2001, prepared or preserved by vinegar or acetic acid",KGM,429,162,110,20,539,182,Final,,,,
201903,2002100000,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"9,322","3,742","1,212",324,"10,534","4,066",Final,,,,
201903,2002900100,"Vegetable preparations; tomato juice, puree and concentrate, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"247,024","148,500",0,0,"247,024","148,500",Final,,,,
201903,2002900900,"Vegetable preparations; tomatoes, (other than whole, in pieces, juice, puree or concentrate), prepared or preserved otherwise than by vinegar or acetic acid",KGM,"5,158",893,0,0,"5,158",893,Final,,,,
201903,2003101000,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"1,405",242,"2,520",105,"3,925",347,Final,,,,
201903,2003909000,"Vegetable preparations; mushrooms other than of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",KGM,800,20,0,0,800,20,Final,,,,
201903,2004100000,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"9,332,812","7,145,989","190,456","110,190","9,523,268","7,256,179",Final,,,,
201903,2004900919,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2004, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"328,653","67,649",297,60,"328,950","67,709",Final,,,,
201903,2005200001,"Vegetable preparations; potatoes, in airtight cans, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"4,892",358,0,0,"4,892",358,Final,,,,
201903,2005200009,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen, not in airtight cans",KGM,"272,466","40,366",0,0,"272,466","40,366",Final,,,,
201903,2005510001,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, baked, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"2,657,056","1,537,315",14,1,"2,657,070","1,537,316",Final,,,,
201903,2005510009,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, prepared or preserved otherwise than by vinegar or acetic acid, not baked or frozen",KGM,719,183,0,0,719,183,Final,,,,
201903,2005590000,"Vegetable preparations; beans (vigna spp., phaseolus spp.), (not shelled), prepared or preserved other than by vinegar or acetic acid, not frozen",KGM,"14,199","2,558",0,0,"14,199","2,558",Final,,,,
201903,2005600000,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,110,4,0,0,110,4,Final,,,,
201903,2005700000,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"3,265",285,24,2,"3,289",287,Final,,,,
201903,2005800000,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"1,324,757","440,409",0,0,"1,324,757","440,409",Final,,,,
201903,2005910000,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,240,53,0,0,240,53,Final,,,,
201903,2005990100,"Vegetable preparations; capers, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,505,90,208,28,713,119,Final,,,,
201903,2005990917,"Vegetable preparations; beetroot, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"1,592,052","974,614",0,0,"1,592,052","974,614",Final,,,,
201903,2005990921,"Vegetable preparations; vegetables and mixtures of vegetables, n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"153,540","36,885","2,984",623,"156,524","37,508",Final,,,,
201903,2006003001,"Vegetables; olives, preserved by sugar (drained, glace or crystallised)",KGM,238,19,0,0,238,19,Final,,,,
201903,2006004000,"Vegetables; sweetcorn (zea mays var., saccharata), preserved by sugar (drained, glace or crystallised)",KGM,56,20,0,0,56,20,Final,,,,
201903,2006007009,"Vegetables; and mixtures of vegetables, (other than peas, beans, sweetcorn, olives, capers, asparagus or beetroot), preserved by sugar (drained, glace or crystallised)",KGM,"2,567",251,0,0,"2,567",251,Final,,,,
201903,2006009000,"Vegetables; n.e.c. in heading no. 2006, preserved by sugar (drained, glace or crystallised)",KGM,"3,831",419,0,0,"3,831",419,Final,,,,
201903,2007100000,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"379,734","32,121",0,0,"379,734","32,121",Final,,,,
201903,2007910000,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",KGM,"710,956","241,699",0,0,"710,956","241,699",Final,,,,
201903,2007990010,"Blackcurrant puree, cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"2,374",573,0,0,"2,374",573,Final,,,,
201903,2007990019,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations, whether or not containing added sugar or other sweetening matter",KGM,"2,962,448","874,748",200,51,"2,962,648","874,799",Final,,,,
201903,2008110001,Nuts; peanut butter,KGM,"573,217","84,562",234,41,"573,451","84,603",Final,,,,
201903,2008110031,"Nuts; ground-nuts, roasted, other than mixtures",KGM,"4,120",399,"1,061",240,"5,181",639,Final,,,,
201903,2008110039,"Nuts; ground-nuts, (not roasted), prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,492",110,116,14,"1,608",125,Final,,,,
201903,2008190100,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts, except in mixtures), cashew nuts",KGM,"1,847",139,"8,642",483,"10,489",622,Final,,,,
201903,2008190901,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted almonds",KGM,"17,224",804,0,0,"17,224",804,Final,,,,
201903,2008190911,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted hazelnuts (filberts)",KGM,"1,057",186,0,0,"1,057",186,Final,,,,
201903,2008190921,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted macadamia nuts",KGM,0,0,"6,192",284,"6,192",284,Final,,,,
201903,2008190929,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted, (excluding almonds, hazelnuts (filberts) or macadamia nuts)",KGM,"19,663","1,558",285,13,"19,948","1,571",Final,,,,
201903,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"125,567","14,446","1,872",884,"127,439","15,330",Final,,,,
201903,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"8,736","2,020","6,737","1,000","15,473","3,020",Final,,,,
201903,2008300909,"Fruit; citrus (excluding oranges, tangerines, mandarins), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, sweetening matter or spirit",KGM,"29,521","7,315",0,0,"29,521","7,315",Final,,,,
201903,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,542,12,0,0,542,12,Final,,,,
201903,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"5,457","1,678",0,0,"5,457","1,678",Final,,,,
201903,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,969,69,0,0,969,69,Final,,,,
201903,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"4,456","1,459",0,0,"4,456","1,459",Final,,,,
201903,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"150,289","28,987",0,0,"150,289","28,987",Final,,,,
201903,2008939000,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,969,52,"12,817","4,392","13,786","4,444",Final,,,,
201903,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"921,253","113,934","1,462",594,"922,715","114,528",Final,,,,
201903,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"645,015","72,967",0,0,"645,015","72,967",Final,,,,
201903,2008990101,"Stems and other edible parts of plants; ginger, preserved in juice or syrup",KGM,120,20,0,0,120,20,Final,,,,
201903,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,657,,"37,684",,"38,341",,Final,,,,
201903,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"3,158",292,0,0,"3,158",292,Final,,,,
201903,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"147,930","71,825",0,0,"147,930","71,825",Final,,,,
201903,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,384,65,0,0,384,65,Final,,,,
201903,2008993101,"Fruit; blackcurrants, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008 whether or not containing added sugar, other sweetening matter or spirit",KGM,448,90,0,0,448,90,Final,,,,
201903,2008993105,"Fruit; raspberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,565,147,0,0,565,147,Final,,,,
201903,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"10,657","1,553",0,0,"10,657","1,553",Final,,,,
201903,2008993901,"Fruit; kiwifruit, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"16,352",120,0,0,"16,352",120,Final,,,,
201903,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"81,189","12,455",140,25,"81,329","12,480",Final,,,,
201903,2009110900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in bulk containers",LTR,502,20,0,0,502,20,Final,,,,
201903,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"27,199","13,474",0,0,"27,199","13,474",Final,,,,
201903,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"8,973","3,745",0,0,"8,973","3,745",Final,,,,
201903,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"18,878","12,350",0,0,"18,878","12,350",Final,,,,
201903,2009191200,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,"2,255",480,0,0,"2,255",480,Final,,,,
201903,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"20,203","7,038",0,0,"20,203","7,038",Final,,,,
201903,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"68,861","17,742",0,0,"68,861","17,742",Final,,,,
201903,2009211900,"Juice; grapefruit (including pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,72,2,0,0,72,2,Final,,,,
201903,2009292900,"Juice; grapefruit (including pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,303,92,0,0,303,92,Final,,,,
201903,2009311900,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,95,2,0,0,95,2,Final,,,,
201903,2009312900,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"34,048","4,390",0,0,"34,048","4,390",Final,,,,
201903,2009314119,"Juice; of single citrus fruit (excluding orange, grapefruit, lime and lemon), of a Brix value not exceeding 20, unfermented, not containing added spirit but containing added sugar, not in bulk containers",LTR,"2,027","1,730",0,0,"2,027","1,730",Final,,,,
201903,2009314911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"14,592","1,882",0,0,"14,592","1,882",Final,,,,
201903,2009393911,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,"4,627",247,0,0,"4,627",247,Final,,,,
201903,2009394911,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,277,36,0,0,277,36,Final,,,,
201903,2009394919,"Juice; of single citrus fruit, (excluding orange, grapefruit, lime and lemon), of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,824",72,0,0,"1,824",72,Final,,,,
201903,2009410021,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"12,712","6,216",0,0,"12,712","6,216",Final,,,,
201903,2009410029,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"3,508","1,800",0,0,"3,508","1,800",Final,,,,
201903,2009490011,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,"5,236","1,050",0,0,"5,236","1,050",Final,,,,
201903,2009490021,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"5,450","1,152",0,0,"5,450","1,152",Final,,,,
201903,2009500100,"Juice; tomato, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,667,210,0,0,667,210,Final,,,,
