Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201906,2937190000,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and structural analogues; other than somatotropin, (its derivatives and structural anaologues) and insulin and its salts",,"9,530",,0,,"9,530",,Final,,,,
201906,2937230000,"Steroidal hormones, their derivatives and structural analogues; oestrogens and progestogens",,"1,274,461",,0,,"1,274,461",,Final,,,,
201906,2937291000,"Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens",,"1,706",,0,,"1,706",,Final,,,,
201906,2938900000,"Glycosides; natural or reproduced by synthesis, other than rutoside (rutin) and its derivatives",,"135,526",,206,,"135,732",,Final,,,,
201906,2939790010,"Alkaloids; of vegetal origin, other than cocaine, ecgonine, levometamfetamine, metamfetamine (INN), metamfetamine racemate; salts, esters and other derivatives; n.e.c. in heading no. 2939",,"385,388",,0,,"385,388",,Final,,,,
201906,2940000000,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39",,"25,120",,0,,"25,120",,Final,,,,
201906,2941900000,Antibiotics; n.e.c. in heading no. 2941,,"915,574",,"7,191",,"922,765",,Final,,,,
201906,2942000000,Organic compounds; n.e.c. in chapter 29,,"2,765",,0,,"2,765",,Final,,,,
201906,3001200000,"Glands and other organs; extracts of glands or other organs or of their secretions, for organo-therapeutic uses",,"495,795",,0,,"495,795",,Final,,,,
201906,3001900010,"Glands and other organs; dried, whether or not powdered",,"913,423",,0,,"913,423",,Final,,,,
201906,3001900019,"Glands and other organs; heparin and its salts; other human or animal substances prepared for therapeutic or prophylactic uses, n.e.c. in item 3001.90",,"44,448",,0,,"44,448",,Final,,,,
201906,3002110010,"Blood, human or animal, antisera, other blood fractions and immunological products; malaria diagnostic test kits",,"115,772",,"4,222",,"119,994",,Final,,,,
201906,3002120010,"Blood, human or animal, antisera, other blood fractions and immunological products; antisera and other blood fractions",,"6,965,302",,"145,496",,"7,110,798",,Final,,,,
201906,3002150010,"Blood, human or animal, antisera, other blood fractions and immunological products; immunological products, put up in measured doses or in forms or packings for retail sale",,0,,"133,178",,"133,178",,Final,,,,
201906,3002190010,"Blood, human or animal, antisera, other blood fractions and immunological products; n.e.c. in heading 3002.2",,"521,211",,"5,669",,"526,880",,Final,,,,
201906,3002200019,"Vaccines; for human medicine, other than for yellow fever",,"337,616",,116,,"337,732",,Final,,,,
201906,3002300009,"Vaccines; for veterinary medicine, for other uses than against foot and mouth disease",,"2,896,350",,"101,755",,"2,998,105",,Final,,,,
201906,3002900007,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; for human medicine, (other than saxitoxin and ricin)",,"866,574",,"33,274",,"899,848",,Final,,,,
201906,3002900029,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c.",,"2,296,814",,"129,713",,"2,426,527",,Final,,,,
201906,3003200010,"Medicaments; containing antibiotics other than penicillins, streptomycins or their derivatives, (not in measured doses, not packaged for retail sale), for veterinary medicine",,"314,860",,0,,"314,860",,Final,,,,
201906,3003390010,"Medicaments; containing hormones (excluding insulin), (but not containing antibiotics), not in measured doses or packaged for retail sale, for use in veterinary medicine",,"105,934",,0,,"105,934",,Final,,,,
201906,3003390019,"Medicaments; containing hormones (excluding insulin), (but not containing antibiotics), not in measured doses or packaged for retail sale, for other than veterinary uses",,0,,13,,13,,Final,,,,
201906,3003900100,"Medicaments; (not containing antibiotics, hormones, alkaloids or their derivatives), for therapeutic or prophylactic uses, (not packaged for retail sale), for veterinary medicine",,"3,024,448",,0,,"3,024,448",,Final,,,,
201906,3003900919,"Medicaments; (not containing antibiotics, hormones, alkaloids or their derivatives), for therapeutic or prophylactic uses, (not packaged for retail sale), for use other than in veterinary medicine",,"288,280",,"9,346",,"297,626",,Final,,,,
201906,3004100100,"Medicaments; containing penicillins, streptomycins or their derivatives, packaged for retail sale, for veterinary medicine",,81,,0,,81,,Final,,,,
201906,3004100900,"Medicaments; containing penicillins, streptomycins or their derivatives, packaged for retail sale, for use other than in veterinary medicine",,"2,550",,"2,995",,"5,545",,Final,,,,
201906,3004200010,"Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), packaged for retail sale, for use in veterinary medicine",,"277,407",,0,,"277,407",,Final,,,,
201906,3004200019,"Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), packaged for retail sale, for use other than in veterinary medicine",,"302,479",,"267,123",,"569,602",,Final,,,,
201906,3004310000,"Medicaments; containing insulin, for therapeutic or prophylactic uses, packaged for retail sale",,83,,"37,521",,"37,604",,Final,,,,
201906,3004320019,"Medicaments; containing corticosteroid hormones, their derivatives or structural analogues (but not containing antibiotics), packaged for retail sale, for use other than in veterinary medicine",,"25,082",,"37,411",,"62,493",,Final,,,,
201906,3004390010,"Medicaments; containing hormones (but not insulin), adrenal cortex hormones or antibiotics, packaged for retail sale, for veterinary medicine",,"1,217,750",,0,,"1,217,750",,Final,,,,
201906,3004390019,"Medicaments; containing hormones (but not insulin), adrenal cortex hormones or antibiotics, packaged for retail sale, for use other than in veterinary medicine",,"14,100",,"37,554",,"51,654",,Final,,,,
201906,3004410019,"Medicaments; containing alkaloids or their derivatives, containing ephedrine or its salts, packaged for retail sale, for use other than in veterinary medicine",,"12,178",,0,,"12,178",,Final,,,,
201906,3004490010,"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine (INN) or norephedrine or their salts; packaged for retail sale for veterinary medicine",,"6,068",,0,,"6,068",,Final,,,,
201906,3004490019,"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine (INN) or norephedrine or their salts; packaged for retail sale, for use other than in veterinary medicine",,"142,153",,"269,797",,"411,950",,Final,,,,
201906,3004500010,"Medicaments; containing vitamins or their derivatives, packaged for retail sale, for veterinary uses",,0,,"9,071",,"9,071",,Final,,,,
201906,3004500019,"Medicaments; containing vitamins or their derivatives, packaged for retail sale, other than for veterinary uses",,"377,224",,"145,766",,"522,990",,Final,,,,
201906,3004900100,"Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, packaged for retail sale, for veterinary uses",,"3,256,308",,"147,073",,"3,403,381",,Final,,,,
201906,3004901100,"Medicaments; organo-therapeutic glands and other goods of heading no. 3001, packaged for retail sale, for other than veterinary uses",,25,,0,,25,,Final,,,,
201906,3004901908,"Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, packaged for retail sale, (other than for veterinary uses), in aerosol containers, not containing chlorofluorocarbons",NMB,"21,115",550,"1,005",3,"22,120",553,Final,,,,
201906,3004901929,"Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, packaged for retail sale, (other than for veterinary uses), not in aerosol containers",,"9,181,974",,"996,811",,"10,178,785",,Final,,,,
201906,3005100001,"Dressings, adhesive; and other articles having an adhesive layer, incorporating woven fabrics, packed for retail sale for medical, surgical, dental or veterinary purposes",,"17,274",,"3,735",,"21,009",,Final,,,,
201906,3005100009,"Dressings, adhesive; and other articles having an adhesive layer, (not incorporating woven fabrics), packed for retail sale for medical, surgical dental or veterinary purposes",,"58,502",,"143,047",,"201,549",,Final,,,,
201906,3005900100,"Cotton rolls or pellets; non-adhesive, impregnated or coated with pharmaceutical substances, or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes",KGM,"18,317",729,0,0,"18,317",729,Final,,,,
201906,3005900901,"Wadding; (excluding cotton rolls and pellets), non-adhesive, impregnated or coated with pharmaceutical substances, put up in retail packings for medical or surgical purposes",KGM,68,6,0,0,68,6,Final,,,,
201906,3005900911,"Dressings; non-adhesive, sterilised packs containing composite dressings, in packings for retail sale for medical, surgical, dental or veterinary purposes, n.e.c. in item no. 3005.90.09.01",,"3,498",,0,,"3,498",,Final,,,,
201906,3005900919,"Dressings; non-adhesive, incorporating non-woven fabrics or impregnated with wax substances, in packings for retail sale for medical, surgical, dental or veterinary purposes, n.e.c. in item no. 3005.90.09.01",,"96,109",,"22,080",,"118,189",,Final,,,,
201906,3005900929,"Wadding, gauze, bandages, and similar articles; n.e.c. in heading no. 3005, non-adhesive, impregnated or coated with pharmaceutical substances, in packings for retail sale for medical, surgical or veterinary purposes",,"134,233",,"21,286",,"155,519",,Final,,,,
201906,3006105300,"Pharmaceutical goods, sterile, surgical or dental; of plastics, plates, sheets, film, foil and strip, cellular or combined with other materials, n.e.c. in item no. 3006.10",KGM,115,50,0,0,115,50,Final,,,,
201906,3006108910,Pharmaceutical goods; sterile surgical catgut,,0,,505,,505,,Final,,,,
201906,3006108919,"Pharmaceutical goods, sterile, surgical or dental; n.e.c. in item no. 3006.10 (other than sterile surgical catgut)",,"13,179",,"7,274",,"20,453",,Final,,,,
201906,3006200000,Pharmaceutical goods; blood-grouping reagents,,"59,250",,0,,"59,250",,Final,,,,
201906,3006400100,Pharmaceutical goods; dental cements and other dental fillings,,"19,299",,151,,"19,450",,Final,,,,
201906,3006500000,Pharmaceutical goods; first aid boxes and kits,,"9,591",,405,,"9,996",,Final,,,,
201906,3006600011,Pharmaceutical goods; chemical contraceptive preparations based on hormones or on spermicides,,519,,0,,519,,Final,,,,
201906,3006700000,Pharmaceutical goods; Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,"2,326",,"31,476",,"33,802",,Final,,,,
201906,3006910019,"Pharmaceutical goods; appliances for ostomy use, n.e.c. in item no. 3006.91",,80,,0,,80,,Final,,,,
201906,3101000001,"Fertilizers, animal or vegetable; whether or not mixed together, chemically treated",KGM,23,1,0,0,23,1,Final,,,,
201906,3101000019,"Fertilizers, animal or vegetable; whether or not mixed together, not chemically treated",KGM,"4,928","12,253",0,0,"4,928","12,253",Final,,,,
201906,3102100000,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",KGM,"83,832","96,000",0,0,"83,832","96,000",Final,,,,
201906,3102210000,"Fertilizers, mineral or chemical; nitrogenous, ammonium sulphate",KGM,138,125,0,0,138,125,Final,,,,
201906,3102600000,"Fertilizers, mineral or chemical; nitrogenous, double salts and mixtures of calcium nitrate and ammonium nitrate",KGM,"17,207","24,000",0,0,"17,207","24,000",Final,,,,
201906,3102900019,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",KGM,300,"2,000",0,0,300,"2,000",Final,,,,
201906,3103110000,"Fertilizers, mineral or chemical; phosphatic, superphosphates, containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",KGM,"1,992","2,000",0,0,"1,992","2,000",Final,,,,
201906,3103190000,"Fertilizers, mineral or chemical; phosphatic, superphosphates, other than containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",KGM,728,100,0,0,728,100,Final,,,,
201906,3104200000,"Fertilizers, mineral or chemical; potassic, potassium chloride",KGM,"3,553",22,912,500,"4,465",522,Final,,,,
201906,3104900019,"Fertilizers, mineral or chemical; potassic, n.e.c. in heading no. 3104",KGM,"18,352","11,000",0,0,"18,352","11,000",Final,,,,
201906,3105200000,"Fertilizers, mineral or chemical; containing the three fertilizing elements nitrogen, phosphorus and potassium",KGM,"16,892","17,324",0,0,"16,892","17,324",Final,,,,
201906,3105600000,"Fertilizers, mineral or chemical; containing the two fertilizing elements phosphorus and potassium",KGM,"29,408","26,000",0,0,"29,408","26,000",Final,,,,
201906,3105900000,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",KGM,"17,178","5,523",0,0,"17,178","5,523",Final,,,,
201906,3202100000,Tanning substances; synthetic organic tanning substances,,0,,"13,380",,"13,380",,Final,,,,
201906,3203000001,"Colouring matter of vegetable origin including dyeing extracts, whether or not chemically defined; preparations as specified in Note 3 to this chapter based on colouring matter of vegetable origin",,"5,802",,"1,720",,"7,522",,Final,,,,
201906,3204130000,Dyes; basic dyes and preparations based thereon,,"12,966",,0,,"12,966",,Final,,,,
201906,3204160000,Dyes; reactive dyes and preparations based thereon,,0,,"1,082",,"1,082",,Final,,,,
201906,3204170000,Dyes; pigments and preparations based thereon,,"6,155",,"22,755",,"28,910",,Final,,,,
201906,3204190000,"Dyes; n.e.c., including mixtures of colouring matter of two or more of those from item no. 3204.11 to 3204.19",,"8,404",,0,,"8,404",,Final,,,,
201906,3204900000,"Dyes; synthetic organic products n.e.c. in heading no. 3204 (e.g. of a kind used as luminophores), whether or not chemically defined",,"6,638",,978,,"7,616",,Final,,,,
201906,3205000000,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,KGM,730,200,0,0,730,200,Final,,,,
201906,3206190000,"Colouring matter; pigments and preparations based on titanium dioxide, containing less than 80% by weight of titanium dioxide calculated on the dry weight",KGM,"78,994","5,491",0,0,"78,994","5,491",Final,,,,
201906,3206200000,Colouring matter; pigments and preparations based on chromium compounds,KGM,"20,266","1,115","2,523",225,"22,789","1,340",Final,,,,
201906,3206490010,Colouring matter; pigments and preparations based on cadmium compounds,KGM,0,0,"1,623",25,"1,623",25,Final,,,,
201906,3206490019,Colouring matter; other preparations n.e.c. in item no. 3206.4,KGM,"38,475","2,758","9,595","2,625","48,070","5,383",Final,,,,
201906,3207100000,"Pigments; prepared pigments, opacifiers, colours and similar preparations",KGM,"1,680",40,0,0,"1,680",40,Final,,,,
201906,3208101939,"Paints and enamels; based on polyesters, dispersed or dissolved in a non-aqueous medium, (other than pearl essence), not in aerosol containers",KGM,"420,185","41,825",0,0,"420,185","41,825",Final,,,,
201906,3208102919,"Varnishes and lacquers; based on polyesters, dispersed or dissolved in a non-aqueous medium, (other than dental cavity liners and sealers), not in aerosol containers",KGM,"690,249","5,324",0,0,"690,249","5,324",Final,,,,
201906,3208201909,"Paints and enamels; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium, (other than pearl essence), containing organotin compounds other than low release copolymer type",KGM,"1,950",163,"1,522",93,"3,472",256,Final,,,,
201906,3208201928,"Paints and enamels; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium, (other than pearl essence), in aerosol containers, not containing chlorofluorocarbons",NMB,732,60,0,0,732,60,Final,,,,
201906,3208201939,"Paints and enamels; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium, (other than pearl essence), not in aerosol containers",KGM,"326,098","3,223","110,861","15,806","436,959","19,029",Final,,,,
201906,3208202919,"Varnishes and lacquers; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium, (other than dental cavity liners and sealers), not in aerosol containers",KGM,"14,111","3,516",0,0,"14,111","3,516",Final,,,,
201906,3208901909,"Paints and varnishes; (other than pearl essence), based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, containing organotin compounds, not low release copolymer type",KGM,119,10,0,0,119,10,Final,,,,
201906,3208901928,"Paints and enamels; (other than pearl essence), based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, in aerosol containers, not containing chlorofluorocarbons",NMB,"39,784","9,099",0,0,"39,784","9,099",Final,,,,
201906,3208901939,"Paints and varnishes; (other than pearl essence), based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, not in aerosol containers",KGM,"202,984","19,901","5,400",867,"208,384","20,767",Final,,,,
201906,3208902100,"Varnishes and lacquers; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, dental cavity liners and sealers",KGM,0,0,22,0,22,0,Final,,,,
201906,3208902908,"Varnishes and lacquers; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, (not dental cavity liners and sealers), aerosol containers, not containing chlorofluorocarbons",NMB,"2,145",60,0,0,"2,145",60,Final,,,,
201906,3208902919,"Varnishes and lacquers; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium, (not dental cavity liners and sealers), not in aerosol containers",KGM,"208,924","27,918",0,0,"208,924","27,918",Final,,,,
201906,3209100100,"Varnishes and lacquers; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium, pearl essence",KGM,75,10,0,0,75,10,Final,,,,
201906,3209100928,"Paints and enamels; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium, (other than pearl essence), in aerosol containers, not containing chlorofluorocarbons",NMB,678,240,"9,173",662,"9,851",902,Final,,,,
201906,3209100939,"Varnishes and lacquers; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium, (other than pearl essence), not in aerosol containers",KGM,"1,256,841","124,537","6,242","1,113","1,263,083","125,649",Final,,,,
201906,3209101908,"Varnishes and lacquers; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium, in aerosol containers, not containing chlorofluorocarbons",NMB,0,0,"13,184",160,"13,184",160,Final,,,,
201906,3209101919,"Varnishes and lacquers; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium, not in aerosol containers",KGM,"8,391",859,"1,083",40,"9,474",899,Final,,,,
201906,3209900939,"Paints and enamels; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium, (other than pearl essence), not in aerosol containers",KGM,"91,528","8,476",0,0,"91,528","8,476",Final,,,,
201906,3209901919,"Varnishes and lacquers; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium, not in aerosol containers",KGM,203,18,0,0,203,18,Final,,,,
201906,3210000907,"Paints and enamels; in aerosol containers, not containing chlorofluorocarbons",NMB,"123,015","34,588",0,0,"123,015","34,588",Final,,,,
201906,3210000918,"Paints and enamels; n.e.c. in chapter 32, not in aerosol containers",KGM,"148,900","27,773",0,0,"148,900","27,773",Final,,,,
201906,3210000939,"Varnishes and lacquers; n.e.c. in chapter 32, not in aerosol containers",KGM,"16,911","1,346",0,0,"16,911","1,346",Final,,,,
201906,3210000959,"Paints, varnishes and prepared water pigments; of a kind used for finishing leather, n.e.c. in chapter 32, not in aerosol containers",KGM,"34,867",73,0,0,"34,867",73,Final,,,,
201906,3211000000,Driers; prepared,LTR,"6,421",254,0,0,"6,421",254,Final,,,,
201906,3212900019,"Pigments; of a kind used in the manufacture of paints, dyes and other colouring matter, in forms for retail sale, not in aerosol containers",,"4,877",,"1,820",,"6,697",,Final,,,,
201906,3212900029,"Pigments; of a kind used in the manufacture of paints, dyes and other colouring matter, n.e.c. in item no. 3212.90.00",KGM,"5,467",308,0,0,"5,467",308,Final,,,,
201906,3213100001,"Colours; in sets, of a kind used by signboard painters (e.g. signwriters colours, poster and showcard colours)",,273,,0,,273,,Final,,,,
201906,3213100021,"Colours; in sets, children's watercolours",,"38,504",,0,,"38,504",,Final,,,,
201906,3213900017,Colours; (other than in sets) children's watercolours,,"65,655",,0,,"65,655",,Final,,,,
201906,3213900029,"Colours; (other than in sets) of a kind used by artists and students, other than paints and enamels of a kind used on recreational models in containers not exceeding 22 ml, other than children's watercolours or finger paints",,470,,256,,726,,Final,,,,
201906,3214100100,"Mastics; painters' fillings, glaziers' putty, wood fillers, plastic wood",KGM,"13,373","1,118",40,1,"13,413","1,119",Final,,,,
201906,3214100911,"Mastics; painters' fillings, (other than glaziers' putty, wood fillers, plastic wood etc), gypsum based finishing compounds, liquids, pastes, other than plaster based compounds",,"30,309",,"3,667",,"33,976",,Final,,,,
201906,3214100919,"Mastics; painters' fillings, (other than glaziers' putty, wood fillers, plastic wood etc), other than plaster or gypsum based compounds",,"193,994",,"3,679",,"197,673",,Final,,,,
201906,3214900000,"Mastics; non-refractory surfacing preparations and preparations for facades, indoor walls, floors, ceilings or the like, n.e.c. in item 3214.90",,"146,853",,"19,102",,"165,955",,Final,,,,
201906,3215110019,"Ink; printing, black, n.e.c. in heading no. 3215, whether or not concentrated or solid",KGM,"219,056","5,587","116,298","1,967","335,354","7,554",Final,,,,
201906,3215190000,"Ink; for printing, other than black, whether or not concentrated or solid",KGM,"417,815","16,801","333,805","4,004","751,620","20,806",Final,,,,
201906,3215900100,Ink; cartridge ink refills for fountain pens,KGM,"1,489",1,"2,776",13,"4,265",15,Final,,,,
201906,3215900700,"Ink; ink cartridges incorporating mechanical or electrical components, and thermoplastic or electrostatic toner cartridges, for insertion into apparatus of subheadings 8443.31, 8443.32 or 8443.39",KGM,0,0,"110,938",625,"110,938",625,Final,,,,
201906,3215900901,Ink; stencilling inks and inks for similar purposes,KGM,0,0,3,3,3,3,Final,,,,
201906,3215900919,"Ink; writing, drawing and other inks n.e.c. in heading no. 3215, whether or not concentrated or solid",KGM,"9,021",75,"4,444",82,"13,465",157,Final,,,,
201906,3301120000,"Oils, essential; of orange (terpeneless or not), including concretes and absolutes",KGM,"2,510",20,0,0,"2,510",20,Final,,,,
201906,3301190019,"Oils, essential; of citrus fruits (terpeneless or not), including concretes and absolutes, other than of orange, lemon, bergamot or lime",KGM,"3,389",40,0,0,"3,389",40,Final,,,,
201906,3301240000,"Oils, essential; of peppermint (Mentha piperita), terpeneless or not, including concretes and absolutes",KGM,250,7,0,0,250,7,Final,,,,
201906,3301290029,"Oils, essential; n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes",KGM,"320,212","2,131","2,122",7,"322,334","2,138",Final,,,,
201906,3301900100,"Oils, essential; aqueous distillates and aqueous solutions thereof, culinary or flavouring",,"22,880",,0,,"22,880",,Final,,,,
201906,3301900900,"Oils, essential; aqueous distillates and aqueous solutions thereof, other than culinary or flavouring",,"11,621",,909,,"12,530",,Final,,,,
201906,3301901919,"Oils, essential; concentrates in fats, fixed oils, waxes and the like, (obtained by enfleurage or maceration), terpenic by-products of the deterpenation of essential oils, n.e.c. in heading no. 3301",KGM,"171,084","1,439",0,0,"171,084","1,439",Final,,,,
201906,3302101000,"Odoriferous substances and mixtures; preparations of a kind used for the manufacture of beverages, containing an alcohol strength by volume not exceeding 0.5% vol.",KGM,"26,981","15,200",0,0,"26,981","15,200",Final,,,,
201906,3302109001,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in heading no. 3302, mixtures of natural or essential oils",KGM,"28,059","1,304",301,132,"28,360","1,436",Final,,,,
201906,3302109011,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, culinary preparations",LTR,"487,610","31,691",0,0,"487,610","31,691",Final,,,,
201906,3302109013,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, non-spirituous preparations for use in the manufacture of beverages",LTR,"7,750",312,0,0,"7,750",312,Final,,,,
201906,3302109019,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, (excluding mixtures of natural or essential oils, culinary preparations or non-spirituous preparations)",,"373,137",,"4,174",,"377,311",,Final,,,,
201906,3302900001,"Odoriferous substances and mixtures; mixtures of natural essential oils, used in industries other than the food or drink industries",KGM,"56,882","1,458","2,514",18,"59,396","1,475",Final,,,,
201906,3302900019,"Odoriferous substances and mixtures; n.e.c. in item no. 3302.90, used in industries other than the food or drink industries",,"30,415",,0,,"30,415",,Final,,,,
201906,3303000108,"Perfumes and toilet waters; perfumed spirits, in aerosol containers, not containing chlorofluorocarbons",NMB,"15,576","5,280",0,0,"15,576","5,280",Final,,,,
201906,3303000919,"Perfumes and toilet waters, (other than perfumed spirits), not in aerosol containers",,"14,994",,0,,"14,994",,Final,,,,
201906,3304100000,Cosmetic and toilet preparations; lip make-up,,"17,560",,"38,735",,"56,295",,Final,,,,
201906,3304200000,Cosmetic and toilet preparations; eye make-up,,"166,756",,"7,928",,"174,684",,Final,,,,
201906,3304300019,"Cosmetic and toilet preparations; manicure or pedicure preparations, not in aerosol containers",,"28,305",,"15,974",,"44,279",,Final,,,,
201906,3304910000,"Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)",,"1,293",,"9,057",,"10,350",,Final,,,,
201906,3304990019,"Cosmetic and toilet preparations, n.e.c. in heading no. 3304, for the care of the skin, not in aerosol containers",,"9,679,150",,"126,773",,"9,805,923",,Final,,,,
201906,3305100000,Hair preparations; shampoos,,"267,926",,"436,525",,"704,451",,Final,,,,
201906,3305300008,"Hair preparations; lacquers, in aerosol containers, not containing chlorofluorocarbons",NMB,132,10,0,0,132,10,Final,,,,
201906,3305300019,"Hair preparations; lacquers, not in aerosol containers",,98,,98,,196,,Final,,,,
201906,3305900019,"Hair preparations; n.e.c. in heading no. 3305, not in aerosol containers",,"2,547,391",,"28,564",,"2,575,955",,Final,,,,
201906,3306100901,"Oral or dental hygiene preparations; dentifrices, for dentists' use in mechanical cleaning and polishing of teeth",,0,,"4,844",,"4,844",,Final,,,,
201906,3306100909,Oral or dental hygiene preparations; denture cleaning pastes and powders,,"257,006",,243,,"257,249",,Final,,,,
201906,3306100919,Oral or dental hygiene preparations; dentifrices n.e.c. in item no. 3306.10,,"423,429",,0,,"423,429",,Final,,,,
201906,3306209001,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), high tenacity yarn of nylon or other polyamides",KGM,0,0,127,2,127,2,Final,,,,
201906,3306209009,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), other than in item no. 3306.20.10.00, other than high tenacity yarn of nylon or other polyamides",KGM,"12,440",392,0,0,"12,440",392,Final,,,,
201906,3306900019,"Oral or dental hygiene preparations, (other than dentifrices), not in aerosol containers",,"161,313",,380,,"161,693",,Final,,,,
201906,3307100919,"Perfumery, cosmetic or toilet preparations; shaving preparations, not in aerosol containers",,671,,0,,671,,Final,,,,
201906,3307200008,"Perfumery, cosmetic or toilet preparations; personal deodorants and anti-perspirants, in aerosol containers, not containing chlorofluorocarbons",NMB,655,384,0,0,655,384,Final,,,,
201906,3307200019,"Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants, not in aerosol containers",,"633,914",,68,,"633,982",,Final,,,,
201906,3307300000,"Perfumery, cosmetic or toilet preparations; perfumed bath salts and other bath preparations",,"29,730",,0,,"29,730",,Final,,,,
201906,3307410000,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)",,"1,284",,0,,"1,284",,Final,,,,
201906,3307490008,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning) in aerosol containers, not containing chlorofluorocarbons",NMB,"91,519","13,110","4,244","1,644","95,763","14,754",Final,,,,
201906,3307490029,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning), other than pot pourri",,"279,194",,"14,419",,"293,613",,Final,,,,
201906,3307900119,"Perfumes and deodorizers; animal toilet preparations, not in aerosol containers",,"13,086",,487,,"13,573",,Final,,,,
201906,3307900929,"Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307, other than pot pourri",,"9,205",,"4,350",,"13,555",,Final,,,,
201906,3401110001,"Soap; in tablets, for toilet use (including medicated products)",KGM,"723,859","37,598","2,130",169,"725,989","37,768",Final,,,,
201906,3401110009,"Soap; (other than in tablets), for toilet use (including medicated products), in forms specified in item no. 3401.11",KGM,"145,683","12,986",0,0,"145,683","12,986",Final,,,,
201906,3401110019,"Organic surface-active products and preparations; for toilet use (including medicated products), (other than soap), in forms specified in item no. 3401.11",KGM,"40,041","10,493","9,683",704,"49,724","11,197",Final,,,,
201906,3401190001,"Soap; for other than toilet use, in forms specified in item no. 3401.11",KGM,"7,822",430,0,0,"7,822",430,Final,,,,
201906,3401190009,"Organic surface-active products and preparations; (for other than toilet use, other than soap), in forms specified in item no. 3401.11",KGM,"7,640","1,822",0,0,"7,640","1,822",Final,,,,
201906,3401200001,"Soap; in powder, flakes or granules",KGM,"3,280",592,188,144,"3,468",736,Final,,,,
