Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202506,0101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"288,890",1,0,0,"288,890",1,Final
202506,0101290010,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, stallions, colts, and geldings",NMB,"3,171,214",25,"855,000",5,"4,026,214",30,Final
202506,0101290013,"Horses; live, other than pure-bred breeding animals, for racing, thoroughbred, mares and fillies",NMB,"2,214,285",16,"795,880",2,"3,010,165",18,Final
202506,0101290015,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, stallions, colts, and geldings",NMB,"784,109",13,0,0,"784,109",13,Final
202506,0101290017,"Horses; live, other than pure-bred breeding animals, for racing, standardbred, mares and fillies",NMB,"354,945",9,0,0,"354,945",9,Final
202506,0101290033,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, stallions",NMB,"3,235",1,0,0,"3,235",1,Final
202506,0101290035,"Horses; live, other than pure-bred breeding animals, excluding horses for racing or sport horses, mares",NMB,"163,475",4,"5,000",1,"168,475",5,Final
202506,0101290039,"Horses; live, other than pure-bred breeding animals, excluding sport horses or horses for racing, other than mares or stallions",NMB,"126,000",5,0,0,"126,000",5,Final
202506,0105110001,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, for breeding",NMB,"1,181,675","161,765",0,0,"1,181,675","161,765",Final
202506,0105110009,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g, other than for breeding",NMB,"3,457,908","69,498",0,0,"3,457,908","69,498",Final
202506,0106190019,"Mammals; live, dogs",NMB,"1,500",2,0,0,"1,500",2,Final
202506,0201200039,"Meat; of bovine animals (other than steer, heifer, cow and bull), beef quarters, with bone in, fresh or chilled",KGM,"16,475",502,0,0,"16,475",502,Final
202506,0201200041,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, fresh or chilled (excluding carcasses, half-carcasses and quarters)",KGM,"992,040","46,724",0,0,"992,040","46,724",Final
202506,0201300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,"62,843,452","3,256,594",0,0,"62,843,452","3,256,594",Final
202506,0201300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, fresh or chilled",KGM,"278,760","25,052",0,0,"278,760","25,052",Final
202506,0201300011,"Meat; of bovine animals, boneless cuts of bull, fresh or chilled",KGM,"1,363,896","57,433",0,0,"1,363,896","57,433",Final
202506,0202100001,"Meat; of bovine animals, carcasses, frozen",KGM,"2,946","1,002",0,0,"2,946","1,002",Final
202506,0202200039,"Meat; of bovine animals (excluding steer, heifer, cow and bull), beef quarters, with bone in, frozen",KGM,"903,714","232,212",0,0,"903,714","232,212",Final
202506,0202200041,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"18,999,990","2,636,330",0,0,"18,999,990","2,636,330",Final
202506,0202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"6,009,614","2,510,294",0,0,"6,009,614","2,510,294",Final
202506,0202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"5,347,905","1,240,175",0,0,"5,347,905","1,240,175",Final
202506,0202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"3,506,506","704,998",880,57,"3,507,386","705,054",Final
202506,0202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"268,156,649","23,676,948",0,0,"268,156,649","23,676,948",Final
202506,0202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"16,547,671","1,632,260",0,0,"16,547,671","1,632,260",Final
202506,0202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,"60,846,276","5,029,945",0,0,"60,846,276","5,029,945",Final
202506,0202300029,"Meat; of bovine animals, boneless cuts of veal (other than bobby), frozen",KGM,"449,942","126,092",0,0,"449,942","126,092",Final
202506,0203120009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, fresh or chilled",KGM,"2,298",323,0,0,"2,298",323,Final
202506,0203190009,"Meat; of swine (other than wild pork), fresh or chilled, (excluding carcasses, half-carcasses, and hams, shoulders and cuts thereof, with bone in)",KGM,"1,671",435,"6,143",999,"7,814","1,434",Final
202506,0203210008,"Meat; of swine, carcasses and half-carcasses, (other than wild pork), frozen",KGM,"13,889","1,673",0,0,"13,889","1,673",Final
202506,0203220009,"Meat; of swine (other than wild pork), hams, shoulders and cuts thereof, with bone in, frozen",KGM,"54,762","7,431",356,41,"55,118","7,472",Final
202506,0203290019,"Meat; of swine n.e.c. in item no. 0203.2, frozen, other than meat bones and hocks",KGM,"356,488","36,777","6,853","1,000","363,341","37,777",Final
202506,0204100038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, fresh or chilled",KGM,"12,299",815,0,0,"12,299",815,Final
202506,0204100042,"Meat; of sheep, lamb carcasses and half-carcasses, YX grade, fresh or chilled",KGM,"19,837","1,326",0,0,"19,837","1,326",Final
202506,0204220001,"Meat; of sheep, lamb cuts with bone in, fresh or chilled (excluding carcasses and half-carcasses)",KGM,"32,640,451","1,461,244",0,0,"32,640,451","1,461,244",Final
202506,0204230001,"Meat; of sheep, boneless cuts of lamb, fresh or chilled",KGM,"21,142,597","835,131",0,0,"21,142,597","835,131",Final
202506,0204230009,"Meat; of sheep (excluding lamb), boneless cuts, fresh or chilled",KGM,"11,385",542,0,0,"11,385",542,Final
202506,0204300002,"Meat; of sheep, lamb carcasses and half-carcasses, A grade, frozen",KGM,"64,400","4,889",0,0,"64,400","4,889",Final
202506,0204300032,"Meat; of sheep, lamb carcasses and half-carcasses, YL grade, frozen",KGM,"193,464","15,313",0,0,"193,464","15,313",Final
202506,0204300038,"Meat; of sheep, lamb carcasses and half-carcasses, YM grade, frozen",KGM,"709,808","61,861",0,0,"709,808","61,861",Final
202506,0204300048,"Meat; of sheep, lamb carcasses and half-carcasses n.e.c. in item no. 0204.30, frozen",KGM,"392,333","17,149",0,0,"392,333","17,149",Final
202506,0204410022,"Meat; of sheep, mutton carcasses and half-carcasses, MF grade, frozen",KGM,"110,961","19,434",0,0,"110,961","19,434",Final
202506,0204410028,"Meat; of sheep, mutton carcasses and half-carcasses, MH grade, frozen",KGM,"231,397","37,195",0,0,"231,397","37,195",Final
202506,0204410032,"Meat; of sheep, mutton carcasses and half-carcasses, ML grade, frozen",KGM,"305,763","51,818",0,0,"305,763","51,818",Final
202506,0204410038,"Meat; of sheep, mutton carcasses and half-carcasses, MM grade, frozen",KGM,"4,028",619,0,0,"4,028",619,Final
202506,0204410042,"Meat; of sheep, mutton carcasses and half-carcasses, MX grade, frozen",KGM,"2,666,101","390,267",0,0,"2,666,101","390,267",Final
202506,0204410048,"Meat; of sheep, mutton carcasses and half-carcasses n.e.c. in item no. 0204.41, frozen",KGM,"1,501,372","211,256",0,0,"1,501,372","211,256",Final
202506,0204410058,"Meat; of sheep, ram carcasses and half-carcasses, frozen",KGM,"87,665","13,364",0,0,"87,665","13,364",Final
202506,0204420001,"Meat; of sheep, lamb cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"186,355,873","14,126,228",0,0,"186,355,873","14,126,228",Final
202506,0204420009,"Meat; of sheep (excluding lamb), cuts with bone in, frozen (excluding carcasses and half-carcasses)",KGM,"8,919,031","1,228,060",0,0,"8,919,031","1,228,060",Final
202506,0204430001,"Meat; of sheep, boneless cuts of lamb, frozen",KGM,"43,274,164","2,880,584",0,0,"43,274,164","2,880,584",Final
202506,0204430009,"Meat; of sheep (excluding lamb), boneless cuts, frozen",KGM,"1,524,740","170,594",0,0,"1,524,740","170,594",Final
202506,0204500000,"Meat; of goats, fresh, chilled or frozen",KGM,"798,489","89,746",0,0,"798,489","89,746",Final
202506,0206100029,"Offal, edible; of bovine animals, tongues, fresh or chilled",KGM,"236,058","8,300",0,0,"236,058","8,300",Final
202506,0206100039,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.10, fresh or chilled",KGM,"858,192","50,547",0,0,"858,192","50,547",Final
202506,0206210000,"Offal, edible; of bovine animals, tongues, frozen",KGM,"6,339,883","695,529",0,0,"6,339,883","695,529",Final
202506,0206220000,"Offal, edible; of bovine animals, livers, frozen",KGM,"1,852,307","899,545",0,0,"1,852,307","899,545",Final
202506,0206290001,"Offal, edible; of bovine animals, brains, frozen",KGM,"9,184",494,0,0,"9,184",494,Final
202506,0206290009,"Offal, edible; of bovine animals, hearts, frozen",KGM,"1,698,597","445,897",0,0,"1,698,597","445,897",Final
202506,0206290011,"Offal, edible; of bovine animals, kidneys, frozen",KGM,"158,693","91,654",0,0,"158,693","91,654",Final
202506,0206290029,"Offal, edible; of bovine animals, n.e.c. in item no. 0206.2, frozen",KGM,"16,360,394","1,845,143",0,0,"16,360,394","1,845,143",Final
202506,0206410000,"Offal, edible; of swine, livers, frozen",KGM,"111,283","41,906",0,0,"111,283","41,906",Final
202506,0206900001,"Offal, edible; of lamb, brains, frozen",KGM,"40,367","2,717",0,0,"40,367","2,717",Final
202506,0206900009,"Offal, edible; of lamb, hearts, frozen",KGM,"789,874","176,343",0,0,"789,874","176,343",Final
202506,0206900011,"Offal, edible; of lamb, kidneys, frozen",KGM,"514,299","112,645",0,0,"514,299","112,645",Final
202506,0206900019,"Offal, edible; of lamb, livers, frozen",KGM,"1,187,941","435,041",0,0,"1,187,941","435,041",Final
202506,0206900021,"Offal, edible; of lamb, sweetbreads, frozen",KGM,"250,661","12,454",0,0,"250,661","12,454",Final
202506,0206900029,"Offal, edible; of lamb, tongues, frozen",KGM,"363,266","40,671",0,0,"363,266","40,671",Final
202506,0206900039,"Offal, edible; of lamb, n.e.c. in item no. 0206.90, frozen",KGM,"2,428,836","301,327",0,0,"2,428,836","301,327",Final
202506,0206900049,"Offal, edible; of sheep (excluding lamb), hearts, frozen",KGM,"589,176","147,569",0,0,"589,176","147,569",Final
202506,0206900059,"Offal, edible; of sheep (excluding lamb), livers, frozen",KGM,"690,319","236,043",0,0,"690,319","236,043",Final
202506,0206900069,"Offal, edible; of sheep (excluding lamb), tongues, frozen",KGM,"64,757","5,734",0,0,"64,757","5,734",Final
202506,0206900079,"Offal, edible; of sheep (excluding lamb), n.e.c. in item no. 0206.90, frozen",KGM,"162,642","31,003",0,0,"162,642","31,003",Final
202506,0207110000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, fresh or chilled",KGM,"39,254","2,317",0,0,"39,254","2,317",Final
202506,0207120000,"Meat and edible offal; of fowls of the species Gallus domesticus, not cut in pieces, frozen",KGM,"395,536","126,065",0,0,"395,536","126,065",Final
202506,0207130000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, fresh or chilled",KGM,"449,054","47,568",0,0,"449,054","47,568",Final
202506,0207141000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, livers",KGM,"11,001","3,820",0,0,"11,001","3,820",Final
202506,0207149000,"Meat and edible offal; of fowls of the species Gallus domesticus, cuts and offal, frozen, excluding livers",KGM,"1,221,281","306,348",0,0,"1,221,281","306,348",Final
202506,0207250000,"Meat and edible offal; of turkeys, not cut in pieces, frozen",KGM,422,17,0,0,422,17,Final
202506,0207279000,"Meat and edible offal; of turkeys, cuts and offal, frozen, excluding livers",KGM,"3,915",160,"9,106","1,461","13,021","1,621",Final
202506,0207420010,"Meat and edible offal; of ducks, not cut in pieces, frozen",KGM,"149,789","16,089",0,0,"149,789","16,089",Final
202506,0207459000,"Meat and edible offal; of ducks, cuts and offal, excluding fatty livers, frozen, excluding livers",KGM,"19,597","1,043",0,0,"19,597","1,043",Final
202506,0208900011,"Meat and edible meat offal; of deer, fresh, chilled or frozen, pizzles",KGM,"33,590","4,621",0,0,"33,590","4,621",Final
202506,0208900013,"Meat and edible meat offal; of deer, fresh, chilled or frozen, tails",KGM,"1,141,303","8,122",0,0,"1,141,303","8,122",Final
202506,0208900015,"Meat and edible meat offal; of deer, fresh, chilled or frozen, offal (excluding pizzles or tails)",KGM,"251,445","24,640",0,0,"251,445","24,640",Final
202506,0208900017,"Edible meat; other than offal, of deer, venison, chilled",KGM,"941,730","26,457",0,0,"941,730","26,457",Final
202506,0208900018,"Edible meat; other than offal, of deer, venison, frozen",KGM,"12,992,824","783,410",0,0,"12,992,824","783,410",Final
202506,0209100000,"Fat; pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",TNE,913,0,0,0,913,0,Final
202506,0210120000,"Meat; of swine, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",KGM,0,0,"22,895","2,547","22,895","2,547",Final
202506,0210190001,"Meat; of swine, bacon, salted, in brine, dried or smoked",KGM,"78,997","5,352","83,119","5,410","162,116","10,762",Final
202506,0210190029,"Meat; of swine, n.e.c. in heading 0210, dried",KGM,645,2,0,0,645,2,Final
202506,0210200000,"Meat; of bovine animals, salted, in brine, dried or smoked",KGM,"4,896",58,0,0,"4,896",58,Final
202506,0210993021,"Meat and edible meat offal; of deer, edible offal, preserved, salted, in brine, dried or smoked, pizzles",KGM,"47,380",105,0,0,"47,380",105,Final
202506,0210993025,"Meat and edible meat offal; of deer, edible offal, salted, in brine, dried or smoked, other than pizzles and tails",KGM,809,"1,384",0,0,809,"1,384",Final
202506,0210993050,"Meat and edible meat offal; salted, in brine, dried or smoked, and edible flours and meals of meat or meat offal, n.e.c. in heading 0210",KGM,"683,063","8,175","9,847",278,"692,910","8,453",Final
202506,0301910009,"Fish; live, trout, (oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), n.e.c. in item no. 0301.91.00.01",KGM,"8,970",390,0,0,"8,970",390,Final
202506,0301920000,"Fish; live, eels (anguilla spp.)",KGM,"120,750","6,590",0,0,"120,750","6,590",Final
202506,0302130010,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), whole",KGM,"1,055,412","37,960",0,0,"1,055,412","37,960",Final
202506,0302130015,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), headed and gutted",KGM,"3,532,954","120,912",0,0,"3,532,954","120,912",Final
202506,0302130029,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"4,951,749","160,673",0,0,"4,951,749","160,673",Final
202506,0302230001,"Fish; fresh or chilled, sole (Solea spp.), whole",KGM,898,145,0,0,898,145,Final
202506,0302240010,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), whole",KGM,"4,915",421,0,0,"4,915",421,Final
202506,0302240029,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,306,36,0,0,306,36,Final
202506,0302290002,"Fish; fresh or chilled, flounder, whole",KGM,"49,191","2,715",0,0,"49,191","2,715",Final
202506,0302290012,"Fish; fresh or chilled, lemon sole, whole",KGM,"10,052","1,209",0,0,"10,052","1,209",Final
202506,0302290021,"Fish; fresh or chilled, New Zealand sole, whole",KGM,"1,473",143,0,0,"1,473",143,Final
202506,0302290028,"Fish; fresh or chilled, flat fish n.e.c. in heading 0302, whole",KGM,"8,317",989,0,0,"8,317",989,Final
202506,0302290031,"Fish; fresh or chilled, flounder, headed and gutted",KGM,"1,126",164,0,0,"1,126",164,Final
202506,0302290063,"Fish; fresh or chilled, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"62,631","4,987",0,0,"62,631","4,987",Final
202506,0302320001,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), whole",KGM,"8,358",463,0,0,"8,358",463,Final
202506,0302340010,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), whole",KGM,"36,523","1,569",0,0,"36,523","1,569",Final
202506,0302340012,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), headed and gutted",KGM,"7,772",354,0,0,"7,772",354,Final
202506,0302350033,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), whole",KGM,"101,263","5,231",0,0,"101,263","5,231",Final
202506,0302350035,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), headed and gutted",KGM,"9,169",330,0,0,"9,169",330,Final
202506,0302350049,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"18,392","1,737",0,0,"18,392","1,737",Final
202506,0302360010,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), whole",KGM,"171,654","10,446",0,0,"171,654","10,446",Final
202506,0302360029,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"576,188","45,222",0,0,"576,188","45,222",Final
202506,0302440010,"Fish; fresh or chilled, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), whole",KGM,756,98,0,0,756,98,Final
202506,0302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,"203,263","13,101",0,0,"203,263","13,101",Final
202506,0302470029,"Fish; fresh or chilled, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"13,673","1,006",0,0,"13,673","1,006",Final
202506,0302490010,"Fish; fresh or chilled, n.e.c. in item no. 0302.4, whole",KGM,"4,582",778,0,0,"4,582",778,Final
202506,0302510010,"Fish; fresh or chilled, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"35,245","1,677",0,0,"35,245","1,677",Final
202506,0302540015,"Fish; fresh or chilled, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"17,779","2,511",0,0,"17,779","2,511",Final
202506,0302590010,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, whole",KGM,"6,295",259,0,0,"6,295",259,Final
202506,0302590015,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, headed and gutted",KGM,"2,530",333,0,0,"2,530",333,Final
202506,0302590029,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"47,404","2,462",0,0,"47,404","2,462",Final
202506,0302740029,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"5,638",225,0,0,"5,638",225,Final
202506,0302810010,"Fish; fresh or chilled, dogfish and other sharks, whole",KGM,"115,738","10,454",0,0,"115,738","10,454",Final
202506,0302810015,"Fish; fresh or chilled, dogfish and other sharks, headed and gutted",KGM,"133,303","13,297",0,0,"133,303","13,297",Final
202506,0302810029,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"37,344","3,769",0,0,"37,344","3,769",Final
202506,0302850010,"Fish; fresh or chilled, seabream (Sparidae), snapper, whole",KGM,"2,399,036","183,873",0,0,"2,399,036","183,873",Final
202506,0302850033,"Fish; fresh or chilled, seabream (Sparidae), snapper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,182,19,0,0,182,19,Final
202506,0302891010,"Fish; fresh or chilled, bluenose, whole",KGM,"193,375","12,829",0,0,"193,375","12,829",Final
202506,0302891015,"Fish; fresh or chilled, groper, whole",KGM,"146,261","7,698",0,0,"146,261","7,698",Final
202506,0302891019,"Fish; fresh or chilled, gurnard, whole",KGM,"9,285",796,0,0,"9,285",796,Final
202506,0302891025,"Fish; fresh or chilled, John Dory, whole",KGM,"214,932","15,497",0,0,"214,932","15,497",Final
202506,0302891035,"Fish; fresh or chilled, monkfish, whole",KGM,473,41,0,0,473,41,Final
202506,0302891039,"Fish; fresh or chilled, mullet, whole",KGM,"6,441",496,0,0,"6,441",496,Final
202506,0302891049,"Fish; fresh or chilled, tarakihi, whole",KGM,"10,098","1,071",0,0,"10,098","1,071",Final
202506,0302891055,"Fish; fresh or chilled, trevally, whole",KGM,"90,869","7,845",0,0,"90,869","7,845",Final
202506,0302891065,"Fish; fresh or chilled, yellowtail kingfish, whole",KGM,"186,505","11,621",0,0,"186,505","11,621",Final
202506,0302891079,"Fish; fresh or chilled, n.e.c. in heading 0302, whole",KGM,"180,845","9,131",0,0,"180,845","9,131",Final
202506,0302892010,"Fish; fresh or chilled, bluenose, headed and gutted",KGM,"2,408",144,0,0,"2,408",144,Final
202506,0302892015,"Fish; fresh or chilled, groper, headed and gutted",KGM,"82,604","4,894",0,0,"82,604","4,894",Final
202506,0302892079,"Fish; fresh or chilled, n.e.c. in heading 0302, headed and gutted",KGM,"626,944","58,044",0,0,"626,944","58,044",Final
202506,0302899011,"Fish; fresh or chilled, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"3,941",314,0,0,"3,941",314,Final
202506,0302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"136,212","7,519",0,0,"136,212","7,519",Final
202506,0302899021,"Fish; fresh or chilled, John Dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,610,49,0,0,610,49,Final
202506,0302899027,"Fish; fresh or chilled, monkfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,334,31,0,0,334,31,Final
202506,0302899079,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"190,134","18,995",0,0,"190,134","18,995",Final
202506,0302910010,"Fish; fresh or chilled, livers and roes of salmonidae",KGM,250,2,0,0,250,2,Final
202506,0302910019,"Fish; fresh or chilled, livers, roes and milt, n.e.c. in item 0302.91",KGM,"2,692",35,0,0,"2,692",35,Final
202506,0303120015,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), headed and gutted",KGM,"4,166",389,0,0,"4,166",389,Final
202506,0303120029,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, meat of 0304, and edible fish offal of 0303.9, other than whole or headed and gutted",KGM,"32,478","1,113",0,0,"32,478","1,113",Final
202506,0303190039,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"10,393",347,0,0,"10,393",347,Final
202506,0303260029,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"89,834","3,600",0,0,"89,834","3,600",Final
202506,0303290049,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"10,070",700,0,0,"10,070",700,Final
202506,0303390002,"Fish; frozen, flounder, whole",KGM,"1,152",100,0,0,"1,152",100,Final
202506,0303390012,"Fish; frozen, lemon sole, whole",KGM,"4,540",580,0,0,"4,540",580,Final
202506,0303390021,"Fish; frozen, New Zealand sole, whole",KGM,"7,341",950,0,0,"7,341",950,Final
202506,0303390028,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, whole",KGM,76,10,0,0,76,10,Final
202506,0303390062,"Fish; frozen, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"10,848",940,0,0,"10,848",940,Final
202506,0303390082,"Fish; frozen, New Zealand sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"44,615","4,850",0,0,"44,615","4,850",Final
202506,0303390097,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,696,100,0,0,696,100,Final
202506,0303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"1,306,255","742,325",0,0,"1,306,255","742,325",Final
202506,0303540019,"Fish; frozen, blue mackerel (Scomber australasicus), headed and gutted",KGM,"87,049","26,360",0,0,"87,049","26,360",Final
202506,0303540031,"Fish; frozen, blue mackerel (Scomber australasicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"62,117","21,200",0,0,"62,117","21,200",Final
202506,0303550010,"Fish; frozen, jack mackerel (Trachurus spp.), whole",KGM,"7,206,348","2,899,067",0,0,"7,206,348","2,899,067",Final
202506,0303550019,"Fish; frozen, jack mackerel (Trachurus spp.), headed and gutted",KGM,"1,687,310","455,535",0,0,"1,687,310","455,535",Final
202506,0303590010,"Fish; frozen, n.e.c. in item no. 0303.5, whole",KGM,177,24,76,16,253,40,Final
202506,0303590019,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"1,795",176,0,0,"1,795",176,Final
202506,0303680015,"Fish; frozen, southern blue whitings (Micromesistius australis), headed and gutted",KGM,"472,783","194,429",0,0,"472,783","194,429",Final
202506,0303680020,"Fish; frozen, southern blue whitings (Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"5,300","2,860",0,0,"5,300","2,860",Final
202506,0303690015,"Fish; frozen, n.e.c. in item no. 0303.6, whole",KGM,"99,886","68,931",0,0,"99,886","68,931",Final
202506,0303690019,"Fish; frozen, hoki, headed and gutted",KGM,"491,408","165,305",0,0,"491,408","165,305",Final
202506,0303690023,"Fish; frozen, red cod, headed and gutted",KGM,"51,150","16,296",0,0,"51,150","16,296",Final
202506,0303690025,"Fish; frozen, n.e.c. in item no. 0303.6, headed and gutted",KGM,"180,120","108,041",0,0,"180,120","108,041",Final
202506,0303690031,"Fish; frozen, hoki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,202,"1,800",0,0,202,"1,800",Final
202506,0303690037,"Fish; frozen, red cod, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"159,230","41,514",0,0,"159,230","41,514",Final
