Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201909,1602411900,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"5,547",742,0,0,"5,547",742,Final,,,,
201909,1602420100,"Meat preparations; of swine, shoulders and cuts thereof, prepared in combination with vegetables or other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"4,218","2,000",0,0,"4,218","2,000",Final,,,,
201909,1602421900,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"18,153","2,006",0,0,"18,153","2,006",Final,,,,
201909,1602490900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,50,20,"217,645","16,004","217,695","16,024",Final,,,,
201909,1602491900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"36,071","5,790",0,0,"36,071","5,790",Final,,,,
201909,1602500100,"Meat preparations; of bovine animals, meat pastes and other preparations of meat or meat offal, prepared with vegetables or other food substances, in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"362,135","35,406","1,352",120,"363,487","35,526",Final,,,,
201909,1602500901,"Meat preparations; of bovine animals, corned beef, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"3,089,793","262,155",0,0,"3,089,793","262,155",Final,,,,
201909,1602500919,"Meat preparations; of bovine animals, meat or meat offal, prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"173,709","17,316",0,0,"173,709","17,316",Final,,,,
201909,1602501900,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"12,162,375","846,435",0,0,"12,162,375","846,435",Final,,,,
201909,1602900100,Meat preparations; of the blood of any animal,KGM,"21,884",20,0,0,"21,884",20,Final,,,,
201909,1602901100,"Meat preparations; meat pastes and other preparations of meat or meat offal, prepared in combination with other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,154,10,0,0,154,10,Final,,,,
201909,1602901909,"Meat preparations; mutton, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"254,021","25,718",0,0,"254,021","25,718",Final,,,,
201909,1602902900,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared or preserved, packed other than in airtight cans or jars",KGM,"83,957","7,911",0,0,"83,957","7,911",Final,,,,
201909,1603000101,Extracts; of meat,KGM,"875,039","158,727",0,0,"875,039","158,727",Final,,,,
201909,1603000121,"Extracts and juices; of crustaceans or molluscs, mussel oil",KGM,"2,360,940","1,189",0,0,"2,360,940","1,189",Final,,,,
201909,1603000129,"Extracts and juices; of crustaceans or molluscs, other than mussel oil",KGM,"3,955,149","30,140",0,0,"3,955,149","30,140",Final,,,,
201909,1604110001,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"12,360",745,755,27,"13,115",772,Final,,,,
201909,1604110009,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), other than in airtight cans or jars",KGM,"3,775",71,0,0,"3,775",71,Final,,,,
201909,1604130100,"Fish preparations; sardines, brisling, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"1,307",137,416,82,"1,723",219,Final,,,,
201909,1604140100,"Fish preparations; tunas, skipjack and Atlantic bonito (sarda spp.), prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"14,074","1,863","1,953",123,"16,027","1,985",Final,,,,
201909,1604150100,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"7,601","2,462","4,332",661,"11,933","3,123",Final,,,,
201909,1604150900,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars",KGM,0,0,280,71,280,71,Final,,,,
201909,1604160100,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,744,35,0,0,744,35,Final,,,,
201909,1604190939,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce, n.e.c. in heading 1604",KGM,0,0,790,300,790,300,Final,,,,
201909,1604191911,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars, n.e.c. in heading 1604",KGM,"254,588","27,350","2,263",291,"256,851","27,641",Final,,,,
201909,1604200901,Fish preparations; pate,KGM,268,10,0,0,268,10,Final,,,,
201909,1604200909,Fish preparations; fish fingers,KGM,"57,022","6,063","1,689",170,"58,711","6,232",Final,,,,
201909,1604200911,Fish preparations; prepared dinners containing fish,KGM,"14,207","2,303",0,0,"14,207","2,303",Final,,,,
201909,1604200919,Fish preparations; fish cakes,KGM,"64,592","12,118",0,0,"64,592","12,118",Final,,,,
201909,1604200929,"Fish preparations; sausages, prepared meals and the like, n.e.c. in item no. 1604.20",KGM,"1,683,563","120,285","1,698",235,"1,685,261","120,520",Final,,,,
201909,1604202919,"Fish preparations; fish n.e.c. in item no. 1604.20.1, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"4,177",38,0,0,"4,177",38,Final,,,,
201909,1604203900,"Fish preparations; fish, minced or in forms n.e.c. in item no. 1604.1, packed other than in airtight cans or jars",KGM,"17,272","1,112",0,0,"17,272","1,112",Final,,,,
201909,1604310000,Fish preparations; caviar,KGM,"28,004",186,0,0,"28,004",186,Final,,,,
201909,1605100909,"Crustacean preparations; crabs, sausages, prepared meals and the like, excluding pastes and pate",KGM,"10,001","1,740",0,0,"10,001","1,740",Final,,,,
201909,1605101919,"Crustacean preparations; crab, prepared or preserved in ways n.e.c. in item no. 1605.10, packed other than in airtight cans or jars",KGM,"5,110",225,0,0,"5,110",225,Final,,,,
201909,1605212019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, not in airtight containers",KGM,531,47,0,0,531,47,Final,,,,
201909,1605219000,"Crustacean preparations; shrimps and prawns, prepared in was n.e.c. in item no. 1605.21.10 and 1605.21.20, not in airtight containers",KGM,0,0,"14,346","1,000","14,346","1,000",Final,,,,
201909,1605401919,"Crustacean preparations; crustaceans, excluding crab, shrimps, prawns and lobster, prepared or preserved in ways n.e.c. in item no. 1605.40.01 and 1605.40.09, packed other than in airtight cans or jars",KGM,449,50,0,0,449,50,Final,,,,
201909,1605529019,"Mollusc preparations; scallops, including queen scallops, prepared or preserved in ways n.e.c. in item no. 1605.52.10 and 1605.52.20, packed other than in airtight cans or jars",KGM,600,60,0,0,600,60,Final,,,,
201909,1605539015,"Mollusc preparations; mussels, crumbed or battered, packed other than in airtight cans or jars",KGM,912,50,0,0,912,50,Final,,,,
201909,1605539029,"Mollusc preparations; mussels, prepared or preserved in ways n.e.c. in item no. 1605.53.90, packed other than in airtight cans or jars",KGM,"537,674","63,014",0,0,"537,674","63,014",Final,,,,
201909,1605549029,"Mollusc preparations; cuttle fish and squid, prepared or preserved in ways n.e.c. in item no. 1605.54.10 and 1605.54.20, packed other than in airtight cans or jars",KGM,"133,416","17,912",426,50,"133,842","17,962",Final,,,,
201909,1605569019,"Mollusc preparations; clams, cockles and arkshells, prepared or preserved in ways n.e.c. in item no. 1605.56.10 and 1605.56.20, packed other than in airtight cans or jars",KGM,"3,427",450,"7,289","1,020","10,716","1,470",Final,,,,
201909,1605579010,"Mollusc preparations; abalone, paua, prepared in ways n.e.c. in item no. 1605.57.10 and 1605.57.20, preserved in airtight cans or jars",KGM,"2,273,599","39,041",0,0,"2,273,599","39,041",Final,,,,
201909,1605611000,"Aquatic invertebrates; sea cucumbers, preserved in airtight cans or jars, prepared in combination with vegetables or other food substances",KGM,"4,099",75,0,0,"4,099",75,Final,,,,
201909,1605699000,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved, packed other than in airtight cans or jars",KGM,"2,929",400,0,0,"2,929",400,Final,,,,
201909,1701140019,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of 99 degrees or more",KGM,"7,234","4,009",18,2,"7,252","4,011",Final,,,,
201909,1701910001,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"5,541","3,181",0,0,"5,541","3,181",Final,,,,
201909,1701910019,"Sugars; sucrose; chemically pure, in solid form, containing added flavouring or colouring matter, other than brown sugar",KGM,"4,099",764,0,0,"4,099",764,Final,,,,
201909,1701990001,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs not exceeding 5kg",KGM,"29,240","19,037",38,3,"29,278","19,040",Final,,,,
201909,1701990009,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs exceeding 5kg",KGM,"3,504","1,254",0,0,"3,504","1,254",Final,,,,
201909,1701990011,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs not exceeding 5kg",KGM,"1,007,771","1,073,788","1,861",341,"1,009,632","1,074,129",Final,,,,
201909,1701990021,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 5kg but not exceeding 15kg",KGM,"2,410",585,0,0,"2,410",585,Final,,,,
201909,1701990029,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 15kg",KGM,"292,597","392,053",218,100,"292,815","392,153",Final,,,,
201909,1701990032,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,194,48,196,75,390,123,Final,,,,
201909,1701990038,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs of over 5kg",KGM,"1,212",304,0,0,"1,212",304,Final,,,,
201909,1701990041,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs not exceeding 5kg",KGM,995,341,0,0,995,341,Final,,,,
201909,1701990049,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs exceeding 5kg",KGM,"10,317","3,607",0,0,"10,317","3,607",Final,,,,
201909,1702110000,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"3,272,038","1,252,335",0,0,"3,272,038","1,252,335",Final,,,,
201909,1702200000,"Sugars; maple sugar, chemically pure, in solid form; maple syrup not containing added flavouring or colouring matter",KGM,"2,532",354,0,0,"2,532",354,Final,,,,
201909,1702300001,"Sugars; glucose, chemically pure, in solid form, containing less than 20% by weight of fructose",KGM,"82,665","86,296",0,0,"82,665","86,296",Final,,,,
201909,1702300009,"Sugars; glucose syrup, not containing fructose, added flavouring or colouring matter",KGM,"110,592","111,485","5,827","2,017","116,419","113,501",Final,,,,
201909,1702400009,"Sugars; glucose syrup, excluding invert sugar, not containing added flavouring or colouring matter, n.e.c. in heading no. 1702",KGM,822,335,0,0,822,335,Final,,,,
201909,1702600000,"Sugars; fructose, in the solid form, other than chemically pure fructose, and fructose syrup, (containing in the dry state more than 50% by weight of fructose, but not containing added flavouring or artificial matter), excluding invert sugar",KGM,"3,528","1,024",208,25,"3,736","1,049",Final,,,,
201909,1702900900,"Sugars; artificial honey, whether or not mixed with natural honey",KGM,"10,577","6,006","10,209",30,"20,786","6,036",Final,,,,
201909,1702901100,Sugars; caramel,KGM,"16,188","3,383","10,800","2,128","26,988","5,511",Final,,,,
201909,1702901801,"Sugars; n.e.c. in heading no. 1702, including invert sugar, chemically pure maltose",,"4,260",,0,,"4,260",,Final,,,,
201909,1702901809,"Sugars; including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose; n.e.c. in item 1702.90",KGM,"103,894","34,262",456,32,"104,350","34,294",Final,,,,
201909,1703100001,"Sugars; molasses, from sugar cane, refined",KGM,"21,926",874,"18,900","3,780","40,826","4,654",Final,,,,
201909,1704100000,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",KGM,"2,060",80,92,6,"2,152",86,Final,,,,
201909,1704900000,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",KGM,"6,738,680","1,041,497","40,440","7,643","6,779,120","1,049,141",Final,,,,
201909,1802000000,"Cocoa; shells, husks, skins and other cocoa waste",,"7,972",,0,,"7,972",,Final,,,,
201909,1803200000,"Cocoa; paste, wholly or partly defatted",KGM,0,0,45,2,45,2,Final,,,,
201909,1804000000,"Cocoa; butter, fat and oil",KGM,"2,023",286,45,2,"2,068",287,Final,,,,
201909,1805000000,"Cocoa; powder, not containing added sugar or other sweetening matter",KGM,"25,321","4,189","23,225","3,131","48,546","7,319",Final,,,,
201909,1806100000,"Cocoa; powder, containing added sugar or other sweetening matter",KGM,"12,260","1,672","9,702","2,273","21,962","3,944",Final,,,,
201909,1806200010,"Chocolate & other food preparations containing cocoa; in blocks/slabs/bars of more than 2kg or in liquid/paste/powder/granular or other bulk form in containers/packings, content exceeding 2kg, containing by weight 30% or more dairy product (milk powder)",KGM,"1,418",180,"6,956",20,"8,374",200,Final,,,,
201909,1806200090,"Chocolate & other food preparations containing cocoa; in blocks/slabs/bars of more than 2kg or in liquid/paste/powder/granular or other bulk form in containers/packings, content exceeding 2kg, containing by weight less than 30% dairy (milk powder)",KGM,"164,712","24,793",0,0,"164,712","24,793",Final,,,,
201909,1806310001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, filled, exceeding 15g but not exceeding 2kg",KGM,"31,615","1,576",606,100,"32,221","1,676",Final,,,,
201909,1806310011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, filled, wrapped, exceeding 15g but not exceeding 2kg",KGM,"849,085","96,594","18,148","1,056","867,233","97,650",Final,,,,
201909,1806310029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 15g or less",KGM,134,10,"1,000",69,"1,134",79,Final,,,,
201909,1806320001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, (not filled), exceeding 15g but not exceeding 2kg",KGM,"995,643","109,543",0,0,"995,643","109,543",Final,,,,
201909,1806320011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, (not filled), wrapped, exceeding 15g but not exceeding 2kg",KGM,"3,609,410","209,958",0,0,"3,609,410","209,958",Final,,,,
201909,1806320029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 15g or less",KGM,"123,872","7,289",0,0,"123,872","7,289",Final,,,,
201909,1806900001,"Chocolate and other food preparations containing cocoa; (in forms other than blocks, slabs or bars), weight exceeding 15g",KGM,"657,916","48,690",391,50,"658,307","48,740",Final,,,,
201909,1806900011,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, in retail packs",KGM,"225,927","50,205",0,0,"225,927","50,205",Final,,,,
201909,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,"5,962",891,0,0,"5,962",891,Final,,,,
201909,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,"476,338","203,779","100,385","5,233","576,723","209,012",Final,,,,
201909,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,"146,747,641","10,317,513","414,936","21,852","147,162,577","10,339,365",Final,,,,
201909,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,517,80,0,0,517,80,Final,,,,
201909,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,"3,051,474","1,335,002",0,0,"3,051,474","1,335,002",Final,,,,
201909,1901900100,"Food preparations; of flour, meal, starch, malt extract or milk products, containing cocoa, for uses n.e.c. in heading no. 1901",KGM,"252,777","45,725",0,0,"252,777","45,725",Final,,,,
201909,1901900903,"Food preparations; malt extract for use in home brewing, in retail packs",KGM,"198,817","15,702","1,451",131,"200,268","15,832",Final,,,,
201909,1901900905,"Food preparations; malt extract for use in home brewing, other than in retail packs",KGM,"7,534",140,0,0,"7,534",140,Final,,,,
201909,1901900912,Food preparations; malt extract for use in commercial brewing,KGM,"17,108","3,072",0,0,"17,108","3,072",Final,,,,
201909,1901900928,"Food preparations; of flour, meal, starch or milk products, (other than malt extract), not containing cocoa, for uses n.e.c. in heading 1901",KGM,"26,351,045","4,146,086","9,246",540,"26,360,291","4,146,625",Final,,,,
201909,1902110000,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",KGM,"12,765","4,372",165,26,"12,930","4,398",Final,,,,
201909,1902190000,"Food preparations; pasta (excluding that containing eggs), uncooked, not stuffed or otherwise prepared",KGM,"21,714","2,504",90,24,"21,804","2,528",Final,,,,
201909,1902200000,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",KGM,"19,310","2,816",71,1,"19,381","2,817",Final,,,,
201909,1902300101,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, dried noodle cake with flavour sachet",KGM,"15,979","2,507",95,20,"16,074","2,527",Final,,,,
201909,1902300109,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, (other than dried noodle cake with flavour sachet)",KGM,"2,175,243","1,145,592",0,0,"2,175,243","1,145,592",Final,,,,
201909,1902300901,"Food preparations; pasta (excluding stuffed), dried noodle cake, cooked, not prepared in combination with other food substances",KGM,"1,335",177,176,70,"1,511",247,Final,,,,
201909,1902300909,"Food preparations; pasta (excluding stuffed), (other than dried noodle cake), cooked, not prepared in combination with other food substances",KGM,341,84,"1,681",797,"2,022",881,Final,,,,
201909,1902400000,Food preparations; couscous,KGM,898,185,"1,369",405,"2,267",590,Final,,,,
201909,1903000000,"Food preparations; tapioca and substitutes therefor, prepared from starch, in the form of flakes, grains, pearls, siftings or similar",KGM,"2,020",329,29,4,"2,049",333,Final,,,,
201909,1904100902,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of maize",KGM,"225,637","33,405",255,45,"225,892","33,450",Final,,,,
201909,1904100905,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of oats",KGM,"147,133","23,415","2,628","1,140","149,761","24,555",Final,,,,
201909,1904100911,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of rice",KGM,"17,136","6,388",0,0,"17,136","6,388",Final,,,,
201909,1904100915,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of wheat",KGM,"124,849","34,005",0,0,"124,849","34,005",Final,,,,
201909,1904100919,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"93,931","13,236",0,0,"93,931","13,236",Final,,,,
201909,1904100925,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of oats",KGM,"1,329",220,0,0,"1,329",220,Final,,,,
201909,1904100931,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of rice",KGM,"46,602","12,000",0,0,"46,602","12,000",Final,,,,
201909,1904100935,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of wheat",KGM,"311,045","65,713",0,0,"311,045","65,713",Final,,,,
201909,1904100939,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"563,631","77,935",0,0,"563,631","77,935",Final,,,,
201909,1904100941,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), maize",KGM,"55,931","4,252",0,0,"55,931","4,252",Final,,,,
201909,1904100951,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), rice",KGM,"23,905","1,652",197,46,"24,102","1,698",Final,,,,
201909,1904100955,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), wheat",KGM,32,12,0,0,32,12,Final,,,,
201909,1904100961,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), mixtures of cereals",KGM,"876,855","136,783",0,0,"876,855","136,783",Final,,,,
201909,1904100969,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), n.e.c. in item no. 1904.10",KGM,"15,534","8,533",323,23,"15,857","8,556",Final,,,,
201909,1904205000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, muesli",KGM,"47,839","8,321",0,0,"47,839","8,321",Final,,,,
201909,1904209019,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), n.e.c. in item no. 1904.20",KGM,"186,670","16,437",0,0,"186,670","16,437",Final,,,,
201909,1904209039,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, in packs exceeding 1kg, n.e.c. in item no. 1904.20",KGM,"154,687","13,255",0,0,"154,687","13,255",Final,,,,
201909,1904209051,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), rice",KGM,"13,312","1,327",0,0,"13,312","1,327",Final,,,,
201909,1904209055,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), wheat",KGM,83,5,0,0,83,5,Final,,,,
201909,1904209061,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), mixtures",KGM,"3,931",397,0,0,"3,931",397,Final,,,,
201909,1904209069,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), n.e.c. in item no. 1904.20",KGM,"637,790","152,374",0,0,"637,790","152,374",Final,,,,
201909,1904300000,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",KGM,0,0,216,61,216,61,Final,,,,
201909,1904900901,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, muesli",KGM,"10,502",925,0,0,"10,502",925,Final,,,,
201909,1904900909,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, other than muesli",KGM,"18,536",661,0,0,"18,536",661,Final,,,,
201909,1904900929,"Food preparations; (excluding maize and bulgur wheat), in grain form, precooked or otherwise prepared, (not coated with chocolate), other than breakfast cereals.",KGM,"282,195","49,496","2,616",403,"284,811","49,899",Final,,,,
201909,1905100000,"Food preparations; crispbread, whether or not containing cocoa",KGM,"110,369","11,397",93,15,"110,462","11,412",Final,,,,
201909,1905200000,"Food preparations; gingerbread and the like, whether or not containing cocoa",,"62,055",,0,,"62,055",,Final,,,,
201909,1905310021,"Food preparations; sweet biscuits (other than crackers), centre-filled, fully coated, whether or not containing cocoa",KGM,"474,987","70,908","15,413","6,438","490,400","77,346",Final,,,,
201909,1905310029,"Food preparations; sweet biscuits (other than crackers), centre-filled, uncoated, whether or not containing cocoa",KGM,"18,679","2,625","43,404","6,372","62,083","8,997",Final,,,,
201909,1905310031,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), fully coated, whether or not containing cocoa",KGM,"727,984","116,066",0,0,"727,984","116,066",Final,,,,
201909,1905310033,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"383,523","65,945",173,12,"383,696","65,957",Final,,,,
201909,1905310039,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"1,214,802","155,756","20,161","1,028","1,234,963","156,783",Final,,,,
201909,1905320021,"Food preparations; waffles and wafers, centre-filled, fully coated, whether or not containing cocoa",KGM,0,0,106,21,106,21,Final,,,,
201909,1905320029,"Food preparations; waffles and wafers, centre-filled, uncoated, whether or not containing cocoa",KGM,"212,145","43,452",0,0,"212,145","43,452",Final,,,,
201909,1905320031,"Food preparations; waffles and wafers, (other than those which are centre-filled), fully coated, whether or not containing cocoa",KGM,636,20,0,0,636,20,Final,,,,
201909,1905320039,"Food preparations; waffles and wafers, (other than those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"20,694","2,890",0,0,"20,694","2,890",Final,,,,
201909,1905400001,"Food preparations; rusks, toasted bread and similar toasted products, containing added sugar, honey, fats, cheese or cocoa",KGM,"9,148",760,0,0,"9,148",760,Final,,,,
201909,1905400009,"Food preparations; rusks, toasted bread and similar toasted products, (excluding those containing added sugar, honey, fats, cheese or cocoa)",KGM,"468,123","43,419","1,088",180,"469,211","43,599",Final,,,,
201909,1905900100,Food preparations; communion wafers and passover bread,,"2,198",,0,,"2,198",,Final,,,,
201909,1905900500,Food preparations; crackers,KGM,"910,483","110,338","3,394",531,"913,877","110,869",Final,,,,
201909,1905900901,"Food preparations; biscuits (excluding sweet biscuits), whether or not containing cocoa",KGM,"130,747","8,834",0,0,"130,747","8,834",Final,,,,
201909,1905900909,"Food preparations; cakes (excluding gingerbread and the like), whether or not containing cocoa",KGM,"1,792,011","277,255","150,653","18,164","1,942,664","295,419",Final,,,,
201909,1905900919,"Food preparations; bread, pastry and other bakers' wares n.e.c. in heading no. 1905, empty cachets suitable for pharmaceutical use, rice paper and similar products, whether or not containing cocoa",,"9,945,395",,"48,310",,"9,993,705",,Final,,,,
201909,2001100001,"Vegetable preparations; cucumbers, prepared or preserved by vinegar or acetic acid",KGM,0,0,84,10,84,10,Final,,,,
201909,2001100019,"Vegetable preparations; gherkins, prepared or preserved by vinegar or acetic acid",KGM,"67,364","13,315","37,929","16,001","105,293","29,316",Final,,,,
201909,2001900112,"Vegetable preparations; onions, prepared or preserved by vinegar or acetic acid",KGM,0,0,"14,120","7,500","14,120","7,500",Final,,,,
201909,2001900119,"Vegetable preparations; vegetables, fruit and nuts, prepared or preserved by vinegar or acetic acid (excluding cucumbers, gherkins and onions)",KGM,"10,597","2,577","3,013","1,104","13,610","3,681",Final,,,,
