Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201904,2206003201,"Beverages, fermented; (other than fruit or vegetable wine), containing not more than 1.15% vol., sparkling",LTR,"1,339",306,0,0,"1,339",306,Final,,,,
201904,2206003209,"Beverages, fermented; (other than fruit or vegetable wine), containing not more than 1.15% vol., other than sparkling",LTR,0,0,"9,300","1,125","9,300","1,125",Final,,,,
201904,2206003301,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 1.15% vol., but not more than 2.5% vol., for further manufacture, sparkling",LTR,426,378,0,0,426,378,Final,,,,
201904,2206003701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 1.15% vol., but not more than 2.5% vol., (not for further manufacture), sparkling",LTR,0,0,"1,158",278,"1,158",278,Final,,,,
201904,2206004301,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., for further manufacture, sparkling",LPA,"3,857",89,0,0,"3,857",89,Final,,,,
201904,2206004701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., (not for further manufacture), sparkling",LPA,"480,923","10,489","38,519",728,"519,442","11,217",Final,,,,
201904,2206004709,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 2.5% vol., but not more than 6% vol., not for further manufacture, other than sparkling",LPA,"364,551","8,115",0,0,"364,551","8,115",Final,,,,
201904,2206005701,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 6% vol., but not more than 9% vol., (not for further manufacture), sparkling",LTR,"9,754","5,016",0,0,"9,754","5,016",Final,,,,
201904,2206006801,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 9% but not more than 14% vol., (not for further manufacture), sparkling",LTR,709,45,0,0,709,45,Final,,,,
201904,2206006809,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 9% but not more than 14% vol., not for further manufacture, other than sparkling",LTR,"4,045",504,0,0,"4,045",504,Final,,,,
201904,2206008900,"Beverages, fermented; (other than fruit or vegetable wine), containing more than 23% vol., not for further manufacture",LPA,"2,196",29,0,0,"2,196",29,Final,,,,
201904,2208200801,"Spirits, brandy; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,685,39,0,0,685,39,Final,,,,
201904,2208201901,"Spirits; obtained by distilling grape wine or marc, (not brandy) strength ascertained by OIML hydrometer, in bottles of less than 180 litres capacity, not for further manufacture",LPA,208,2,0,0,208,2,Final,,,,
201904,2208300401,"Spirits, whiskies; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"7,466",48,"2,607",144,"10,073",192,Final,,,,
201904,2208300801,"Spirits, whiskies; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"32,779",202,"49,599","1,364","82,378","1,566",Final,,,,
201904,2208301901,"Whiskies; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,"2,966",59,188,10,"3,154",68,Final,,,,
201904,2208400219,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of less than $22 per litre, for further manufacture, in containers of 180 litres or more",LPA,492,24,0,0,492,24,Final,,,,
201904,2208400401,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of less than $22 per litre, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,"71,261","2,343",0,0,"71,261","2,343",Final,,,,
201904,2208400801,"Rum and other spirits obtained by distilling fermented sugar-cane products; having a customs value of $22 per litre or more, (not for further manufacture), in containers of less than 180 litres, in bottles",LPA,0,0,"3,165",10,"3,165",10,Final,,,,
201904,2208500201,"Spirits, gin and geneva; having a customs value of less than $22 per litre, for further manufacture, in bottles",LPA,347,23,0,0,347,23,Final,,,,
201904,2208500401,"Spirits, gin and geneva; having a customs value of less than $22 per litre, (not for further manufacture), in bottles",LPA,"95,973","2,374",0,0,"95,973","2,374",Final,,,,
201904,2208500801,"Spirits, gin and geneva; having a customs value of $22 per litre or more, (not for further manufacture), in bottles",LPA,"115,466","2,464","2,747",67,"118,213","2,530",Final,,,,
201904,2208501901,"Gin and geneva; not exceeding 57% vol., in containers of less than 180 litres capacity, not for further manufacture",LPA,300,1,418,23,718,23,Final,,,,
201904,2208601101,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, in bottles, for further manufacture",LPA,290,24,0,0,290,24,Final,,,,
201904,2208601901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of less than $22.00 per litre of alcohol, in bottles, not for further manufacture",LPA,"104,906","6,274",0,0,"104,906","6,274",Final,,,,
201904,2208602901,"Vodka; the strength of which can be ascertained by OIML hydrometer, having a customs value of $22.00 or more per litre of alcohol, in bottles, not for further manufacture",LPA,"15,033",506,"8,976",225,"24,009",731,Final,,,,
201904,2208609901,"Vodka; (strength not ascertained by OIML hydrometer), (not for further manufacture), (not exceeding 57% vol.), in containers of less than 180l capacity",LPA,"1,559",47,"1,546",66,"3,105",113,Final,,,,
201904,2208706000,"Liqueurs and cordials; (not for further manufacture), containing more than 9% vol., but not more than 14% vol.",LTR,757,84,0,0,757,84,Final,,,,
201904,2208707100,"Liqueurs and cordials; (not for further manufacture), containing more than 14% vol., but not more than 23% vol.",LPA,"798,969","14,756","1,669",22,"800,638","14,778",Final,,,,
201904,2208708001,"Liqueurs and cordials; (not for further manufacture), containing more than 23% vol., but not more than 57% vol.",LPA,"2,246,744","14,286",485,7,"2,247,229","14,293",Final,,,,
201904,2208904810,"Alcoholic preparations; spirits and spirituous beverages of strength measured by OIML hydrometer, nec in heading no. 2208, not for further manufacture, in bottles",LPA,0,0,"4,609",83,"4,609",83,Final,,,,
201904,2208906820,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; whisky",LPA,325,4,0,0,325,4,Final,,,,
201904,2208906835,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 2.5% but not more than 6% vol.; vodka",LPA,"1,210,024","21,289",0,0,"1,210,024","21,289",Final,,,,
201904,2208907220,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; whisky",LTR,"300,465","147,463",0,0,"300,465","147,463",Final,,,,
201904,2208907225,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; rum",LTR,"127,597","8,106",0,0,"127,597","8,106",Final,,,,
201904,2208907235,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; vodka",LTR,"9,947","1,423",0,0,"9,947","1,423",Final,,,,
201904,2208907239,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 6% but not more than 9% vol.; spirituous beverages nec",LTR,"145,574","69,717",0,0,"145,574","69,717",Final,,,,
201904,2208908539,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 14% but not more than 23% vol.; spirituous beverages nec",LPA,595,1,"44,222","5,012","44,817","5,013",Final,,,,
201904,2208909717,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% vol.; spirits from distilling grape wine or grape marc; not brandy, in bottles",LPA,259,71,0,0,259,71,Final,,,,
201904,2208909760,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% but not more than 57% vol.; spirituous beverages nec, in bottles",LPA,"5,179",483,73,1,"5,252",484,Final,,,,
201904,2208909765,"Alcoholic preparations; other than spirits and spirituous beverages measured by OIML hydrometer, nec in 2208, (not for further manufacture), containing; more than 23% but not more than 57% vol.; spirituous beverages nec, other than in bottles",LPA,0,0,281,4,281,4,Final,,,,
201904,2209000000,Vinegar and substitutes for vinegar; obtained from acetic acid,LTR,"174,971","85,887","10,246",319,"185,217","86,206",Final,,,,
201904,2301100009,Meat meal; unfit for human consumption,KGM,"11,142,855","11,379,909",0,0,"11,142,855","11,379,909",Final,,,,
201904,2301100019,"Meals, other than meat or liver meal; of meat offal, unfit for human consumption",KGM,"5,459,401","2,550,573",0,0,"5,459,401","2,550,573",Final,,,,
201904,2301200001,Fish meal; unfit for human consumption,KGM,"3,383,698","1,511,580",0,0,"3,383,698","1,511,580",Final,,,,
201904,2301200009,"Flours, meals and pellets; of fish or crustaceans, molluscs or other aquatic invertebrates (excluding fish meal), unfit for human consumption",KGM,"261,349","44,065",0,0,"261,349","44,065",Final,,,,
201904,2302100000,"Bran, sharps and other residues; of maize (corn), derived by sifting, milling or other working, whether or not in the form of pellets",KGM,"109,101","80,000",0,0,"109,101","80,000",Final,,,,
201904,2302400010,"Bran, sharps and other residues; of rice, derived by sifting, milling or other working, whether or not in the form of pellets",KGM,"7,050","1,800",0,0,"7,050","1,800",Final,,,,
201904,2303100000,Starch manufacture residues and other similar residues; whether or not in the form of pellets,,"65,195",,0,,"65,195",,Final,,,,
201904,2303200000,"Beet-pulp, bagasse and other waste of sugar manufacture; whether or not in the form of pellets",,902,,0,,902,,Final,,,,
201904,2306410000,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of low erucic acid rape or colza seed oils",KGM,349,110,0,0,349,110,Final,,,,
201904,2306500000,"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of coconut or copra",KGM,669,151,0,0,669,151,Final,,,,
201904,2308000019,"Vegetable materials and vegetable waste, vegetable residues and by-products; whether or not in the form of pellets, of a kind used in animal feeding, other than acorns or horse-chestnuts",,"17,473",,0,,"17,473",,Final,,,,
201904,2309100101,"Dog biscuits and similar biscuits; put up for retail sale, for dogs",KGM,"932,105","70,373",0,0,"932,105","70,373",Final,,,,
201904,2309100109,"Dog biscuits and similar biscuits; put up for retail sale, for cats",KGM,"334,213","21,990",0,0,"334,213","21,990",Final,,,,
201904,2309100911,"Cat or dog food; mainly of meat wastes, in airtight containers, put up for retail sale for cats",KGM,"2,150,888","184,882","13,222","2,400","2,164,110","187,282",Final,,,,
201904,2309100921,"Cat or dog food; mainly of fish wastes, in airtight containers, put up for retail sale for cats",KGM,"14,620","1,555",0,0,"14,620","1,555",Final,,,,
201904,2309100929,"Cat or dog food; (other than of meat or fish wastes), in airtight containers, put up for retail sale, for cats",KGM,"1,159,003","316,176",0,0,"1,159,003","316,176",Final,,,,
201904,2309100931,"Cat or dog food; mainly of meat wastes, in airtight containers, put up for retail sale for dogs",KGM,"1,618,474","235,501",0,0,"1,618,474","235,501",Final,,,,
201904,2309100941,"Cat or dog food; mainly of fish wastes, in airtight containers, put up for retail sale for dogs",KGM,"51,234","2,678",0,0,"51,234","2,678",Final,,,,
201904,2309100949,"Cat or dog food; (other than of meat or fish wastes), in airtight containers, put up for retail sale, for dogs",KGM,"91,432","18,503",0,0,"91,432","18,503",Final,,,,
201904,2309101911,"Cat or dog food; mainly meat or offal, fresh, chilled or frozen, put up for retail sale, for cats",KGM,"10,480","2,976",0,0,"10,480","2,976",Final,,,,
201904,2309101921,"Cat or dog food; dried products n.e.c. in heading no. 2309, put up for retail sale, for cats",KGM,"516,735","17,473",0,0,"516,735","17,473",Final,,,,
201904,2309101929,"Cat or dog food; n.e.c. in heading no. 2309, put up for retail sale, for cats",KGM,356,14,0,0,356,14,Final,,,,
201904,2309101931,"Cat or dog food; mainly meat or offal, fresh, chilled or frozen, put up for retail sale, for dogs",KGM,"211,924","34,812",0,0,"211,924","34,812",Final,,,,
201904,2309101941,"Cat or dog food; dried products n.e.c. in heading no. 2309, put up for retail sale, for dogs",KGM,"5,215,361","257,812",324,36,"5,215,685","257,848",Final,,,,
201904,2309101949,"Cat or dog food, n.e.c. in heading no. 2309, put up for retail sale, for dogs",KGM,"140,823","40,844",0,0,"140,823","40,844",Final,,,,
201904,2309901901,Poultry mash,KGM,"34,894","54,000",0,0,"34,894","54,000",Final,,,,
201904,2309901909,Poultry pellets,KGM,"116,545","163,365",0,0,"116,545","163,365",Final,,,,
201904,2309901919,Animal food; n.e.c. in chapter 23,KGM,"3,251,421","1,434,678","9,522","27,205","3,260,943","1,461,883",Final,,,,
201904,2402209000,"Cigarettes; containing tobacco, not exceeding in weight 0.8kg actual tobacco content per 1,000 cigarettes",MIL,"3,879,717","226,334","769,070","6,007","4,648,787","232,340",Final,,,,
201904,2403199015,"Tobacco; for cigarette smoking, whether or not containing tobacco substitutes in any proportion, other than for further manufacture in a licensed manufacturing area",KTC,"899,904","46,587",297,1,"900,201","46,588",Final,,,,
201904,2501000009,"Salt (including table salt and denatured salt); rock salt, (other than crude, in lumps)",KGM,"8,989","8,721",0,0,"8,989","8,721",Final,,,,
201904,2501000021,"Salt (including table salt and denatured salt); evaporated, iodised, (other than rock salt, not sheep and cattle licks)",KGM,"43,696","36,769","10,953","63,000","54,649","99,769",Final,,,,
201904,2501000031,"Salt (including table salt and denatured salt); evaporated, (not iodised), refined salt, in packs 4.5kg or less, (not sheep and cattle licks)",KGM,"14,714","17,311",0,0,"14,714","17,311",Final,,,,
201904,2501000039,"Salt (including table salt and denatured salt); evaporated, (not iodised), (other than refined salt, in packs 4.5kg or less), (not sheep and cattle licks)",KGM,"118,598","441,267",0,0,"118,598","441,267",Final,,,,
201904,2501000041,"Salt (including table salt and denatured salt); (not evaporated), iodised, (not sheep and cattle licks)",KGM,"46,039","36,683","7,889",889,"53,928","37,572",Final,,,,
201904,2501000051,"Salt (including table salt and denatured salt); (not evaporated or iodised), refined salt, in packs 4.5kg or less, (not sheep and cattle licks)",KGM,526,149,0,0,526,149,Final,,,,
201904,2501000059,"Salt (including table salt and denatured salt); (not evaporated or iodised), (other than refined salt, in packs 4.5kg or less), (not sheep and cattle licks)",KGM,"94,909","284,148",0,0,"94,909","284,148",Final,,,,
201904,2501000061,Salt; pure sodium chloride,KGM,"1,096,561","2,709,150",69,20,"1,096,630","2,709,170",Final,,,,
201904,2501000069,Salt; (including table salt and denatured salt); sea water; n.e.c. in item no 2501.00.00,KGM,0,0,92,1,92,1,Final,,,,
201904,2503000009,"Sulphur; other kinds (excluding crude, unrefined, sublimed, precipitated and colloidal)",KGM,"46,016",420,0,0,"46,016",420,Final,,,,
201904,2505100000,"Sands; silica and quartz sands, natural, whether or not coloured, other than metal-bearing sands of chapter 26",KGM,"223,751","600,000",0,0,"223,751","600,000",Final,,,,
201904,2505900000,"Sands; natural, (other than silica and quartz sands), whether or not coloured (other than metal-bearing sands of chapter 26)",KGM,"19,239","94,030",0,0,"19,239","94,030",Final,,,,
201904,2506200014,"Quartzite; cut, by sawing, or otherwise, into blocks or slabs of a rectangular (including square) shape, (excluding crude or roughly trimmed)",KGM,"1,710","1,022",0,0,"1,710","1,022",Final,,,,
201904,2507000000,Kaolin and other kaolinic clays; whether or not calcined,KGM,"602,565","616,020",0,0,"602,565","616,020",Final,,,,
201904,2508100000,"Clays (excluding expanded clays of heading no. 6806); bentonite, whether or not calcined",KGM,"2,450","1,000",0,0,"2,450","1,000",Final,,,,
201904,2508400014,"Clays (excluding expanded clays of heading no. 6806); n.e.c. in heading no. 2508, whether or not calcined",KGM,"168,265","506,141",0,0,"168,265","506,141",Final,,,,
201904,2509000000,Chalk,KGM,183,3,0,0,183,3,Final,,,,
201904,2513100010,"Pumice stone; crude or in irregular pieces, including crushed pumice (bimskies), whether or not heat-treated",KGM,279,430,0,0,279,430,Final,,,,
201904,2516900001,"Monumental or building stone; n.e.c. in heading no. 2516, whether or not roughly trimmed or merely cut, by sawing or otherwise, having no linear dimensions less than 250mm",KGM,0,0,"2,314",100,"2,314",100,Final,,,,
201904,2517100000,"Pebbles, gravel, broken or crushed stone; of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat- treated",KGM,"270,954","669,000",0,0,"270,954","669,000",Final,,,,
201904,2517300000,Tarred macadam,KGM,"3,632","5,000",0,0,"3,632","5,000",Final,,,,
201904,2517490000,"Stones; of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated",KGM,"64,655","178,000",0,0,"64,655","178,000",Final,,,,
201904,2518100000,"Dolomite, not calcined or sintered; including dolomite roughly trimmed, or merely cut by sawing or otherwise into blocks or slabs of rectangular (including square) shape",KGM,"9,844","20,000",0,0,"9,844","20,000",Final,,,,
201904,2520100000,Gypsum; anhydrite,KGM,"8,522","20,000",0,0,"8,522","20,000",Final,,,,
201904,2520200001,"Plasters, (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders, for use in the building industry",KGM,"162,389","204,716",0,0,"162,389","204,716",Final,,,,
201904,2520200009,"Plasters, (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders, other than for use in the building industry",KGM,0,0,32,2,32,2,Final,,,,
201904,2521000000,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of lime or cement",KGM,"3,792","24,000",0,0,"3,792","24,000",Final,,,,
201904,2523100001,Cement clinkers; of white portland cement containing not more than 0.5% of iron oxide or of cements containing more than 30% of alumina,TNE,0,0,"3,974",5,"3,974",5,Final,,,,
201904,2523210001,"Cement; portland, white, whether or not artificially coloured, containing not more than 0.5% of iron oxide",TNE,988,3,0,0,988,3,Final,,,,
201904,2523290000,"Cement; portland, other than white, whether or not artificially coloured",TNE,"1,073,188","8,793",0,0,"1,073,188","8,793",Final,,,,
201904,2526200000,"Steatite; natural, crushed, powdered, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc",KGM,238,250,"2,520","4,100","2,758","4,350",Final,,,,
201904,2530100000,"Vermiculite, perlite and chlorites; unexpanded",,"93,268",,0,,"93,268",,Final,,,,
201904,2530900019,Mineral substances; n.e.c. in chapter 25,KGM,"407,902","1,460,104",0,0,"407,902","1,460,104",Final,,,,
201904,2617900000,"Ores and concentrates n.e.c. in chapter 26, other than antimony",KGM,"27,607","2,619",0,0,"27,607","2,619",Final,,,,
201904,2619000000,"Slag, dross; (other than granulated slag), scalings and other waste from the manufacture of iron or steel",KGM,"263,603","110,183",0,0,"263,603","110,183",Final,,,,
201904,2703000000,"Peat; (including peat litter), whether or not agglomerated",KGM,"73,618","130,112",0,0,"73,618","130,112",Final,,,,
201904,2709000000,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",TNE,"91,246,098","107,054","2,224,130","2,521","93,470,228","109,575",Final,,,,
201904,2710121910,"Motor spirit; Research Octane No. (RON) less than 95 (regular grade) not blended with ethyl alcohol, can be used as a fuel for engines, in bulk in ships' bottoms or in containers 5 litres or more, not for manufacture in a licensed manufacturing area",LTR,"481,160","463,478",0,0,"481,160","463,478",Final,,,,
201904,2710125910,"Light oils and preparations; hydraulic oils, light, not for manufacture in a licensed manufacturing area",LTR,"1,184",48,"1,313",410,"2,497",458,Final,,,,
201904,2710125919,"Light oils and preparations; n.e.c. in item no. 2710.12, not for manufacture in a licensed manufacturing area.",LTR,"6,337","1,863",466,19,"6,803","1,882",Final,,,,
201904,2710191600,"Kerosene; jet fuel, in bulk in ships' bottoms or in containers with a capacity of 5 litres or more, not for manufacture in a licensed manufacturing area",LTR,"377,389","238,000",0,0,"377,389","238,000",Final,,,,
201904,2710194800,"Other distillate fuels; n.e.c. in heading no. 2710.19, not for manufacture in a licensed manufacturing area",LTR,"17,268","24,000",0,0,"17,268","24,000",Final,,,,
201904,2710195619,"Lubricating preparations; greases and other solid lubricants, other than those suited only for aviation use",KGM,"5,655",134,"86,729","6,950","92,384","7,084",Final,,,,
201904,2710196210,"Lubricating preparations; other than greases and other solid lubricants, in containers of a capacity of 5 litres or more",LTR,"24,794","7,770","111,194","42,054","135,988","49,824",Final,,,,
201904,2710196429,"Lubricating preparations; other than greases and other solid lubricants, in containers of a capacity of less than 5 litres, not in aerosol containers",LTR,"10,083","2,457","20,860","2,847","30,943","5,304",Final,,,,
201904,2710197211,Medium hydraulic oils,LTR,"1,948",410,0,0,"1,948",410,Final,,,,
201904,2710197810,"Oils n.e.c. in item no. 2710.19; medium, not for manufacture in a licensed manufacturing area",LTR,81,5,"3,850",568,"3,931",573,Final,,,,
201904,2710202900,"Jet fuel; spirit type, containing biodiesel, in bulk in ships' bottoms or in containers of a capacity of 5 litres or more, not for manufacture in a licensed manufacturing area",LTR,"29,121","20,835",0,0,"29,121","20,835",Final,,,,
201904,2710204900,"Automotive diesel; biodiesel, not for manufacture in a licensed manufacturing area",LTR,"244,740","218,621",0,0,"244,740","218,621",Final,,,,
201904,2711120000,"Petroleum gases and other gaseous hydrocarbons; liquefied, propane",LTR,"118,014","95,943",0,0,"118,014","95,943",Final,,,,
201904,2711130009,"Hydrocarbon gases; n-butane, liquefied",LTR,"84,347","119,932",0,0,"84,347","119,932",Final,,,,
201904,2711190000,"Petroleum gases and other gaseous hydrocarbons; liquefied, n.e.c. in heading no. 2711",,"177,038",,0,,"177,038",,Final,,,,
201904,2711290000,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, other than natural gas",,"3,850",,"1,295",,"5,145",,Final,,,,
201904,2712200000,"Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or other processes, whether or not coloured",KGM,"2,210","1,000","65,080","14,000","67,290","15,000",Final,,,,
201904,2713200000,Petroleum bitumen; obtained from bituminous minerals,KGM,"2,998",300,0,0,"2,998",300,Final,,,,
201904,2715001900,Bituminous mixtures; road surfacing preparations other than cut-backs,KGM,"67,561","90,650",0,0,"67,561","90,650",Final,,,,
201904,2715002900,"Bituminous mixtures; based on natural asphalt, natural bitumen, petroleum bitumen, mineral tar or on mineral tar pitch, n.e.c. in heading no. 2715",KGM,"4,216",876,0,0,"4,216",876,Final,,,,
201904,2801100000,Chlorine,KGM,"6,305","4,120","3,957",588,"10,262","4,708",Final,,,,
201904,2801200000,Iodine,KGM,"2,835",166,69,1,"2,904",167,Final,,,,
201904,2802000000,"Sulphur; sublimed or precipitated, colloidal sulphur",KGM,0,0,"276,444","19,360","276,444","19,360",Final,,,,
201904,2803000000,Carbon; carbon blacks and other forms of carbon n.e.c.,KGM,564,72,"3,094",181,"3,658",253,Final,,,,
201904,2804300000,Nitrogen,KGM,"12,210","64,473","8,293",20,"20,503","64,493",Final,,,,
201904,2804400000,Oxygen,KGM,"85,294","373,392",0,0,"85,294","373,392",Final,,,,
201904,2804690000,Silicon; containing by weight less than 99.99% of silicon,KGM,0,0,45,0,45,0,Final,,,,
201904,2804900000,Selenium,KGM,616,10,0,0,616,10,Final,,,,
201904,2805190011,Alkali or alkali-earth metals; strontium and barium,,0,,"5,100",,"5,100",,Final,,,,
201904,2805190019,"Alkali or alkali-earth metals; other than sodium, calcium, strontium and barium",,0,,351,,351,,Final,,,,
201904,2806100010,Hydrogen chloride (hydrochloric acid),KGM,"1,249",160,165,17,"1,414",177,Final,,,,
201904,2809100000,Diphosphorus pentoxide,KGM,0,0,"17,287","5,000","17,287","5,000",Final,,,,
201904,2809200000,Phosphoric acid and polyphosphoric acids,KGM,0,0,"2,178","1,320","2,178","1,320",Final,,,,
201904,2811190005,Acids; of phosphorous,KGM,0,0,157,3,157,3,Final,,,,
201904,2811190019,Acids; inorganic acids n.e.c. in item no 2811.1,KGM,"1,455","1,000",0,0,"1,455","1,000",Final,,,,
201904,2811210000,Carbon dioxide,KGM,"143,895","579,793",0,0,"143,895","579,793",Final,,,,
201904,2811220000,Silicon dioxide,KGM,"8,157",300,"2,551",535,"10,708",835,Final,,,,
201904,2811290011,Nitrous oxide,KGM,"2,800","1,400","2,800","1,400","5,600","2,800",Final,,,,
201904,2814100000,Ammonia; anhydrous,KGM,0,0,55,0,55,0,Final,,,,
201904,2814200000,Ammonia; in aqueous solution,KGM,0,0,"1,463",225,"1,463",225,Final,,,,
201904,2815110000,Sodium hydroxide (caustic soda); solid,KGM,0,0,353,25,353,25,Final,,,,
201904,2815120000,Sodium hydroxide (caustic soda); in aqueous solution (soda lye or liquid soda),KGM,"3,820","2,400",777,29,"4,597","2,429",Final,,,,
201904,2815200000,Potassium hydroxide (caustic potash),KGM,"3,025",800,"1,668",15,"4,693",815,Final,,,,
201904,2817000001,Zinc oxide,KGM,0,0,"32,485","24,414","32,485","24,414",Final,,,,
201904,2821100000,Iron oxides and hydroxides,KGM,"20,865","96,078",0,0,"20,865","96,078",Final,,,,
201904,2825600000,Germanium oxides and zirconium dioxide,KGM,0,0,634,0,634,0,Final,,,,
201904,2826300000,Sodium hexafluoroaluminate (synthetic cryolite),KGM,"433,201","1,004,719",0,0,"433,201","1,004,719",Final,,,,
201904,2826900010,Fluorosilicates of sodium or of potassium,KGM,"89,412","195,100",0,0,"89,412","195,100",Final,,,,
201904,2827200000,Chlorides; of calcium,KGM,"11,504","13,160","1,710","2,200","13,214","15,360",Final,,,,
201904,2827320000,Chlorides; of aluminium,KGM,"4,600","2,000",0,0,"4,600","2,000",Final,,,,
201904,2827390027,"Chlorides; other than of ammonium, calcium, magnesium, aluminium, iron, cobalt, nickel, zinc, tin or barium",KGM,0,0,"1,426",7,"1,426",7,Final,,,,
201904,2827510000,Bromides; of sodium or of potassium,KGM,666,0,0,0,666,0,Final,,,,
201904,2827600010,Iodides and iodide oxides,KGM,0,0,203,3,203,3,Final,,,,
201904,2828900100,Hypochlorites; of sodium,LTR,574,36,900,5,"1,474",41,Final,,,,
201904,2828900900,"Hypochlorites, chlorites and hypobromites; (other than hypochlorites of calcium and sodium)",KGM,620,54,"3,249",180,"3,869",234,Final,,,,
201904,2832100000,Sulphites; of sodium,KGM,"1,890",800,0,0,"1,890",800,Final,,,,
201904,2832300000,Thiosulphates,KGM,"7,668","1,640",930,14,"8,598","1,654",Final,,,,
201904,2833190000,Sodium sulphates; other than disodium sulphate,KGM,"8,225","6,000",361,19,"8,586","6,019",Final,,,,
201904,2833220000,Sulphates; of aluminium,KGM,0,0,"1,537","2,000","1,537","2,000",Final,,,,
201904,2833250000,Sulphates; of copper,KGM,"2,475",534,"2,475",500,"4,950","1,034",Final,,,,
201904,2833270000,Sulphates; of barium,KGM,0,0,670,200,670,200,Final,,,,
201904,2833290029,"Sulphates; n.e.c. in item no. 2833.2, (other than of chromium, zinc or ferrous sulphate)",KGM,342,10,"1,795",50,"2,137",60,Final,,,,
201904,2835100000,"Phosphinates (hypophosphites) and phosphonates (phosphites), whether or not chemically defined",KGM,0,0,"51,213","21,250","51,213","21,250",Final,,,,
201904,2835260009,"Phosphates; of calcium other than calcium biphosphate, whether or not chemically defined",KGM,"340,936","47,850",0,0,"340,936","47,850",Final,,,,
201904,2835290010,"Phosphates; other than of mono- or disodium, other than of potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium, of trisodium, whether or not chemically defined",KGM,0,0,42,3,42,3,Final,,,,
201904,2835290019,"Phosphates; other than of mono- or disodium, other than of trisodium, potassium or of calcium hydrogenorthophosphate (dicalcium phosphate), excluding other phosphates of calcium and other than of triammonium, whether or not chemically defined",KGM,0,0,"2,730",400,"2,730",400,Final,,,,
201904,2836200000,Carbonates; disodium carbonate,KGM,"2,825",278,0,0,"2,825",278,Final,,,,
201904,2836300000,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),KGM,"2,974",480,"318,398","7,427","321,372","7,907",Final,,,,
201904,2836400000,Carbonates; potassium carbonate,KGM,"2,210",220,"1,700","1,000","3,910","1,220",Final,,,,
