Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status,,
202210,3301900900,"Oils, essential; aqueous distillates and aqueous solutions thereof, other than culinary or flavouring",,"97,099","99,361",,Final,,
202210,3301901909,"Oils; essential; extracted oleoresins, (other than of opium, liquorice, hops or of pyrethrum or the roots of plants containing rotenone)",KGM,"38,219","42,127",400,Final,,
202210,3301901919,"Oils, essential; concentrates in fats, fixed oils, waxes and the like, (obtained by enfleurage or maceration), terpenic by-products of the deterpenation of essential oils, n.e.c. in heading no. 3301",KGM,"173,072","191,192","3,675",Final,,
202210,3302101000,"Odoriferous substances and mixtures; preparations of a kind used for the manufacture of beverages, containing an alcohol strength by volume not exceeding 0.5% vol.",KGM,"66,211","69,168",759,Final,,
202210,3302107900,"Odoriferous substances and mixtures; preparations used for the manufacture of beverages, containing an alcohol strength by volume of more than 14% vol., but not more than 23% vol., not for further manufacture",LTR,373,401,6,Final,,
202210,3302108101,"Odoriferous substances and mixtures; preparations used for the manufacture of beverages, containing an alcohol strength of more than 23% vol., not exceeding 57% vol., in containers of a capacity less than 180 litres, for further manufacture",LPA,"11,097","11,813",126,Final,,
202210,3302108111,"Odoriferous substances and mixtures; preparations used for the manufacture of beverages, containing an alcohol strength by volume exceeding 57% vol., in containers of a capacity less than 180 litres, for further manufacture",LPA,"8,043","8,577",108,Final,,
202210,3302108911,"Odoriferous substances and mixtures; preparations used for the manufacture of beverages, containing an alcohol strength by volume exceeding 57% vol., in containers of a capacity less than 180 litres, not for further manufacture",LPA,"34,836","35,078","1,078",Final,,
202210,3302109001,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in heading no. 3302, mixtures of natural or essential oils",KGM,"34,520","37,306","1,011",Final,,
202210,3302109011,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, culinary preparations",LTR,"179,768","196,277","7,967",Final,,
202210,3302109013,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, non-spirituous preparations for use in the manufacture of beverages",LTR,"64,100","68,767","4,301",Final,,
202210,3302109019,"Odoriferous substances and mixtures; of a kind used in the food and drink industries, n.e.c. in item no. 3302.10.90, (excluding mixtures of natural or essential oils, culinary preparations or non-spirituous preparations)",,"3,839,328","4,364,839",,Final,,
202210,3302900001,"Odoriferous substances and mixtures; mixtures of natural essential oils, used in industries other than the food or drink industries",KGM,"37,319","42,115",584,Final,,
202210,3302900009,"Odoriferous substances and mixtures; spirituous solutions, used in industries other than the food or drink industries",LTR,"1,429","2,670",25,Final,,
202210,3302900019,"Odoriferous substances and mixtures; n.e.c. in item no. 3302.90, used in industries other than the food or drink industries",,"1,031,259","1,149,246",,Final,,
202210,3303000108,"Perfumes and toilet waters; perfumed spirits, in aerosol containers, not containing chlorofluorocarbons",NMB,"208,842","215,586","46,680",Final,,
202210,3303000119,"Perfumes and toilet waters, perfumed spirits, not in aerosol containers",LTR,"6,585,910","7,090,660","21,272",Final,,
202210,3303000908,"Perfumes and toilet waters; (other than perfumed spirits), in aerosol containers, not containing chlorofluorocarbons",NMB,"8,115","8,393","1,281",Final,,
202210,3303000919,"Perfumes and toilet waters, (other than perfumed spirits), not in aerosol containers",,"11,935,198","12,182,929",,Final,,
202210,3304100000,Cosmetic and toilet preparations; lip make-up,,"2,202,912","2,288,230",,Final,,
202210,3304200000,Cosmetic and toilet preparations; eye make-up,,"3,499,415","3,643,414",,Final,,
202210,3304300008,"Cosmetic and toilet preparations; manicure or pedicure preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,77,88,19,Final,,
202210,3304300019,"Cosmetic and toilet preparations; manicure or pedicure preparations, not in aerosol containers",,"1,317,692","1,423,331",,Final,,
202210,3304910000,"Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)",,"1,492,005","1,542,254",,Final,,
202210,3304990008,"Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations), in aerosol containers, not containing chlorofluorocarbons",NMB,"132,351","143,990","12,205",Final,,
202210,3304990019,"Cosmetic and toilet preparations, n.e.c. in heading no. 3304, for the care of the skin, not in aerosol containers",,"32,214,949","33,504,657",,Final,,
202210,3305100000,Hair preparations; shampoos,,"3,908,813","4,145,795",,Final,,
202210,3305200000,Hair preparations; for permanent waving or straightening,,"17,706","18,508",,Final,,
202210,3305300008,"Hair preparations; lacquers, in aerosol containers, not containing chlorofluorocarbons",NMB,"180,356","185,738","33,769",Final,,
202210,3305300019,"Hair preparations; lacquers, not in aerosol containers",,"177,294","196,963",,Final,,
202210,3305900008,"Hair preparations; n.e.c. in heading no. 3305, in aerosol containers, not containing chlorofluorocarbons",NMB,"210,885","223,429","36,732",Final,,
202210,3305900019,"Hair preparations; n.e.c. in heading no. 3305, not in aerosol containers",,"7,916,807","8,511,204",,Final,,
202210,3306100100,Oral or dental hygiene preparations; denture cleaning tablets,,"14,162","14,915",,Final,,
202210,3306100901,"Oral or dental hygiene preparations; dentifrices, for dentists' use in mechanical cleaning and polishing of teeth",,811,912,,Final,,
202210,3306100909,Oral or dental hygiene preparations; denture cleaning pastes and powders,,"252,824","258,072",,Final,,
202210,3306100919,Oral or dental hygiene preparations; dentifrices n.e.c. in item no. 3306.10,,"4,807,508","5,131,716",,Final,,
202210,3306201000,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), textured yarn of nylon or other polyamides, measuring per single yarn more than 50 decitex",KGM,"52,452","54,559","1,696",Final,,
202210,3306209001,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), high tenacity yarn of nylon or other polyamides",KGM,"174,756","182,581","6,236",Final,,
202210,3306209009,"Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss), other than in item no. 3306.20.10.00, other than high tenacity yarn of nylon or other polyamides",KGM,"171,252","182,446","8,748",Final,,
202210,3306900019,"Oral or dental hygiene preparations, (other than dentifrices), not in aerosol containers",,"1,620,490","1,761,084",,Final,,
202210,3307100108,"Perfumery, cosmetic or toilet preparations; pre-shave and after-shave preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"137,392","140,815","12,776",Final,,
202210,3307100119,"Perfumery, cosmetic or toilet preparations, pre-shave and after-shave preparations, not in aerosol containers",,"126,871","140,987",,Final,,
202210,3307100908,"Perfumery, cosmetic or toilet preparations; shaving preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"180,236","186,104","109,381",Final,,
202210,3307100919,"Perfumery, cosmetic or toilet preparations; shaving preparations, not in aerosol containers",,"392,155","399,444",,Final,,
202210,3307200008,"Perfumery, cosmetic or toilet preparations; personal deodorants and anti-perspirants, in aerosol containers, not containing chlorofluorocarbons",NMB,"1,685,403","1,717,496","744,596",Final,,
202210,3307200019,"Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants, not in aerosol containers",,"1,095,417","1,139,903",,Final,,
202210,3307300000,"Perfumery, cosmetic or toilet preparations; perfumed bath salts and other bath preparations",,"856,804","901,757",,Final,,
202210,3307410000,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)",,"96,256","107,103",,Final,,
202210,3307490008,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning) in aerosol containers, not containing chlorofluorocarbons",NMB,"274,224","298,090","55,778",Final,,
202210,3307490029,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms (excluding those which operate by burning), other than pot pourri",,"2,601,690","2,814,099",,Final,,
202210,3307900108,"Perfumes and deodorizers; animal toilet preparations, in aerosol containers, not containing chlorofluorocarbons",NMB,"4,529","4,923","1,091",Final,,
202210,3307900119,"Perfumes and deodorizers; animal toilet preparations, not in aerosol containers",,"294,356","321,732",,Final,,
202210,3307900908,"Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307, in aerosol containers, not containing chlorofluorocarbons",NMB,"26,384","28,357","8,268",Final,,
202210,3307900929,"Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307, other than pot pourri",,"2,094,392","2,153,572",,Final,,
202210,3401110001,"Soap; in tablets, for toilet use (including medicated products)",KGM,"1,441,788","1,533,317","249,245",Final,,
202210,3401110009,"Soap; (other than in tablets), for toilet use (including medicated products), in forms specified in item no. 3401.11",KGM,"142,211","157,457","24,014",Final,,
202210,3401110019,"Organic surface-active products and preparations; for toilet use (including medicated products), (other than soap), in forms specified in item no. 3401.11",KGM,"1,593,622","1,831,388","433,653",Final,,
202210,3401190001,"Soap; for other than toilet use, in forms specified in item no. 3401.11",KGM,"204,638","217,006","12,322",Final,,
202210,3401190009,"Organic surface-active products and preparations; (for other than toilet use, other than soap), in forms specified in item no. 3401.11",KGM,"1,122,231","1,223,555","331,603",Final,,
202210,3401200001,"Soap; in powder, flakes or granules",KGM,"144,097","183,112","34,247",Final,,
202210,3401200009,"Soap; (other than in tablets, bars, powder, flakes and granules), n.e.c. in item no. 3401.11",KGM,"1,687,729","1,793,532","433,247",Final,,
202210,3401300000,"Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",KGM,"4,720,787","5,144,957","947,844",Final,,
202210,3402310000,"Anionic organic surface-active agents (other than soap); linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",KGM,"209,619","210,334","81,052",Final,,
202210,3402390000,"Anionic organic surface-active agents (other than soap); other than linear alkylbenzene sulphonic acids and their salts, whether or not put up for retail sale",KGM,"397,342","424,861","76,681",Final,,
202210,3402410000,"Organic surface-active agents; cationic (other than soap), whether or not put up for retail sale",KGM,"24,205","26,419","2,511",Final,,
202210,3402420000,"Organic surface-active agents; non-ionic (other than soap), whether or not put up for retail sale",KGM,"3,397,971","3,544,752","524,109",Final,,
202210,3402490000,"Organic surface-active agents; whether or not put up for retail sale, n.e.c. in item no. 3402",KGM,"1,473,807","1,582,528","362,349",Final,,
202210,3402500010,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale",KGM,"3,646,406","4,030,004","1,277,118",Final,,
202210,3402500022,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale, in aerosol containers, not containing chlorofluorocarbons",NMB,"234,627","258,901","41,748",Final,,
202210,3402500030,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale, not in aerosol containers",,"10,291,504","11,292,538",,Final,,
202210,3402900001,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), in packs not exceeding 5kg, not for retail sale",KGM,"28,781","39,509","28,385",Final,,
202210,3402900009,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), in packs exceeding 5kg, not for retail sale",KGM,"57,787","77,201","42,670",Final,,
202210,3402900011,"Washing and cleaning preparations; other than powder, flakes and granules, surface-active, containing soap or not (excluding those of heading no. 3401), in packs not exceeding 5kg, not for retail sale",KGM,"685,640","806,307","79,605",Final,,
202210,3402900019,"Washing and cleaning preparations; other than powder, flakes and granules, surface-active, containing soap or not (excluding those of heading no. 3401), in packs exceeding 5kg, not for retail sale",KGM,"1,185,006","1,310,349","195,305",Final,,
202210,3403110019,"Lubricating preparations; for the treatment of textile and similar materials (leather etc), with less than 70% petroleum oils or oils from bituminous minerals, not in aerosol containers",,"2,262","2,299",,Final,,
202210,3403190109,"Lubricating preparations; greases and other solid lubricants, (for other than aviation use), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, (not for the treatment of textile and similar materials)",KGM,"295,161","316,933","12,922",Final,,
202210,3403191101,"Lubricating preparations; containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not solid lubricants), (not for the treatment of textile and similar materials)",LTR,"512,434","558,244","117,626",Final,,
202210,3403191109,"Preparations, other than lubricating; containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not for the treatment of textile and similar materials)",LTR,"87,202","96,232","25,172",Final,,
202210,3403191907,"Lubricating preparations; n.e.c. in item no. 3403.1, containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in aerosol containers of less than 5 litres capacity, not containing chlorofluorocarbons",NMB,"48,676","50,864","3,689",Final,,
202210,3403191919,"Lubricating preparations; n.e.c. in item no. 3403.1, containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals, in containers (not aerosol) of less than 5 litres capacity",LTR,"269,769","290,622","26,496",Final,,
202210,3403191928,"Preparations, other than lubricating; n.e.c. in item no. 3403.1, containing less than 70% petroleum oils or oils obtained from bituminous minerals, in aerosol containers of less than 5 litres, not containing chlorofluorocarbons",NMB,"11,848","13,523","1,812",Final,,
202210,3403191939,"Preparations, other than lubricating; n.e.c. in item no. 3403.1, containing less than 70% petroleum oils or oils obtained from bituminous minerals, in containers (not aerosol) of less than 5 litres capacity",LTR,"39,731","43,634","1,476",Final,,
202210,3403910008,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals), not containing chlorofluorocarbons",NMB,"1,828","1,873",617,Final,,
202210,3403910019,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals), not in aerosol containers",,"166,461","182,619",,Final,,
202210,3403990101,"Lubricating preparations; greases and other solid lubricants, suited only for aviation use, not containing petroleum oils or oils obtained from bituminous minerals, not for the treatment of textile and similar materials",KGM,"11,531","12,292",180,Final,,
202210,3403990109,"Lubricating preparations; greases and other solid lubricants, for other than aviation use, not containing petroleum oils or oils obtained from bituminous minerals, not for the treatment of textile and similar materials",KGM,"267,926","297,308","25,632",Final,,
202210,3403991101,"Lubricating preparations; not containing petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, (not solid lubricants), not for the treatment of textile and similar materials",LTR,"1,234,335","1,327,124","240,269",Final,,
202210,3403991109,"Preparations, other than lubricating; not containing petroleum oils or oils obtained from bituminous minerals, in containers of 5 litres capacity or more, not for the treatment of textile and similar materials",LTR,"14,166","16,849",121,Final,,
202210,3403991907,"Lubricating preparations; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in aerosol containers of less than 5 litres, not containing chlorofluorocarbons",NMB,"73,400","77,932","12,137",Final,,
202210,3403991919,"Lubricating preparations; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in containers (not aerosol) of less than 5 litres capacity",LTR,"454,583","504,515","64,447",Final,,
202210,3403991928,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in aerosol containers, not containing chlorofluorocarbons",NMB,"33,995","34,403","2,278",Final,,
202210,3403991939,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in containers (not aerosol) of less than 5 litres capacity",LTR,"139,839","156,809","27,795",Final,,
202210,3404200019,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol), not in aerosol containers",KGM,"177,511","186,443","31,225",Final,,
202210,3404900017,"Waxes; artificial and prepared, of chemically modified lignite, not in aerosol containers",KGM,"31,951","32,800",190,Final,,
202210,3404900025,"Waxes; artificial and prepared, (other than of chemically modified lignite or polyethylene glycol), in aerosol containers, not containing chlorofluorocarbons",NMB,"2,499","2,700",399,Final,,
202210,3404900029,"Waxes; artificial and prepared, (other than of chemically modified lignite or polyethylene glycol), not in aerosol containers",KGM,"836,656","903,773","64,270",Final,,
202210,3405100008,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,"8,633","10,373","1,962",Final,,
202210,3405100019,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), not in aerosol containers",,"127,133","155,368",,Final,,
202210,3405200008,"Polishes, creams and similar preparations; for maintenance of wooden furniture, floors or other woodwork, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,"4,564","4,564",59,Final,,
202210,3405200019,"Polishes, creams and similar preparations; for wooden furniture, floors or other woodwork, (excluding waxes of heading no. 3404), not in aerosol containers",,"12,126","13,048",,Final,,
202210,3405300008,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,70,70,12,Final,,
202210,3405300019,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), not in aerosol containers",,"399,484","446,883",,Final,,
202210,3405400001,"Scouring pastes, powders and other scouring preparations; for dentists' use in mechanical cleaning and polishing of teeth",,"7,875","8,465",,Final,,
202210,3405400029,"Scouring pastes, powders and other scouring preparations; (whether or not in the form of paper, wadding, felt etc, impregnated, coated, covered), not in aerosol containers, n.e.c. in item no. 3405.40.00.01",,"23,793","25,759",,Final,,
202210,3405900008,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,"61,777","69,114","12,162",Final,,
202210,3405900019,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), not in aerosol containers",,"281,596","306,575",,Final,,
202210,3406000001,"Candles, tapers and the like; not exceeding 7mm in diameter",,"38,039","42,796",,Final,,
202210,3406000009,"Candles, tapers and the like; exceeding 7mm in diameter but not exceeding 25mm in diameter",,"278,408","299,829",,Final,,
202210,3406000019,"Candles, tapers and the like; exceeding 25mm in diameter",,"2,761,191","3,032,746",,Final,,
202210,3407000001,Modelling pastes; including those put up for children's amusement,,"95,120","104,831",,Final,,
202210,3407000009,"Dental preparations; with a basis of plaster (of calcined gypsum or calcium sulphate); dental wax or impression compounds, packed for retail sale in any form",,"104,767","117,638",,Final,,
202210,3501100001,Casein; acid,KGM,"24,775","30,688",200,Final,,
202210,3501100019,Casein; other than acid and rennet,KGM,241,266,1,Final,,
202210,3501900029,Casein derivatives; n.e.c. in heading 3501,KGM,"42,000","62,256","1,200",Final,,
202210,3502110000,"Albumins; egg albumin, dried",KGM,"151,276","154,085","5,012",Final,,
202210,3502200000,"Albumins; milk albumin, including concentrates of two or more whey proteins",KGM,"3,137,153","3,261,372","99,619",Final,,
202210,3502900011,"Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",KGM,"8,538","8,912",83,Final,,
202210,3503000901,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, edible gelatin",KGM,"2,067,722","2,149,266","143,747",Final,,
202210,3503001900,"Glues; glues of animal origin, excluding casein glues of heading no. 3501",KGM,"1,190","1,386",21,Final,,
202210,3504000019,"Peptones and their derivatives; other protein substances and their derivatives, n.e.c. or included; hide powder, whether or not chromed",KGM,"1,539,704","1,642,091","138,511",Final,,
202210,3505100001,Dextrins,KGM,"2,582,498","2,653,252","395,715",Final,,
202210,3505100009,"Starches; modified, except dextrins",KGM,"2,350,932","2,905,067","1,146,460",Final,,
202210,3505200000,Glues; based on starches or on dextrins or other modified starches,KGM,968,997,10,Final,,
202210,3506100008,"Glues or adhesives; prepared, products put up for retail sale as glues or adhesives, weight not over 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"42,237","45,804","3,667",Final,,
202210,3506100019,"Glues or adhesives; prepared products suitable for use as glues or adhesives, put up for retail sale, not over 1kg net weight, not in aerosol containers",KGM,"1,713,701","1,861,983","153,439",Final,,
202210,3506911015,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, liquids, not in aerosol containers",KGM,"3,187","3,340",70,Final,,
202210,3506911019,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, pastes",KGM,"13,376","16,837",55,Final,,
202210,3506911021,"Adhesives; prepared, based on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, other than liquids and pastes",KGM,960,"1,357",5,Final,,
202210,3506911029,"Adhesives; prepared, based on polymers of 3901 to 3913, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, other than liquids and pastes",KGM,"115,183","121,585","4,326",Final,,
202210,3506911915,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, liquids, not in aerosol containers, n.e.c. in item no. 3506.91",KGM,"1,286,517","1,375,896","141,211",Final,,
202210,3506911919,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, pastes, n.e.c. in item no. 3506.91",KGM,"195,419","210,121","19,066",Final,,
202210,3506911921,"Adhesives; prepared, based on rubber, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"82,471","97,404","46,306",Final,,
202210,3506911929,"Adhesives; prepared, based on polymers of heading 3901 to 3913, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"1,143,023","1,230,333","164,218",Final,,
202210,3506990008,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"7,066","8,471",756,Final,,
202210,3506990019,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, not in aerosol containers",KGM,"1,351,872","1,498,884","414,412",Final,,
202210,3507100900,"Enzymes; rennet and concentrates thereof, other than flavoured, coloured or simply prepared",,"1,094","1,334",,Final,,
202210,3507900000,Enzymes and prepared enzymes; other than rennet and concentrates thereof,,"2,396,994","2,494,965",,Final,,
202210,3602000009,"Explosives, prepared; excluding propellent powders, dynamite or gelignite",KGM,"598,309","670,098","3,335",Final,,
202210,3603100000,Safety fuses,,"182,587","231,727",,Final,,
202210,3603400000,Detonating caps,,"608,907","686,004",,Final,,
202210,3603600000,Electric detonators,,"3,757","4,304",,Final,,
202210,3604100900,"Pyrotechnic products; fireworks, other than plaited in strings",,"3,190","5,158",,Final,,
202210,3604900100,"Pyrotechnic products; ships' rockets and other marine pyrotechnic signalling and similar articles, Very cartridges",,"273,121","305,963",,Final,,
202210,3604900900,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic products n.e.c. in chapter 36",,"5,264,026","5,751,391",,Final,,
202210,3605000001,Matches; in boxes containing not more than 60,HBX,30,43,1,Final,,
202210,3606102900,"Fuels; liquid or liquefied-gas fuels, in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300cm3, other than motor spirit",LTR,"1,368","1,455",246,Final,,
202210,3606900100,"Fuels; ferro-cerium and other pyrophoric alloys in all forms, prepared for use",,"2,984","3,001",,Final,,
202210,3606900900,Combustible materials; n.e.c. in chapter 36,,"214,701","281,533",,Final,,
202210,3701100000,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",,"24,395","27,015",,Final,,
202210,3701200000,"Photographic plates and film; instant print film, in the flat, sensitised, unexposed, whether or not in packs",,"261,304","266,950",,Final,,
202210,3701300900,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 255mm, of any material other than paper, paperboard or textiles, n.e.c. in heading no. 3701",,"1,070,257","1,193,771",,Final,,
202210,3701990900,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, n.e.c. in heading no. 3701",,"6,228","6,229",,Final,,
202210,3702320019,"Photographic film; with silver halide emulsion, other than instant print film, in rolls, sensitised, unexposed, without perforations, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",,"3,294","3,421",,Final,,
202210,3702390019,"Photographic film; in rolls, sensitised, unexposed, without perforations, width not exceeding 105mm, n.e.c. in item no. 3702.3 (other than of paper, paperboard or textiles)",,"8,578","8,599",,Final,,
202210,3702440019,"Photographic film; in rolls, sensitised, unexposed, without perforations, of a width exceeding 105mm but not exceeding 610mm, n.e.c. in item no. 3702.44 (other than of paper, paperboard or textiles)",,"25,676","25,697",,Final,,
202210,3702530029,"Photographic film; for colour photography (polychrome) slides, in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm, of a length not exceeding 30m; n.e.c. in item no. 3702.53 (not of paper, paperboard or textiles)",NRL,175,178,5,Final,,
202210,3702540014,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a length not exceeding 30m, not film for slides; 35mm (other than APS and cinematograph) colour film, 24 and 36 exposure (not of paper, paperboard or textiles)",NRL,"73,180","77,029","3,574",Final,,
202210,3702540029,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm and length not exceeding 30m, excluding film for slides; n.e.c. in 3702.54 (other than of paper, paperboard or textiles)",NRL,409,415,14,Final,,
202210,3702550009,"Photographic film; for colour photography (polychrome), (not cinematograph), in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm and length exceeding 30m (other than of paper, paperboard or textiles)",,613,613,,Final,,
202210,3702960039,"Photographic film; other than for colour photography, other than cinematograph, in rolls, sensitised, unexposed, of a width exceeding 16mm but not over 35mm and of a length not exceeding 30m (other than of paper, paperboard or textiles)",,"2,033","2,129",,Final,,
202210,3702980019,"Photographic film; other than for colour photography and other than polyester film sensitised for development by a diazo process, in rolls, unexposed, of a width exceeding 35mm (other than paper, paperboard or textiles)",,329,343,,Final,,
202210,3703100009,"Photographic paper, paperboard and textiles; in rolls, sensitised, unexposed, of a width exceeding 610mm (excluding dyeline, diazo and blueprint papers)",,"3,903","4,379",,Final,,
202210,3703200002,"Photographic paper, paperboard and textiles; for colour photography (polychrome), (in rolls of a width not exceeding 305mm), sensitised, unexposed, (other than dyeline, diazo and blueprint paper)",,"22,331","25,167",,Final,,
202210,3703200003,"Photographic paper, paperboard and textiles; for colour photography (polychrome), (in rolls of a width exceeding 305 mm and not exceeding 610mm), sensitised, unexposed, (other than dyeline, diazo and blueprint paper)",,432,459,,Final,,
202210,3703200004,"Photographic paper, paperboard and textiles; for colour photography (polychrome), in sheets, sensitised, unexposed, (other than dyeline, diazo and blueprint paper)",,"7,640","8,268",,Final,,
202210,3703900004,"Photographic paper, paperboard and textiles; (excluding dyeline, diazo and blueprint papers), (in sheets, for other than colour photography), sensitised, unexposed",,608,696,,Final,,
202210,3704000019,Photographic plates and film; exposed but not developed,,148,171,,Final,,
202210,3705009013,"Photographic plates and film; exposed and developed, not for offset production, sheets, printed (contact screens), for photo-process engraving cameras",,134,182,,Final,,
202210,3705009015,"Photographic plates and film; exposed and developed, microfilms, microfiche",,181,181,,Final,,
202210,3705009019,"Photographic plates and film; exposed and developed, n.e.c. in heading no. 3705",,"12,087","12,507",,Final,,
202210,3706100019,"Cinematographic film; exposed and developed, whether or not incorporating sound track, of a width of 35mm or more, not for public exhibition",MTR,"22,339","23,641","1,300",Final,,
202210,3707100000,"Photographic goods; sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",,"4,602","5,131",,Final,,
202210,3707909000,"Photographic goods; chemical preparations, unmixed products, put up in measured portions or put up for retail sale in a form ready for use, other than sensitising emulsions or flash light materials",,"1,481,104","1,656,754",,Final,,
202210,3801100000,Graphite; artificial,KGM,"30,529","32,055",723,Final,,
202210,3801200900,"Graphite; colloidal or semi-colloidal, other than suspensions in oil",,348,438,,Final,,
202210,3801300000,Carbonaceous pastes; for electrodes and similar pastes for furnace linings,,"385,036","385,857",,Final,,
202210,3801900100,"Graphite; metal-workers' surface-hardening and case-hardening preparations, carbon blocks, plates, bars and similar semi-manufactures of metallo-graphite or other grades",,68,70,,Final,,
