Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202304,3917320861,"Plastics; tubes, pipes and hoses, not reinforced or otherwise combined with other materials, without fittings, (not sausage casings, not layflat), of polymers of vinyl chloride, convoluted or corrugated tubes",KGM,253,16,0,0,253,16,Provisional,,,,
202304,3917320865,"Plastics; tubes, pipes and hoses, not reinforced or otherwise combined with other materials, without fittings, (not sausage casings, not layflat), of polymers of vinyl chloride, not convoluted or corrugated tubes",KGM,"7,136",679,"4,015",234,"11,151",912,Provisional,,,,
202304,3917320871,"Plastics; tubes, pipes and hoses, not reinforced or otherwise combined with other materials, without fittings, (not sausage casings, not layflat), of polymers of propylene, convoluted or corrugated tubes",KGM,0,0,598,31,598,31,Provisional,,,,
202304,3917320875,"Plastics; tubes, pipes and hoses, not reinforced or otherwise combined with other materials, without fittings, (not sausage casings, not layflat), of polymers of propylene, not convoluted or corrugated tubes",KGM,0,0,"66,597","7,470","66,597","7,470",Provisional,,,,
202304,3917320899,"Plastics; tubes, pipes and hoses, not reinforced or otherwise combined with other materials, without fittings, (not sausage casings, not layflat), of other plastics n.e.c. in item no. 3917.32.08",KGM,"454,594","3,230","7,810",36,"462,404","3,266",Provisional,,,,
202304,3917330000,"Plastics; tubes, pipes and hoses thereof, other than those of item no. 3917.31, not reinforced or otherwise combined with other materials, with fittings",KGM,"82,610",25,147,0,"82,757",25,Provisional,,,,
202304,3917390200,"Plastics; tubes, pipes and hoses, reinforced or combined with other materials, unprinted sausage casings",KGM,"32,174",400,0,0,"32,174",400,Provisional,,,,
202304,3917390821,"Plastics; tubes, pipes and hoses, reinforced or combined with other materials, (other than layflat), of polymers of ethylene",KGM,0,0,411,117,411,117,Provisional,,,,
202304,3917390831,"Plastics; tubes, pipes and hoses, reinforced or combined with other materials, (other than layflat), of polymers of vinyl chloride",KGM,875,41,"2,289",56,"3,164",97,Provisional,,,,
202304,3917390839,"Plastics; tubes, pipes and hoses, reinforced or combined with other materials, (other than layflat), of plastics other than polymers of ethylene or vinyl chloride",KGM,"37,091","1,127","12,971","1,219","50,062","2,347",Provisional,,,,
202304,3917400002,Plastics; tube and pipe fittings of polymers of ethylene,KGM,"14,590","1,618",0,0,"14,590","1,618",Provisional,,,,
202304,3917400008,Plastics; tube and pipe fittings of polymers of propylene,KGM,"141,829","10,981",0,0,"141,829","10,981",Provisional,,,,
202304,3917400011,Plastics; tube and pipe fittings of polymers of vinyl chloride,KGM,"369,219","22,140","9,952","1,083","379,171","23,222",Provisional,,,,
202304,3917400019,"Plastics; tube and pipe fittings of plastics (other than polymers of ethylene, propylene or vinyl chloride)",KGM,"359,502","7,273","30,469","1,159","389,971","8,432",Provisional,,,,
202304,3917400029,"Plastics; hose fittings, n.e.c. in item no. 3917.40.00",KGM,"885,398","7,402","1,946",3,"887,344","7,405",Provisional,,,,
202304,3918100909,"Floor coverings; of polymers of vinyl chloride, whether or not self-adhesive, in rolls",MTK,"22,108","1,005","7,703",2,"29,811","1,007",Provisional,,,,
202304,3918101900,"Wall or ceiling coverings; of polymers of vinyl chloride, in rolls of a width not less than 45cm",KGM,"3,427",103,"10,150",800,"13,577",903,Provisional,,,,
202304,3918900901,"Floor coverings; of plastics n.e.c. in item no. 3918.10, whether or not self-adhesive, in the form of tiles",MTK,"96,616",66,0,0,"96,616",66,Provisional,,,,
202304,3918900909,"Floor coverings; of plastics n.e.c. in item no. 3918.10, whether or not self-adhesive, in rolls",MTK,270,34,0,0,270,34,Provisional,,,,
202304,3918903929,"Wall or ceiling coverings; of plastics, excluding those of alkyds or polyamides, (other than self-adhesive or worked), in rolls of a width not less than 45cm",KGM,"4,949",341,25,0,"4,974",341,Provisional,,,,
202304,3919100101,"Plastics; polymers of ethylene, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes of a thickness not exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"22,903",707,0,0,"22,903",707,Provisional,,,,
202304,3919100111,"Plastics; polymers of propylene, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of a thickness not exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,2,40,"8,098","1,757","8,100","1,797",Provisional,,,,
202304,3919100131,"Plastics; polymers of vinyl chloride, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes of a thickness not exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"15,859","5,243","29,539","1,819","45,398","7,062",Provisional,,,,
202304,3919100161,"Plastics; chemical derivatives of cellulose (other than regenerated), self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of thickness not exceeding 0.5mm, in rolls of width not exceeding 20cm",MTK,0,0,471,151,471,151,Provisional,,,,
202304,3919100169,"Plastics; n.e.c. in item no. 3919.10, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of a thickness not exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"1,601","1,247","18,074","2,110","19,675","3,357",Provisional,,,,
202304,3919100901,"Plastics; polymers of ethylene, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of a thickness exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"17,601","12,305",0,0,"17,601","12,305",Provisional,,,,
202304,3919100921,"Plastics; polymers and copolymers of styrene, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of a thickness exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"21,521","21,521",0,0,"21,521","21,521",Provisional,,,,
202304,3919100931,"Plastics; polymers of vinyl chloride, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of a thickness exceeding 0.5mm, in rolls of a width not exceeding 20cm",MTK,"1,743","13,316",0,0,"1,743","13,316",Provisional,,,,
202304,3919100969,"Plastics; n.e.c. in item no. 3919.10, self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, exceeding 0.5mm thick, in rolls of width not exceeding 20cm",MTK,"91,229","7,436",275,97,"91,504","7,532",Provisional,,,,
202304,3919900100,"Plastics; laminated fibre reinforced sheets, self-adhesive, in rolls of a width exceeding 20 cm",MTK,0,0,"33,032","1,038","33,032","1,038",Provisional,,,,
202304,3919900908,"Plastics; in rolls, (of a width exceeding 20cm, but not exceeding 60cm), of a thickness exceeding 0.02mm but not exceeding 0.25mm, of polymers of propylene",MTK,"64,387","3,229",0,0,"64,387","3,229",Provisional,,,,
202304,3919900916,"Plastics; in rolls, (of a width exceeding 20cm, but not exceeding 60cm), of a thickness exceeding 0.02mm but not exceeding 0.25mm, of polymers of vinyl chloride",MTK,386,0,225,0,611,1,Provisional,,,,
202304,3919900938,"Plastics; in rolls, (of a width exceeding 20cm, but not exceeding 60cm), of a thickness exceeding 0.02mm but not exceeding 0.25mm, of plastics n.e.c. in heading no. 3919",MTK,0,0,"14,803","1,725","14,803","1,725",Provisional,,,,
202304,3919900969,"Plastics; in rolls, (of a width exceeding 20cm, but not exceeding 60cm), of a thickness exceeding 0.25mm, of plastics n.e.c. in heading no. 3919",MTK,0,0,604,600,604,600,Provisional,,,,
202304,3919900971,"Plastics; in rolls, (of a width exceeding 60cm), n.e.c. in item no. 3919.90, of polymers of ethylene",MTK,0,0,"2,433",31,"2,433",31,Provisional,,,,
202304,3919900978,"Plastics; in rolls, (of a width exceeding 60cm), n.e.c. in item no. 3919.90, of polymers of vinyl chloride",MTK,"8,730","3,167","18,494","1,668","27,224","4,835",Provisional,,,,
202304,3919900983,"Plastics; in rolls, (of a width exceeding 60cm), n.e.c. in item no. 3919.90, of polymers of vinyl acetate",MTK,"5,495",3,0,0,"5,495",3,Provisional,,,,
202304,3919900999,"Plastics; in rolls, (of a width exceeding 60cm), n.e.c. in item no. 3919.90, of plastics n.e.c. in heading no. 3919",MTK,"28,481",165,"8,101","17,162","36,582","17,327",Provisional,,,,
202304,3920100110,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,"1,222","18,006","2,039","20,000","3,261","38,006",Provisional,,,,
202304,3920100910,"Plastics; of polymers of ethylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness exceeding 0.5mm or of width exceeding 20cm",KGM,"4,113,900","840,194","292,517","119,257","4,406,417","959,452",Provisional,,,,
202304,3920200210,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, printed",KGM,"177,046","8,014",0,0,"177,046","8,014",Provisional,,,,
202304,3920200510,"Plastics; of polymers of propylene, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, biaxially oriented, other than printed",KGM,"20,449",244,0,0,"20,449",244,Provisional,,,,
202304,3920202912,"Plastics; of polymers of propylene, strapping tape (not self-adhesive), thickness over 0.5mm and width over 20cm",KGM,"4,344",54,0,0,"4,344",54,Provisional,,,,
202304,3920430010,"Plastics; of polymers of vinyl chloride, containing not less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 1mm, width exceeding 20cm",KGM,"1,675",167,0,0,"1,675",167,Provisional,,,,
202304,3920430015,"Plastics; of polymers of vinyl chloride, containing not less than 6% by weight of plasticisers, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness exceeding 1mm",KGM,"22,636","1,952",0,0,"22,636","1,952",Provisional,,,,
202304,3920491110,"Plastics; of polymers of vinyl chloride, less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,345,33,"1,458",105,"1,803",138,Provisional,,,,
202304,3920491529,"Plastics; of polymers of vinyl chloride, less than 6% plasticisers by weight, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm, not printed",KGM,"110,787","13,610",0,0,"110,787","13,610",Provisional,,,,
202304,3920491929,"Plastics; of polymers of vinyl chloride, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.49, other than printed",KGM,"29,174","1,429","4,064",400,"33,238","1,829",Provisional,,,,
202304,3920512910,"Plastics; of poly(methyl methacrylate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.51",KGM,"2,000","1,705","14,014","1,238","16,014","2,943",Provisional,,,,
202304,3920592910,"Plastics; of acrylic polymers (excluding poly(methyl methacrylate)), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.59",KGM,"24,732",421,0,0,"24,732",421,Provisional,,,,
202304,3920610910,"Plastics; of polycarbonates, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.61",KGM,"10,626",504,"37,905","6,236","48,531","6,740",Provisional,,,,
202304,3920621910,"Plastics; of poly(ethylene terephthalate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.62",KGM,"3,735",14,"25,288","5,098","29,023","5,111",Provisional,,,,
202304,3920690910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,"15,967","2,300",0,0,"15,967","2,300",Provisional,,,,
202304,3920692910,"Plastics; of polyesters n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.69",KGM,"4,104",100,0,0,"4,104",100,Provisional,,,,
202304,3920990110,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.5mm and of width not exceeding 20cm",MTK,"69,105","35,407","2,614","6,300","71,719","41,707",Provisional,,,,
202304,3920991910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, of thickness not exceeding 0.25mm, width exceeding 20cm",KGM,"24,326","21,870",310,1,"24,636","21,871",Provisional,,,,
202304,3920993910,"Plastics; n.e.c. in heading no. 3920, plates, sheets, film, foil and strip (not self-adhesive), non-cellular, not combined with other materials, n.e.c. in item no. 3920.99",KGM,"19,265","4,232","7,280",396,"26,545","4,628",Provisional,,,,
202304,3921110110,"Plastics; cellular, of polymers of styrene, plates, sheets, film, foil and strip, in blocks of regular geometric shape",KGM,431,11,0,0,431,11,Provisional,,,,
202304,3921110910,"Plastics; cellular, of polymers of styrene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,989,10,464,1,"1,453",11,Provisional,,,,
202304,3921120010,"Plastics; cellular, of polymers of vinyl chloride, plates, sheets, film, foil and strip",KGM,"31,479","1,825","2,476",59,"33,955","1,884",Provisional,,,,
202304,3921130110,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, in blocks of regular geometric shape",KGM,"28,454","21,752",0,0,"28,454","21,752",Provisional,,,,
202304,3921130910,"Plastics; cellular, of polyurethanes, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,"18,545",432,0,0,"18,545",432,Provisional,,,,
202304,3921140010,"Plastics; cellular, of regenerated cellulose, plates, sheets, film, foil and strip",KGM,"1,297",73,0,0,"1,297",73,Provisional,,,,
202304,3921190910,"Plastics; cellular, of polymers of ethylene, plates, sheets, film, foil and strip, other than in blocks of regular geometric shape",KGM,"12,390",198,"2,888",291,"15,278",488,Provisional,,,,
202304,3921190929,"Plastics; cellular, plates, sheets, film, foil and strip, n.e.c. in item no. 3921.1, other than in blocks of regular geometric shape",KGM,"4,824","3,128","17,436",741,"22,260","3,869",Provisional,,,,
202304,3921900109,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.25mm thick, exceeding 20cm wide, excluding those of item no. 3921.90.01.01",KGM,"1,118,622","119,171",0,0,"1,118,622","119,171",Provisional,,,,
202304,3921901100,"Plastics; non-cellular, laminated fibre reinforced sheets",KGM,"11,230",787,0,0,"11,230",787,Provisional,,,,
202304,3921901909,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 0.5mm thick and not exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,"1,504",5,0,0,"1,504",5,Provisional,,,,
202304,3921901919,"Plastics; non-cellular, reinforced or supported with textile fabrics, of plastics other than chemical derivatives of cellulose",KGM,0,0,"8,791",219,"8,791",219,Provisional,,,,
202304,3921901929,"Plastics; non-cellular, plates, sheets, film, foil and strip, not exceeding 1mm thick, exceeding 20cm wide, of plastics other than chemical derivatives of cellulose",MTK,"134,932","10,022","1,381","8,100","136,313","18,122",Provisional,,,,
202304,3921901939,"Plastics; non-cellular, plates, sheets, film, foil and strip, n.e.c. in heading no. 3920 and 3921, of plastics other than chemical derivatives of cellulose",KGM,"169,530","34,220","19,344","1,125","188,874","35,345",Provisional,,,,
202304,3922100011,Plastics; baths (including shower-baths),NMB,"74,537",920,0,0,"74,537",920,Provisional,,,,
202304,3922100014,Plastics; wash-basins,NMB,0,0,310,4,310,4,Provisional,,,,
202304,3922100019,Plastics; sinks,NMB,0,0,590,1,590,1,Provisional,,,,
202304,3922200000,Plastics; lavatory seats and covers,NMB,"22,619",871,0,0,"22,619",871,Provisional,,,,
202304,3922900901,"Plastics; n.e.c. in heading no. 3922, shower cabinets",NMB,0,0,"1,700",2,"1,700",2,Provisional,,,,
202304,3922900905,"Plastics; n.e.c. in heading no. 3922, shower bases",NMB,543,9,900,15,"1,443",24,Provisional,,,,
202304,3922900908,"Plastics: bidets, lavatory pans, flushing cisterns, and similar articles n.e.c. in heading no. 3922, (other than shower cabinets and shower bases)",NMB,"106,113","1,655",0,0,"106,113","1,655",Provisional,,,,
202304,3923100101,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity not exceeding 250ml, nestable",CEN,"105,009","17,171",0,0,"105,009","17,171",Provisional,,,,
202304,3923100109,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, nestable",CEN,"708,728","16,125","31,229",266,"739,957","16,391",Provisional,,,,
202304,3923100519,"Plastics; boxes, cases, crates and similar articles, specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks, or reticles, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable",CEN,"1,350",15,"1,897",19,"3,247",34,Provisional,,,,
202304,3923100719,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,"88,058",361,"1,012",3,"89,070",363,Provisional,,,,
202304,3923101100,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 5 litres, nestable",CEN,"2,455",10,"157,866",408,"160,321",418,Provisional,,,,
202304,3923102500,"Plastics; boxes, cases, crates and similar articles, specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks, or reticles, of a capacity exceeding 5 litres, non-nestable",CEN,457,17,70,0,527,17,Provisional,,,,
202304,3923102900,"Plastics; boxes, cases, crates and similar articles for the conveyance or packing of goods, of a capacity exceeding 5 litres, non-nestable, n.e.c. in item no. 3923.10",CEN,"144,564",20,"401,450",41,"546,014",60,Provisional,,,,
202304,3923210100,"Ethylene polymers; bags made of plastic sheeting, whether or not printed, with handles, for the conveyance or packing of goods, not designed for prolonged use",,"13,845",,"7,654",,"21,499",,Provisional,,,,
202304,3923211500,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods, (other than bags not designed for prolonged use), printed",KGM,"104,218","11,359","5,181",1,"109,399","11,360",Provisional,,,,
202304,3923212800,"Ethylene polymers; sacks and bags (including cones), for the conveyance or packing of goods, (other than bags not designed for prolonged use), not printed",KGM,"284,883","66,638","51,475","2,198","336,358","68,836",Provisional,,,,
202304,3923290100,"Plastics; bags made of plastic sheeting (of other than ethylene polymers), whether or not printed, with handles, not designed for prolonged use",,"17,573",,"35,880",,"53,453",,Provisional,,,,
202304,3923291500,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, (other than of ethylene polymers), (other than bags not designed for prolonged use), printed",KGM,"9,168","1,025","19,179","3,021","28,347","4,046",Provisional,,,,
202304,3923292800,"Plastics; sacks and bags (including cones), for the conveyance or packing of goods, (other than of ethylene polymers), (other than bags not designed for prolonged use), other than printed",KGM,"426,468","63,657","15,860","1,183","442,328","64,840",Provisional,,,,
202304,3923300001,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity not exceeding 250ml",CEN,"46,892",446,"67,956",147,"114,848",593,Provisional,,,,
202304,3923300009,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity exceeding 250ml but not exceeding 5 litres",CEN,"2,264,444","48,965","5,595",5,"2,270,039","48,969",Provisional,,,,
202304,3923300019,"Plastics; carboys, bottles, flasks and similar articles, for the conveyance or packing of goods, of a capacity exceeding 5 litres",CEN,"131,016",126,668,0,"131,684",126,Provisional,,,,
202304,3923400029,"Plastics; spools, cops, bobbins and similar supports, n.e.c. in heading no. 3923, for the conveyance or packing of goods",KGM,"5,652",116,0,0,"5,652",116,Provisional,,,,
202304,3923500000,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",CEN,"832,983","110,523","33,836","2,910","866,819","113,433",Provisional,,,,
202304,3923900500,"Plastics; chilly bins, for the conveyance or packing of goods",NMB,"7,062",69,"16,330",755,"23,392",824,Provisional,,,,
202304,3923901201,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity 250 ml and under",CEN,"18,625","2,352",0,0,"18,625","2,352",Provisional,,,,
202304,3923901209,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity exceeding 250 ml but not exceeding 5 litres",CEN,"613,694","89,407","1,903",6,"615,597","89,413",Provisional,,,,
202304,3923901801,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity 250 ml and under",CEN,"151,779","5,969",74,0,"151,853","5,969",Provisional,,,,
202304,3923901809,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity exceeding 250 ml but not exceeding 5 litres",CEN,"101,638",463,"32,634","1,922","134,272","2,385",Provisional,,,,
202304,3923902200,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, nestable, of a capacity exceeding 5 litres",CEN,"144,768",187,"1,813",0,"146,581",187,Provisional,,,,
202304,3923902800,"Plastics; articles for the conveyance or packing of goods, n.e.c. in heading no. 3923, non-nestable, of a capacity exceeding 5 litres",CEN,"123,689",296,"2,770",1,"126,459",296,Provisional,,,,
202304,3924100901,"Plastics; breakfast, dinner, tea and coffee sets, cups, mugs, saucers, plates and dishes",KGM,"113,668","7,673","101,489","3,811","215,157","11,484",Provisional,,,,
202304,3924100909,"Plastics; knives, forks, spoons and similar utensils",KGM,"25,666","1,603","2,496",377,"28,162","1,980",Provisional,,,,
202304,3924100919,Plastics; tableware and kitchenware n.e.c. in heading no. 3924,KGM,"9,844,079","909,911","78,051","2,561","9,922,130","912,473",Provisional,,,,
202304,3924900100,Plastics; toilet articles,,"155,864",,"114,616",,"270,480",,Provisional,,,,
202304,3924900910,Plastics; poly(vinyl chloride) hot-water bottles,NMB,325,64,0,0,325,64,Provisional,,,,
202304,3924900919,"Plastics; household and hygienic articles, n.e.c. in item no. 3924.90",KGM,"1,272,264","179,894","113,447","16,151","1,385,711","196,045",Provisional,,,,
202304,3925100000,"Plastics; builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres",,"179,974",,"2,603",,"182,577",,Provisional,,,,
202304,3925200001,"Plastics; builders' ware, doors, n.e.c. or included",NMB,"55,204",121,"12,751",303,"67,955",424,Provisional,,,,
202304,3925200003,"Plastics; builders' ware, door frames and their thresholds, n.e.c. or included",NMB,"5,845","1,487",0,0,"5,845","1,487",Provisional,,,,
202304,3925300901,"Plastics; builders' ware, venetian blinds",,"9,100",,0,,"9,100",,Provisional,,,,
202304,3925300909,"Plastics; builders' ware, shutters, blinds (other than venetian and sunblinds) and similar articles and parts thereof",,"34,192",,927,,"35,119",,Provisional,,,,
202304,3925900000,"Plastics; builders' ware, n.e.c. or included in heading no. 3925",KGM,"219,489","13,347","23,709","1,458","243,198","14,804",Provisional,,,,
202304,3926101000,Plastics; electronic stencils and erasers,,0,,353,,353,,Provisional,,,,
202304,3926109001,Plastics; ring binders (loose leaf type),KGM,0,0,"10,609","1,462","10,609","1,462",Provisional,,,,
202304,3926109009,"Plastics; binders (loose leaf type), other than ring type",KGM,0,0,"1,929",152,"1,929",152,Provisional,,,,
202304,3926109019,"Plastics; office or school supplies, other than electronic stencils, other than erasers or binders (loose leaf type)",KGM,"108,404","10,934","66,354","6,208","174,758","17,142",Provisional,,,,
202304,3926201108,"Plastics; articles of apparel and clothing accessories, gloves, other than cricket gloves or football goalkeeper's gloves",NPR,"37,766","64,116","11,698","1,292","49,464","65,408",Provisional,,,,
202304,3926201119,"Plastics; articles of apparel and clothing accessories, mittens and mitts",NPR,127,2,0,0,127,2,Provisional,,,,
202304,3926202300,"Plastics; articles of apparel, coats and jackets",NMB,"21,475",131,173,1,"21,648",132,Provisional,,,,
202304,3926203200,"Plastics; articles of apparel, trousers and leggings",NMB,"5,567",41,103,1,"5,670",42,Provisional,,,,
202304,3926206202,"Plastics; articles of apparel and clothing accessories, aprons",NMB,"3,010",264,"10,553","1,413","13,563","1,677",Provisional,,,,
202304,3926206229,"Plastics; articles of apparel and clothing accessories, n.e.c in item no. 3926.20",NMB,"12,445",179,245,52,"12,690",231,Provisional,,,,
202304,3926300000,"Plastics; fittings for furniture, coachwork or the like",,"26,076",,"3,326",,"29,402",,Provisional,,,,
202304,3926400900,"Plastics; statuettes and other ornamental articles, other than nylon figurines",,"3,101",,"15,738",,"18,839",,Provisional,,,,
202304,3926900100,"Plastics; tarpaulins, awnings and camping goods",,"71,932",,"6,983",,"78,915",,Provisional,,,,
202304,3926900900,"Plastics; washers, gaskets, jointings, seals and similar packings",KGM,"130,468",983,360,5,"130,828",989,Provisional,,,,
202304,3926901100,"Plastics; laboratory, hygienic and pharmaceutical ware, whether or not graduated or calibrated",KGM,"700,020","71,505","5,407",249,"705,427","71,754",Provisional,,,,
202304,3926901900,Plastics; tubes and rods suited for the manufacture of fishing rods,KGM,"57,281",151,0,0,"57,281",151,Provisional,,,,
202304,3926902102,"Plastics; ear tags for the identification of animals, birds or fish",CEN,"152,163","2,018","5,374",27,"157,537","2,045",Provisional,,,,
202304,3926902119,"Plastics; clips, rings and the like (excluding ear tags) for the identification of animals, birds or fish",CEN,"1,402",33,"5,522",130,"6,924",163,Provisional,,,,
202304,3926902900,"Plastics; artificial eyes, other than those for human use; beads, not mounted, set or strung; sequins",,"24,394",,0,,"24,394",,Provisional,,,,
202304,3926906100,"Plastics; profile shapes and articles of rectangular shape, worked beyond the stage of being merely surface-worked",,"5,200",,0,,"5,200",,Provisional,,,,
202304,3926906919,"Plastics; disposable bags, for uses n.e.c. in item no. 3926.90.69+L1058",CEN,960,2,106,0,"1,066",2,Provisional,,,,
202304,3926906979,"Plastics; articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",,"5,511,000",,"780,531",,"6,291,531",,Provisional,,,,
202304,4002700900,"Rubber; synthetic, ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms",KGM,281,1,0,0,281,1,Provisional,,,,
202304,4002990100,"Rubber; synthetic, n.e.c. in heading 4002, (other than latex), in plates, sheets or strip",KGM,"1,373",40,0,0,"1,373",40,Provisional,,,,
202304,4003000000,"Rubber; reclaimed rubber, in primary forms or in plates, sheets or strip",KGM,"162,044","118,800",0,0,"162,044","118,800",Provisional,,,,
202304,4004000000,"Rubber; waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom",KGM,"536,720","2,380,522",0,0,"536,720","2,380,522",Provisional,,,,
202304,4005990919,"Rubber; unvulcanised, (compounded other than with carbon black or silica), n.e.c. in heading no. 4005, in primary forms",KGM,0,0,"2,017",92,"2,017",92,Provisional,,,,
202304,4006900919,"Rubber; unvulcanised, in forms and articles n.e.c. in heading no. 4006",,"43,454",,"4,415",,"47,869",,Provisional,,,,
202304,4008110100,"Rubber; vulcanised (other than hard rubber), flooring mats (rectangular), of cellular rubber, made by cutting from the piece",,"3,451",,0,,"3,451",,Provisional,,,,
202304,4008110900,"Rubber; vulcanised (other than hard rubber), flooring underlay, of cellular rubber, in plates, sheets and strip",,"2,832",,0,,"2,832",,Provisional,,,,
202304,4008112900,"Rubber; vulcanised (other than hard rubber), cellular rubber, in plates, sheets and strip, other than flooring",,"1,163",,0,,"1,163",,Provisional,,,,
202304,4008190000,"Rubber; vulcanised (other than hard rubber), cellular rubber, (other than in plates, sheets or strip)",,"5,611",,0,,"5,611",,Provisional,,,,
202304,4008211900,"Rubber; vulcanised (other than hard rubber), non-cellular rubber, in plates, sheets and strip, other than flooring",,"2,475",,0,,"2,475",,Provisional,,,,
202304,4008290000,"Rubber; vulcanised (other than hard rubber), non-cellular rubber, in forms other than plates, sheets or strip",,"4,953",,0,,"4,953",,Provisional,,,,
202304,4009110000,"Rubber; vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings",MTR,"511,863","70,227",66,24,"511,929","70,250",Provisional,,,,
